,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6384,2811,1603,2010,2691,2745,2913,3102,2315,2216,2627,3407,2890,2592,2812,2671,2899,3442,3222,2721,3031,Upgrade
1,Market Cap Growth,2.39%,2.39%,-44.99%,-35.20%,16.21%,23.88%,10.91%,-8.95%,-19.89%,-14.51%,-6.58%,27.58%,-0.32%,-24.68%,-12.74%,-1.84%,-4.34%,10.80%,-12.51%,-20.37%,12.70%,Upgrade
2,Enterprise Value,5749,2166,922,1573,2253,2142,2260,2502,1715,1498,1852,2733,2215,1870,2015,1920,2149,2676,2424,1947,2258,Upgrade
3,Last Close Price,21.55,9.49,5.37,6.59,8.82,9.00,9.55,10.17,7.59,7.07,8.35,10.83,9.19,8.24,8.94,8.47,9.20,10.91,10.22,8.61,9.59,Upgrade
4,PE Ratio,-,-,-,-31.55,-,-,-,-,-751.00,-,-,-,72.13,72.79,75.76,66.83,74.37,155.35,131.67,105.01,103.28,Upgrade
5,Forward PE,-,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,43.58,Upgrade
6,PS Ratio,14.84,6.79,3.92,5.18,6.54,4.88,4.84,5.05,3.87,4.27,5.21,6.41,5.33,4.95,5.59,5.33,5.89,8.26,7.59,6.55,7.18,Upgrade
7,PB Ratio,4.77,2.10,1.19,1.48,1.94,1.93,-,2.13,1.59,1.54,1.75,2.24,1.89,1.72,1.86,1.78,1.94,2.35,2.21,1.86,2.10,Upgrade
8,P/TBV Ratio,2.12,2.12,1.21,1.49,1.96,1.96,-,2.15,1.60,1.56,1.77,2.26,1.91,1.74,1.89,1.81,1.97,2.39,2.25,1.89,2.14,Upgrade
9,P/FCF Ratio,-,-,-,-,-429.13,259.22,-,-,-25.19,-,-,-,1297.87,-,-,-,-719.74,-,68.31,-,63.92,Upgrade
10,P/OCF Ratio,-,-,-,-,-440.78,247.66,-,-,-29.64,-,-,-,47.31,-,-,-,234.42,-,66.08,-,60.92,Upgrade
11,EV/Sales Ratio,13.88,5.23,2.25,4.06,5.48,3.81,3.76,4.08,2.87,2.89,3.67,5.14,4.09,3.57,4.01,3.83,4.37,6.42,5.71,4.69,5.35,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-84.75,-39.76,-,-,-,49.71,55.77,59.68,68.66,-,121.44,89.38,80.65,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-51.30,-,-,-,-,-,84.75,-,112.06,-,355.40,-,164.32,Upgrade
14,EV/FCF Ratio,-80.40,-,-,-,-359.37,202.25,-,-,-18.66,-,-,-,994.88,-,-,-,-533.36,-,51.40,-,47.61,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.01,-,-,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,0.19,7.48,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-0.52,0.38,-,-,-0.06,-,-,-,3.55,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.20,0.23,0.15,-,-,-,0.20,0.80,0.26,0.19,0.16,0.60,0.22,0.26,0.19,0.59,0.19,0.27,0.18,0.43,Upgrade,
19,Inventory Turnover,6.42,4.86,6.92,4.26,-,-,-,5.01,25.12,6.91,5.61,4.60,21.83,3.66,7.10,4.89,16.84,4.29,6.22,6.53,18.70,Upgrade
20,Quick Ratio,4.76,4.76,4.81,4.94,4.22,4.49,-,5.06,4.05,4.30,5.69,6.04,4.93,5.30,5.51,5.58,6.36,9.83,9.06,8.70,7.71,Upgrade
21,Current Ratio,5.29,5.29,5.20,5.35,4.45,6.28,-,5.48,4.28,5.11,6.21,6.51,5.13,6.13,6.15,6.05,6.62,10.93,9.84,9.38,8.01,Upgrade
22,Return on Equity (ROE),-1.07%,-4.61%,0.55%,-,-,-,-1.43%,4.77%,-0.21%,-3.72%,-1.82%,5.10%,0.06%,3.57%,1.06%,5.34%,0.03%,3.85%,0.79%,0.06%,Upgrade,
23,Return on Assets (ROA),-2.79%,-2.13%,-3.30%,-,-,-,-1.20%,0.08%,-0.47%,-2.56%,-1.94%,-2.43%,-0.31%,1.66%,-0.25%,2.75%,-0.58%,1.21%,-0.42%,0.51%,Upgrade,
24,Return on Capital (ROIC),-3.20%,-2.45%,-3.84%,-,-,-,-1.39%,0.09%,-0.53%,-2.86%,-2.20%,-2.77%,-0.35%,1.87%,-0.28%,3.01%,-0.63%,1.31%,-0.46%,0.55%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-2.28%,-,-,-,-,-,1.56%,-,1.27%,-,0.46%,-,0.95%,Upgrade
26,Earnings Yield,-0.69%,-1.56%,-3.58%,-3.17%,-2.64%,-0.91%,-0.30%,-0.04%,-0.13%,0.09%,0.12%,0.86%,1.39%,1.37%,1.32%,1.50%,1.34%,0.64%,0.76%,0.95%,0.97%,Upgrade
27,FCF Yield,-1.12%,-2.54%,-1.36%,-1.67%,-0.23%,0.39%,-1.44%,-1.50%,-3.97%,-0.75%,-0.91%,-1.53%,0.08%,-2.79%,-1.40%,1.29%,-0.14%,1.01%,1.46%,0.55%,1.56%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,0.28%,-,-,-,0.27%,-,-,-,0.26%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,60.05%,-,-,-,49.29%,-,-,Upgrade
30,Buyback Yield / Dilution,5.81%,9.16%,-4.49%,18.22%,-9.58%,0.93%,35.94%,-34.75%,17.63%,-0.86%,-169.01%,35.23%,15.08%,-17.48%,55.77%,-26.68%,-7.90%,11.19%,-11.88%,-2.97%,-13.11%,Upgrade
31,Total Shareholder Return,5.81%,9.16%,-4.49%,18.22%,-9.58%,0.93%,35.94%,-34.75%,17.63%,-0.86%,-169.01%,35.23%,15.37%,-17.48%,55.77%,-26.68%,-7.63%,11.19%,-11.88%,-2.97%,-12.85%,Upgrade
