,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,17903,11994,9209,10514,11957,12297,4595,5138,5036,5009,5726,7022,7472,6562,6066,5849,5693,6292,5395,4862,5086,Upgrade
1,Market Cap Growth,-2.47%,-2.47%,100.40%,104.65%,137.41%,145.50%,-19.74%,-26.83%,-32.60%,-23.67%,-5.61%,20.04%,31.26%,4.29%,12.44%,20.31%,11.92%,20.39%,-6.33%,-30.67%,33.01%,Upgrade
2,Enterprise Value,19884,14067,10911,12648,14091,14374,6522,6918,6817,6734,7256,8167,8617,7454,6862,6788,6631,7090,5990,5170,5394,Upgrade
3,Last Close Price,19.48,13.05,10.02,11.44,13.01,13.38,5.00,5.58,5.47,5.44,6.22,7.60,8.09,7.10,6.57,6.32,6.15,6.69,5.73,5.16,5.40,Upgrade
4,PE Ratio,-,-14.20,-8.14,-,-,-,-,-676.31,-,53.41,40.50,36.07,31.99,25.70,21.73,21.46,22.51,26.70,23.19,22.36,22.58,Upgrade
5,Forward PE,-,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,12.44,Upgrade
6,PS Ratio,14.26,11.37,7.95,8.74,8.48,7.31,2.29,2.27,2.16,1.92,2.12,2.48,2.52,2.27,2.19,2.19,2.41,2.76,2.48,2.42,2.46,Upgrade
7,PB Ratio,9.84,6.77,5.25,6.05,6.64,4.63,1.59,1.68,1.65,1.61,-,2.27,2.43,2.15,2.02,2.00,2.00,2.23,1.89,1.75,1.87,Upgrade
8,P/TBV Ratio,7.96,7.96,6.35,7.34,8.02,5.26,1.79,1.84,1.80,1.76,-,2.49,2.68,2.37,2.20,2.19,2.20,2.46,2.07,1.88,2.00,Upgrade
9,P/FCF Ratio,125.81,-,43.88,188.54,-58.16,-,-,-,-11.76,-10.23,-,-,-24.48,-,-,-824.77,-14.85,-,-,-,-22.96,Upgrade
10,P/OCF Ratio,39.01,-,23.02,42.50,354.53,193.69,-,-,1611.41,-129.45,-,-,2602.11,-,17.25,29.54,-31.01,-23.68,-,-,-87.50,Upgrade
11,EV/Sales Ratio,18.85,13.34,9.42,10.52,9.99,8.55,3.24,3.06,2.92,2.59,2.69,2.88,2.90,2.58,2.48,2.54,2.81,3.11,2.75,2.57,2.60,Upgrade
12,EV/EBITDA Ratio,-,-16.64,-11.50,-,-,-,-,50.00,-,26.26,23.94,23.54,22.53,17.47,15.08,15.38,15.71,18.15,16.09,14.59,15.22,Upgrade
13,EV/EBIT Ratio,-,-15.17,-10.63,-,-,-,-,85.83,-,33.80,29.49,28.01,26.33,20.06,17.13,17.52,17.98,20.97,18.64,17.01,17.65,Upgrade
14,EV/FCF Ratio,139.73,-,51.99,226.81,-68.54,-,-,-,-15.92,-13.75,-,-,-28.23,-,-,-957.07,-17.30,-,-,-,-24.35,Upgrade
15,Debt / Equity Ratio,1.32,1.32,1.38,1.17,1.32,0.93,0.91,0.83,0.82,0.72,-,0.69,0.57,0.56,0.39,0.42,0.47,0.54,0.44,0.35,0.31,Upgrade
16,Debt / EBITDA Ratio,-,23.23,11.78,-,-,-,-,13.87,-,12.40,-,7.35,7.81,4.66,2.29,2.85,3.33,3.16,2.80,2.73,3.11,Upgrade
17,Debt / FCF Ratio,16.46,-,11.55,36.52,-11.51,-,-,-,-5.82,-4.57,-,-,-5.70,-,-,-173.64,-3.47,-,-,-,-3.84,Upgrade
18,Asset Turnover,0.18,0.23,0.25,0.22,0.23,0.21,0.33,0.37,-,-,0.43,0.63,0.61,0.62,0.62,0.63,0.56,0.58,0.40,0.64,Upgrade,
19,Inventory Turnover,0.84,0.45,0.58,0.65,1.91,0.37,0.41,0.50,0.65,-,-,0.48,0.69,0.54,0.56,0.58,0.58,0.38,0.49,0.24,0.55,Upgrade
20,Quick Ratio,0.31,0.31,0.32,0.33,0.29,0.32,0.52,0.58,0.72,0.43,-,0.47,0.52,0.47,0.49,0.67,0.67,0.67,0.70,0.58,0.80,Upgrade
21,Current Ratio,1.13,1.13,1.02,1.16,1.18,1.70,2.12,2.07,2.18,1.90,-,1.86,1.97,1.80,2.09,2.19,2.12,2.09,2.31,2.09,2.13,Upgrade
22,Return on Equity (ROE),4.33%,3.46%,-14.02%,-153.27%,-33.75%,-21.78%,0.07%,-6.64%,-,-,3.74%,3.43%,6.49%,11.90%,9.39%,6.73%,10.38%,11.56%,7.04%,4.52%,Upgrade,
23,Return on Assets (ROA),0.35%,1.34%,-2.02%,-45.96%,-4.09%,-6.19%,1.30%,-2.10%,-,-,2.71%,2.02%,4.02%,6.16%,5.13%,4.68%,5.94%,5.90%,4.72%,3.46%,Upgrade,
24,Return on Capital (ROIC),0.40%,1.59%,-2.35%,-49.67%,-4.36%,-6.63%,1.40%,-2.28%,-,-,2.92%,2.18%,4.37%,6.81%,5.65%,5.05%,6.32%,6.35%,5.17%,3.79%,Upgrade,
25,Return on Capital Employed (ROCE),-,-34.18%,-42.03%,-,-,-,-,1.93%,-,5.23%,-,8.03%,9.47%,11.52%,12.60%,12.00%,11.67%,10.82%,10.27%,10.84%,11.10%,Upgrade
26,Earnings Yield,-4.72%,-7.04%,-12.28%,-12.43%,-10.37%,-3.56%,-4.42%,-0.15%,0.35%,1.87%,2.47%,2.77%,3.13%,3.89%,4.60%,4.66%,4.44%,3.75%,4.31%,4.47%,4.43%,Upgrade
27,FCF Yield,0.79%,1.19%,2.28%,0.53%,-1.72%,-1.99%,-4.84%,-6.24%,-8.50%,-9.78%,-14.44%,-9.35%,-4.08%,-2.81%,1.75%,-0.12%,-6.73%,-6.74%,-6.85%,-7.74%,-4.36%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.09%,-,-,-,0.32%,-,-,-,-,-,-,-,0.24%,Upgrade
29,Payout Ratio,0.00%,47.58%,182.27%,-,-,-,-,518.80%,-,1043.84%,133.41%,67.15%,50.95%,29.69%,16.65%,27.41%,34.23%,38.37%,12.97%,26.56%,34.75%,Upgrade
30,Buyback Yield / Dilution,8.98%,66.92%,-5.52%,0.84%,-45.58%,9.06%,0.86%,0.91%,33.63%,-7.86%,-5.52%,4.50%,2.42%,-3.72%,2.67%,-0.40%,2.50%,-4.15%,6.45%,-3.32%,-9.84%,Upgrade
31,Total Shareholder Return,8.98%,66.92%,-5.52%,0.84%,-45.58%,9.06%,0.86%,0.91%,33.72%,-7.86%,-5.52%,4.50%,2.74%,-3.72%,2.67%,-0.40%,2.50%,-4.15%,6.45%,-3.32%,-9.60%,Upgrade
