,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,2668,2297,2449,2680,3206,3271,4001,4350,4993,4424,4223,Upgrade
1,Market Cap Growth,-14.30%,-14.30%,-23.59%,-18.06%,-19.87%,-24.79%,-19.87%,-1.69%,18.24%,-17.03%,-23.86%,Upgrade
2,Enterprise Value,2564,1085,1236,1915,2564,2498,3367,3228,3873,3115,2349,Upgrade
3,Last Close Price,59.00,49.00,51.89,53.95,64.22,62.91,76.63,80.77,92.45,81.05,71.43,Upgrade
4,PE Ratio,-,-,-,-,-,-,55.30,60.46,-278.59,-,-,Upgrade
5,PS Ratio,14.66,12.61,12.89,14.60,19.42,22.16,29.19,31.51,34.21,27.57,21.69,Upgrade
6,PB Ratio,0.38,0.33,0.34,0.36,0.42,0.43,0.51,0.54,0.62,0.55,0.50,Upgrade
7,P/FCF Ratio,-,-,84.09,90.10,127.77,153.72,150.41,72.34,75.92,103.37,125.84,Upgrade
8,P/OCF Ratio,-,-,84.09,90.10,127.77,153.72,150.41,72.34,75.92,103.37,125.84,Upgrade
9,EV/Sales Ratio,14.07,5.96,6.51,10.43,15.53,16.93,24.57,23.39,26.54,19.41,12.06,Upgrade
10,EV/EBITDA Ratio,17.81,7.54,8.03,12.70,19.58,22.04,32.28,30.26,34.05,24.52,14.68,Upgrade
11,EV/EBIT Ratio,18.23,7.72,8.21,12.99,20.10,22.72,33.37,31.26,35.10,25.18,14.85,Upgrade
12,EV/FCF Ratio,-,-,42.44,64.38,102.21,117.40,126.59,53.69,58.89,72.78,70.00,Upgrade
13,Earnings Yield,-5.07%,-5.88%,-10.71%,-6.92%,-4.84%,-2.74%,1.81%,1.65%,-0.36%,-2.98%,2.64%,Upgrade
14,FCF Yield,-,1.19%,1.11%,0.78%,0.65%,0.66%,1.38%,1.32%,0.97%,0.79%,Upgrade,
15,Dividend Yield,3.73%,1.02%,0.96%,0.93%,0.78%,0.79%,0.65%,0.62%,0.54%,0.62%,0.70%,Upgrade
16,Buyback Yield / Dilution,0.04%,0.05%,0.03%,0.07%,0.04%,-,-,-,-,-,-,Upgrade
17,Total Shareholder Return,3.77%,1.07%,0.99%,1.00%,0.82%,0.79%,0.65%,0.62%,0.54%,0.62%,0.70%,Upgrade
