,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2787,3008,3172,3449,3117,2129,1874,2315,1759,2026,1781,1843,1505,1502,1462,1317,1036,949.95,1044,1021,Upgrade
1,Trading Asset Securities,450,220,250,-,570,340,420,80,500,70,100,30,199,100,-,-,100,-,100,-,Upgrade
2,Cash & Short-Term Investments,3237,3228,3422,3449,3687,2469,2294,2395,2259,2096,1881,1873,1704,1602,1462,1317,1136,949.95,1144,1021,Upgrade
3,Cash Growth,-12.20%,30.75%,49.15%,44.01%,63.18%,17.79%,21.95%,27.86%,32.63%,30.84%,28.67%,42.30%,49.95%,68.65%,27.74%,28.98%,28.44%,-1.17%,22.89%,16.12%,Upgrade
4,Accounts Receivable,2397,2670,2634,3053,2755,2683,2431,2449,2696,2796,3138,3331,3516,3242,3215,3680,2231,3100,2220,2796,Upgrade
5,Other Receivables,138.24,169.86,103.26,57.74,79.26,120,59.36,57.94,84.99,85.4,80.71,117.82,161.39,76.99,76.92,56.89,856.17,96.74,57.8,54.46,Upgrade
6,Receivables,2535,2840,2737,3111,2834,2803,2490,2507,2781,2882,3219,3449,3678,3319,3292,3737,3087,3196,2278,2850,Upgrade
7,Inventory,459.61,429.43,516.33,457.56,386.32,408.77,477.87,456.71,518.36,518.9,556.22,423.81,463.79,374.09,324.7,314.4,247.14,257.26,291.74,278.91,Upgrade
8,Other Current Assets,131.96,137.38,121.96,119.39,120.76,106.8,108.33,107.46,155.06,214.63,207.62,186.78,162.89,161.3,119.03,106.91,105.7,113.52,139.81,108.6,Upgrade
9,Total Current Assets,6364,6635,6797,7137,7028,5788,5370,5467,5714,5711,5864,5933,6008,5456,5197,5475,4576,4517,3854,4259,Upgrade
10,"Property, Plant & Equipment",1445,1462,1441,1465,1489,1517,1538,1558,1567,1590,1623,1636,1614,1538,1562,1640,1469,1315,1324,1352,Upgrade
11,Long-Term Investments,1616,1602,1648,1618,1589,1564,1601,1585,1654,1662,1685,1664,1626,387.81,385.86,357.01,362.9,354.87,371.58,370.35,Upgrade
12,Goodwill,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,Upgrade
13,Other Intangible Assets,128.98,129.95,125.06,126.41,127.54,128.27,129.83,131.25,132.96,134.12,136.6,140.13,142.92,143.16,148.29,155.34,156.68,160.88,163.47,168.67,Upgrade
14,Long-Term Deferred Tax Assets,101.7,101.25,99.25,100.14,96.86,96.81,102.69,102.5,98.79,98.24,102.21,100.99,106.68,104.89,101.75,110.97,88.5,83.91,84.28,90.46,Upgrade
15,Long-Term Deferred Charges,45.69,44.92,46.63,49.89,48.36,49.9,48.76,50.46,52.85,53.69,52.95,53.89,49.86,43.54,41.07,40.87,39.75,32.8,32,31.85,Upgrade
16,Other Long-Term Assets,14.56,17.45,15.66,18.93,18.5,19.33,19.6,20.3,20.45,21.74,21.5,22.86,22.62,13.34,14.34,24.65,12.95,13.75,13.2,13.91,Upgrade
17,Total Assets,9718,9995,10174,10517,10399,9165,8813,8916,9242,9273,9486,9552,9571,7689,7453,7806,6708,6480,5844,6288,Upgrade
18,Accounts Payable,2899,3172,3342,3438,3356,3342,3080,3066,3309,3303,3745,3887,3996,3879,3809,3830,3335,3373,2917,3189,Upgrade
19,Accrued Expenses,128.67,109.11,95.8,357.28,126.51,341.99,115.42,452.42,157.31,428.32,130.83,499.63,181.26,494.92,136.67,593.69,171.14,545.63,134.93,487.4,Upgrade
20,Short-Term Debt,390,380,389,369,543.5,563.5,509.5,529.5,579.5,539.5,388.5,273.9,233.9,236.7,222.7,202.8,253.72,111.36,248.87,237.53,Upgrade
21,Current Portion of Long-Term Debt,11.66,19.58,105.46,169.68,-,-,-,-,11.7,61.66,232.3,230.87,17.12,1,-,2,-,-,-,-,Upgrade
22,Current Portion of Leases,-,8.44,-,7.96,-,8.89,17.66,10.13,-,10.09,-,10.54,-,15.13,-,16.6,-,-,-,-,Upgrade
23,Current Income Taxes Payable,48.39,25.49,43.95,35.02,51.25,23.8,36.21,31.59,35.55,14.29,47.07,30.17,39.47,25.03,40.8,24.01,29.59,13.09,24.03,16.6,Upgrade
24,Current Unearned Revenue,58.91,41.9,68.71,93.08,23.26,53.16,25.06,29.18,32.46,59.66,66.54,41.18,56.71,35.48,19.32,18.28,26.06,25.48,21.82,-,Upgrade
25,Other Current Liabilities,497.29,472.83,408.33,376.78,461.14,253.72,445.6,233.17,629.41,304.24,470.18,263.58,761.61,335.91,559.45,250.43,522.56,132.75,412.65,176.81,Upgrade
26,Total Current Liabilities,4034,4230,4454,4847,4562,4587,4229,4352,4755,4721,5081,5237,5286,5023,4788,4938,4338,4202,3760,4108,Upgrade
27,Long-Term Debt,39.88,28.25,39.69,31.09,202.31,247.71,238.17,245.57,247.07,188.47,41.02,42.42,247.39,246.71,231.77,230.34,176.02,172.58,19.64,17.86,Upgrade
28,Long-Term Leases,77.36,67.56,77.07,76.81,87.69,100.59,101.93,103.56,123.65,117.65,120.64,119.86,132.2,127.47,123.05,129.74,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,43.3,44.98,45.78,45.68,42.9,46.74,34.83,35.7,32.98,34.36,33.54,30.57,28.42,27.82,26.52,31.54,20.9,17.98,16.5,17.3,Upgrade
30,Long-Term Deferred Tax Liabilities,8.49,8.4,6.75,6.75,6.92,6.81,6.92,6.92,7.22,7.01,7.07,7.13,7.49,7.24,7.59,7.35,7.45,7.48,7.59,7.6,Upgrade
31,Other Long-Term Liabilities,66.52,39.36,56.69,33.77,55.71,35.31,62.38,39.56,57.93,35.38,66.05,39.06,53.66,11.67,47.23,22.72,18.77,28.35,32.06,31.32,Upgrade
32,Total Liabilities,4270,4443,4680,5066,4958,5051,4673,4810,5223,5133,5349,5505,5755,5482,5224,5391,4561,4428,3835,4182,Upgrade
33,Common Stock,553.03,578.34,578.34,578.34,578.34,470.42,470.42,470.42,470.42,470.42,470.42,470.42,470.42,313.56,313.56,313.56,313.56,313.56,313.56,313.56,Upgrade
34,Additional Paid-In Capital,2366,2366,2450,2450,-,1303,1302,1303,1279,1280,1280,1280,1238,-,-,87.77,-,-,-,-,Upgrade
35,Retained Earnings,1617,1641,1540,1526,1446,1425,1435,1424,1394,1443,1436,1389,1266,1170,1158,1178,1131,1074,1020,1082,Upgrade
36,Comprehensive Income & Other,13.56,-14.81,-16.92,-18.53,2427,-22.39,-22.34,-22.37,-1.69,-1.73,-1.64,-1.44,-3.15,-2.16,-2.52,-2.73,-1.51,-1.49,-1.39,-1.2,Upgrade
37,Total Common Equity,4550,4570,4551,4536,4451,3176,3186,3175,3141,3192,3185,3137,2972,1481,1470,1576,1443,1386,1333,1394,Upgrade
38,Minority Interest,898.12,981.91,943.38,914.51,990.5,938.53,953.73,930.8,877.44,948.28,952.08,909,844.43,726.72,759.14,838.48,703.61,665.54,676.3,711.27,Upgrade
39,Shareholders' Equity,5448,5552,5495,5451,5442,4114,4139,4106,4018,4140,4137,4046,3816,2208,2229,2415,2147,2052,2009,2106,Upgrade
40,Total Liabilities & Equity,9718,9995,10174,10517,10399,9165,8813,8916,9242,9273,9486,9552,9571,7689,7453,7806,6708,6480,5844,6288,Upgrade
41,Total Debt,518.9,503.83,611.22,654.54,833.5,920.7,867.26,888.76,961.92,917.37,782.46,677.6,630.61,627.02,577.52,581.48,429.74,283.94,268.5,255.39,Upgrade
42,Net Cash (Debt),2718,2725,2810,2795,2853,1549,1427,1507,1297,1179,1099,1196,1073,975.09,884.45,735.02,706.36,666.01,875.96,765.33,Upgrade
43,Net Cash Growth,-4.74%,75.95%,96.98%,85.52%,119.92%,31.36%,29.86%,25.99%,20.92%,20.90%,24.22%,62.69%,51.90%,46.41%,0.97%,-3.96%,16.72%,13.03%,46.34%,48.32%,Upgrade
44,Net Cash Per Share,4.92,4.71,4.86,4.90,4.93,3.29,3.04,3.20,2.76,2.51,2.34,3.00,2.45,3.11,2.82,3.15,1.79,2.12,2.79,2.44,Upgrade
45,Filing Date Shares Outstanding,553.03,578.34,578.34,578.34,578.34,470.42,470.42,470.42,470.42,470.42,470.42,470.42,437.49,313.56,313.46,313.56,313.56,313.56,313.6,313.56,Upgrade
46,Total Common Shares Outstanding,553.03,578.34,578.34,578.34,578.34,470.42,470.42,470.42,470.42,470.42,470.42,470.42,437.49,313.56,313.46,313.56,313.56,313.56,313.6,313.56,Upgrade
47,Working Capital,2330,2405,2343,2291,2466,1201,1141,1115,959.75,990.68,783.03,695.98,721.86,433.45,409.34,537.28,238.6,315.6,94.18,150.9,Upgrade
48,Book Value Per Share,8.23,7.90,7.87,7.84,7.70,6.75,6.77,6.75,6.68,6.78,6.77,6.67,6.79,4.72,4.69,5.03,4.60,4.42,4.25,4.45,Upgrade
49,Tangible Book Value,4419,4438,4424,4408,4322,3046,3054,3042,3006,3056,3047,2995,2827,1336,1319,1419,1285,1224,1167,1224,Upgrade
50,Tangible Book Value Per Share,7.99,7.67,7.65,7.62,7.47,6.47,6.49,6.47,6.39,6.50,6.48,6.37,6.46,4.26,4.21,4.53,4.10,3.90,3.72,3.90,Upgrade
51,Buildings,-,935.34,-,914.76,-,911.24,-,910.12,-,910.15,-,908.52,-,848.04,-,859.83,-,850.81,-,850.38,Upgrade
52,Machinery,-,2183,-,2039,-,1975,-,1940,-,1877,-,1828,-,1541,-,1591,-,1518,-,1497,Upgrade
53,Construction In Progress,-,99.23,-,80.52,-,110.21,-,88.36,-,96.08,-,112.57,-,288.18,-,288.81,-,183.48,-,150.31,Upgrade
