,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1176,1210,932.85,1058,1244,1303,1365,1266,-,1661,1601,1478,1731,1625,1887,1362,1528,1469,1327,1169,Upgrade
1,Short-Term Investments,-,-,-,43.4,-,-,-,-,-,16,-,-,-,-,-,25.21,-,64.14,-,18.12,Upgrade
2,Trading Asset Securities,241.09,183.54,389.55,304.69,207.16,134.53,151.12,161.24,-,34.85,225.85,221.77,10,60,11,355.34,60,68,67.5,67.5,Upgrade
3,Cash & Short-Term Investments,1418,1393,1322,1406,1451,1438,1516,1427,-,1712,1827,1699,1741,1685,1898,1742,1588,1601,1394,1254,Upgrade
4,Cash Growth,-2.34%,-3.11%,-12.80%,-1.45%,-,-16.01%,-16.98%,-16.03%,-,1.62%,-3.76%,-2.47%,9.58%,5.20%,36.14%,38.93%,43.30%,34.65%,16.19%,-4.47%,Upgrade
5,Accounts Receivable,438.74,370.31,424.75,458.33,467.57,395.73,675.79,542.51,-,386.91,355.34,413.03,358.42,295.29,174.53,367.38,260.14,278.72,414.41,509.99,Upgrade
6,Other Receivables,38.82,7.44,16.72,4.39,50.66,33.26,25.06,57.58,-,79.41,21.28,9.1,25.2,49.46,18.21,13.59,56,54.3,26.8,19.52,Upgrade
7,Receivables,477.56,377.75,441.47,462.72,518.23,428.99,700.85,600.09,-,466.32,376.62,422.13,383.61,344.75,192.74,380.97,316.13,333.02,441.21,529.51,Upgrade
8,Inventory,256.29,253.58,270.37,255.96,251.15,264.76,229.43,244.9,-,260.52,299.51,284.15,176.59,181.22,217.96,194.37,153.61,146.34,162.18,176.34,Upgrade
9,Other Current Assets,114.82,110.85,79.28,71.17,40.28,51.93,43.36,25.06,-,56.1,68,48.4,84.94,61.3,71.38,62.1,151.84,74.83,120.34,27.05,Upgrade
