,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,49.41,67.73,35.91,30.96,61.07,46.66,87.87,68.29,72.72,117.68,Upgrade
1,Short-Term Investments,10.03,4.4,49.54,43.23,35.55,30.66,3.98,13.86,9.72,10.3,Upgrade
2,Trading Asset Securities,11.07,0.19,0.21,0.37,0.78,0.85,0.93,12.26,0.31,0.29,Upgrade
3,Cash & Short-Term Investments,70.51,72.32,85.66,74.56,97.4,78.16,92.78,94.4,82.75,128.26,Upgrade
4,Cash Growth,-17.68%,-3.01%,-12.06%,-4.60%,4.98%,-17.20%,12.13%,-26.40%,-51.06%,-36.93%,Upgrade
5,Accounts Receivable,121.2,115.44,40.29,58.94,21.38,79.32,126.34,226.28,302.13,282.98,Upgrade
6,Other Receivables,0.51,1.02,1.1,1.06,7.21,9.6,17.27,22.13,12.21,9.64,Upgrade
7,Receivables,148.9,131.4,54.37,80.36,83.43,146.78,323.83,428.99,500.78,472.07,Upgrade
8,Inventory,-,8.26,19.5,27.67,18.78,14.74,37.1,13.69,17.44,60.88,Upgrade
9,Prepaid Expenses,3.31,1.58,1.15,2.6,2.55,1.79,28,0.85,0.45,0.69,Upgrade
10,Other Current Assets,31.4,21.29,1.94,2.31,17.75,12.49,53.33,56.52,54.76,54.66,Upgrade
11,Total Current Assets,254.12,234.84,162.62,187.51,219.92,253.97,535.03,594.45,656.18,716.56,Upgrade
12,"Property, Plant & Equipment",201.88,207.31,212.13,219.64,214.48,218.89,260.13,265.83,270.54,276.29,Upgrade
13,Long-Term Investments,6.6,4.35,-,-,-,-,-,-,6.3,7.76,Upgrade
14,Goodwill,8.04,8.04,8.04,8.04,-,3.39,43.17,52.01,-,52.01,Upgrade
15,Other Intangible Assets,2.8,3.22,3.64,4.05,-,-,-,0.11,52.63,1.24,Upgrade
16,Long-Term Deferred Tax Assets,17.25,17.25,17.15,17.15,46.97,38.03,34.68,22.89,8.2,7.38,Upgrade
17,Other Long-Term Assets,0.98,3.16,1.48,1.5,0.57,0.5,0.67,0.69,0.69,0.69,Upgrade
18,Total Assets,491.66,478.16,405.04,437.89,481.95,514.77,873.68,935.99,994.54,1062,Upgrade
19,Accounts Payable,82.52,60.39,53.76,56.65,60.9,29.31,47.16,40.04,25.49,83.62,Upgrade
20,Accrued Expenses,10.24,3.95,2.66,3.43,2.45,3.02,1.99,4.19,1.49,1.65,Upgrade
21,Short-Term Debt,102.49,122.94,161.58,173.05,162.57,177.37,338.83,346.76,327.59,342.75,Upgrade
22,Current Portion of Leases,3.89,3.89,3.49,3.58,0.62,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,1.09,-,0.33,0.07,0.95,0.68,7.36,7.42,6.98,4.88,Upgrade
24,Current Unearned Revenue,-,-,-,-,5.6,5.44,10.84,2.92,3.22,1.2,Upgrade
25,Other Current Liabilities,7.67,1.11,6.67,5.98,0.07,4.05,0.05,0.62,0.23,0.07,Upgrade
26,Total Current Liabilities,207.9,192.28,228.49,242.75,233.16,219.87,406.22,401.95,365,434.17,Upgrade
27,Long-Term Leases,3.84,5.83,6.28,7.94,0.42,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,0.82,0.82,0.82,0.91,0.22,0.2,0.18,0.16,0.63,0.84,Upgrade
29,Total Liabilities,212.55,198.92,235.58,251.61,233.8,220.07,406.41,402.11,365.63,435.01,Upgrade
30,Common Stock,7.89,7.89,5.26,4.39,4.39,3.65,3.65,3.65,3.65,3.65,Upgrade
31,Additional Paid-In Capital,600.62,600.62,547.83,523.19,523.52,502.33,502.33,502.33,502.33,502.33,Upgrade
32,Retained Earnings,-367.11,-368.25,-415.92,-383.01,-324.38,-255.4,-82.6,-14.39,80.2,78.72,Upgrade
33,Treasury Stock,-4.01,-,-,-,-,-,-,-,-,-,Upgrade
34,Comprehensive Income & Other,42.74,42.71,35.25,35.37,34.87,35.4,35.28,35.16,34.5,34.26,Upgrade
35,Total Common Equity,280.14,282.97,172.42,179.94,238.4,285.98,458.67,526.76,620.68,618.97,Upgrade
36,Minority Interest,-1.03,-3.74,-2.96,6.35,9.76,8.72,8.6,7.12,8.23,7.96,Upgrade
37,Shareholders' Equity,279.11,279.24,169.46,186.28,248.15,294.7,467.27,533.88,628.91,626.92,Upgrade
38,Total Liabilities & Equity,491.66,478.16,405.04,437.89,481.95,514.77,873.68,935.99,994.54,1062,Upgrade
39,Total Debt,110.22,132.66,171.35,184.57,163.61,177.37,338.83,346.76,327.59,342.75,Upgrade
40,Net Cash (Debt),-39.71,-60.34,-85.69,-110.01,-66.2,-99.21,-246.05,-252.36,-244.85,-214.49,Upgrade
41,Net Cash Per Share,-0.50,-0.96,-1.94,-2.53,-1.81,-2.74,-6.80,-6.97,-6.77,-5.93,Upgrade
42,Filing Date Shares Outstanding,77.42,78.92,52.62,43.85,43.85,36.54,36.54,36.54,36.54,36.54,Upgrade
43,Total Common Shares Outstanding,77.42,78.92,52.62,43.85,43.85,36.54,36.54,36.54,36.54,36.54,Upgrade
44,Working Capital,46.22,42.56,-65.87,-55.25,-13.24,34.09,128.81,192.5,291.18,282.39,Upgrade
45,Book Value Per Share,3.62,3.59,3.28,4.10,5.44,7.83,12.55,14.42,16.99,16.94,Upgrade
46,Tangible Book Value,269.3,271.72,160.75,167.85,238.4,282.59,415.5,474.63,568.05,565.71,Upgrade
47,Tangible Book Value Per Share,3.48,3.44,3.06,3.83,5.44,7.73,11.37,12.99,15.55,15.48,Upgrade
48,Machinery,-,4.99,-,6.46,-,6.24,-,6.48,-,6.38,Upgrade
49,Leasehold Improvements,-,17.37,-,16.53,-,11.66,-,13.31,-,12.31,Upgrade
