,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,41.49,68.24,77.89,153.43,242.52,82.66,97.15,205.08,120.08,116.87,Upgrade
1,Short-Term Investments,1.73,1.9,1.95,1.8,2.09,2.91,25.47,25.27,25.93,22.82,Upgrade
2,Trading Asset Securities,24.27,24.5,27.57,28.65,30.67,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,67.49,94.64,107.4,183.88,275.29,85.57,122.62,230.35,146.02,139.69,Upgrade
4,Cash Growth,-37.16%,-48.53%,-60.98%,114.89%,124.50%,-62.85%,-16.02%,64.90%,3.40%,11.51%,Upgrade
5,Accounts Receivable,150.02,164.97,185.24,210.26,210.22,209.74,326.17,329.46,525.12,613,Upgrade
6,Other Receivables,10.99,7.91,12.11,8.48,0.1,34.33,0.02,31.24,0.04,37.91,Upgrade
7,Receivables,161.01,172.87,197.35,218.74,210.32,244.07,326.19,360.7,525.16,650.91,Upgrade
8,Restricted Cash,-,-,62.62,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,82.17,79.01,19.52,19.52,37,188.02,10.78,10.76,11.16,11.47,Upgrade
10,Total Current Assets,310.67,346.53,386.9,422.14,522.6,517.66,459.59,601.81,682.34,802.07,Upgrade
11,"Property, Plant & Equipment",2.52,1.84,2.52,1.94,3.21,4.04,17.1,18.42,20.66,20.39,Upgrade
12,Long-Term Deferred Tax Assets,0.22,0.23,0.23,0.24,0.24,0.27,1.11,1.17,6.52,6.29,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,6.8,6.8,7,7.62,Upgrade
14,Total Assets,313.42,348.6,389.66,424.31,526.05,521.96,484.6,628.2,716.52,836.37,Upgrade
15,Accounts Payable,69.53,86.52,109.9,143.45,139.99,-,148.95,198.77,260.94,338.59,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,15,64,111,131,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,38.91,-,-,Upgrade
18,Current Portion of Leases,1.43,1.09,1.59,1.05,1.89,1.9,7.15,7.65,8.75,7.64,Upgrade
19,Current Income Taxes Payable,-,-,0.12,0.12,0.01,0.01,10.12,6.66,5.2,4.23,Upgrade
20,Current Unearned Revenue,1.8,2.2,-,-,-,0.5,21.98,13.58,23.41,15.89,Upgrade
21,Other Current Liabilities,66.36,73.69,86.17,79.25,78.25,353.46,109.48,146.86,131.88,168.03,Upgrade
22,Total Current Liabilities,139.12,163.49,197.77,223.87,220.14,355.87,312.68,476.44,541.18,665.38,Upgrade
23,Long-Term Debt,-,-,-,-,-,-,-,-,37.32,35.88,Upgrade
24,Long-Term Leases,0.3,0.42,0.34,0.06,0.19,0.85,4.82,4.38,4.27,2.46,Upgrade
25,Long-Term Deferred Tax Liabilities,-,0.01,0.03,0.06,0.09,0.13,0.28,0.39,0.37,0.4,Upgrade
26,Total Liabilities,139.68,164.17,198.27,224.12,220.55,356.99,319.29,482.72,584.72,705.71,Upgrade
27,Common Stock,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,Upgrade
28,Additional Paid-In Capital,-,-,-,-,185.42,185.42,185.42,185.42,185.42,185.42,Upgrade
29,Retained Earnings,124.9,135.39,142.83,150.74,69.32,-72.6,-71.73,-96.39,-107.82,-109.42,Upgrade
30,Comprehensive Income & Other,-1.65,-1.45,-1.93,-1.03,0.27,1.67,1.14,5.96,3.71,4.17,Upgrade
31,Total Common Equity,165.74,176.43,183.38,192.2,297.5,156.98,157.31,137.48,123.8,122.66,Upgrade
32,Shareholders' Equity,173.74,184.43,191.38,200.2,305.5,164.98,165.31,145.48,131.8,130.66,Upgrade
33,Total Liabilities & Equity,313.42,348.6,389.66,424.31,526.05,521.96,484.6,628.2,716.52,836.37,Upgrade
34,Total Debt,1.73,1.5,1.93,1.11,2.08,2.76,26.97,114.94,161.34,176.99,Upgrade
35,Net Cash (Debt),65.76,93.14,105.48,182.76,273.21,82.81,95.65,115.41,-15.32,-37.3,Upgrade
36,Net Cash Growth,-37.66%,-49.04%,-61.39%,120.70%,185.62%,-28.25%,-,-,-,-,Upgrade
37,Net Cash Per Share,0.15,0.22,0.25,0.43,0.54,-,0.19,-,-0.03,-0.07,Upgrade
38,Filing Date Shares Outstanding,424.85,424.85,424.85,424.85,424.85,424.85,424.85,424.85,424.85,424.85,Upgrade
39,Total Common Shares Outstanding,424.85,424.85,424.85,424.85,424.85,424.85,424.85,424.85,424.85,424.85,Upgrade
40,Working Capital,171.55,183.04,189.13,198.27,302.46,161.79,146.91,125.37,141.16,136.69,Upgrade
41,Book Value Per Share,0.39,0.42,0.43,0.45,0.70,0.37,0.37,0.32,0.29,0.29,Upgrade
42,Tangible Book Value,165.74,176.43,183.38,192.2,297.5,156.98,157.31,137.48,123.8,122.66,Upgrade
43,Tangible Book Value Per Share,0.39,0.42,0.43,0.45,0.70,0.37,0.37,0.32,0.29,0.29,Upgrade
