,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,98,85,102,108,108,117,323,108,149,147,140,Upgrade
1,Market Cap Growth,-21.57%,-21.57%,-5.88%,-7.27%,-66.45%,7.84%,117.14%,-26.09%,6.06%,-32.35%,-53.52%,Upgrade
2,Enterprise Value,40,-0,4,-66,-157,42,235,1,172,192,166,Upgrade
3,Last Close Price,0.23,0.20,0.24,0.26,0.26,0.16,0.16,0.05,0.07,0.07,0.07,Upgrade
4,PE Ratio,-,-,-,-,-,0.30,-,5.56,-,7.84,3.73,Upgrade
5,PS Ratio,0.80,0.69,0.66,0.53,0.48,1.16,-,0.45,-,0.11,0.09,Upgrade
6,PB Ratio,0.59,0.49,0.55,0.57,0.54,0.38,1.96,0.66,1.02,1.11,1.07,Upgrade
7,P/TBV Ratio,0.51,0.51,0.58,0.59,0.56,0.39,2.06,0.69,1.08,1.18,1.14,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,7.43,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,6.33,-,Upgrade
10,EV/Sales Ratio,0.33,-,0.03,-,-,0.42,-,0.00,-,0.14,0.11,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,3.02,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,3.43,Upgrade
13,EV/FCF Ratio,-1.13,-,-,-,-,-,-,-,-,9.73,-,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.16,0.79,1.22,1.35,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,8.18,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,28.26%,Upgrade
17,Earnings Yield,-18.15%,-20.97%,-14.95%,-10.11%,403.13%,376.41%,-,17.98%,-,12.76%,26.81%,Upgrade
18,FCF Yield,-36.46%,-42.11%,-24.05%,-13.70%,-15.18%,-11.04%,-,-11.63%,-,13.46%,14.60%,Upgrade
19,Buyback Yield / Dilution,-,-,15.85%,-,-,-,-,-,-,-23.60%,Upgrade,
20,Total Shareholder Return,-,-,15.85%,-,-,-,-,-,-,-23.60%,Upgrade,
