,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+13 Quarters
0,Operating Revenue,36.36,20.97,20.97,54.6,30.8,19.1,20.13,65.53,32.74,41.83,13.98,75.19,44.66,75.2,25.48,31.55,49.99,93.06,2.59,80.28,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-0.41,0.41,-,7.4,-7.25,7.25,-,12.08,-,-,-,-,Upgrade
2,Revenue,36.36,20.97,20.97,54.6,30.8,19.1,20.13,65.53,32.33,42.24,13.98,82.59,37.41,82.44,25.48,43.64,49.99,93.06,2.59,80.28,Upgrade
3,Revenue Growth (YoY),18.02%,9.80%,4.20%,-16.68%,-4.71%,-54.78%,44.00%,-20.66%,-13.59%,-48.77%,-45.15%,89.26%,-25.16%,-11.41%,885.36%,-45.64%,55.53%,150.71%,-93.03%,255.66%,Upgrade
4,Cost of Revenue,23.18,15.18,15.18,34.62,18.85,12.35,12.96,37.8,18.94,27.34,8.89,52.85,21.03,49.14,20.03,28.98,31.8,52.81,3.6,49.23,Upgrade
5,Gross Profit,13.18,5.79,5.79,19.98,11.95,6.75,7.16,27.73,13.38,14.9,5.08,29.73,16.38,33.3,5.46,14.66,18.2,40.25,-1.01,31.05,Upgrade
6,"Selling, General & Admin",5.51,5.49,5.49,4.66,6.17,5.33,4.77,4.48,6.44,5.7,6.48,6.56,6.35,5.32,4.57,6.57,4.52,3.53,3.14,6.12,Upgrade
7,Research & Development,3.6,3.3,3.3,3.76,3.78,3.46,3.47,5.86,4.48,4.41,3.82,6.07,3.69,3.66,3.47,3.52,3.1,2.4,2.05,3.81,Upgrade
8,Other Operating Expenses,-0.21,0.23,0.23,0.66,-0.07,0.02,0.06,1.67,0.01,-1.22,0.05,2.8,-2.1,0.1,0.14,3.32,0.01,-2.4,0.05,-1.02,Upgrade
9,Operating Expenses,8.24,7.66,7.66,11.93,10.35,10.11,8.59,15.98,11.35,10.01,10.81,14.79,9.76,9.33,9.02,14.14,7.72,2.85,7.4,7.48,Upgrade
