,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2016,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '16 Dec 31, 2016",+11 Quarters
0,Operating Revenue,115.06,115.78,47.47,59.27,130.03,134.98,38.75,44.3,117.42,110.79,27.88,53.45,141.5,110.25,34.59,55.45,119,52.11,52.11,34.44,Upgrade
1,Other Revenue,-3.49,3.49,-,5.54,-2.13,2.13,-,3.55,-0.44,0.44,-,3.37,-1.74,1.74,-,2.28,-0.65,0.32,0.32,-,Upgrade
2,Revenue,111.57,119.27,47.47,64.81,127.9,137.11,38.75,47.85,116.98,111.23,27.88,56.82,139.76,111.99,34.59,57.73,118.35,52.43,52.43,34.44,Upgrade
3,Revenue Growth (YoY),-12.77%,-13.01%,22.49%,35.45%,9.34%,23.27%,39.01%,-15.79%,-16.30%,-0.68%,-19.41%,-1.58%,18.09%,113.59%,-34.03%,67.63%,243.67%,349.51%,349.51%,59.01%,Upgrade
4,Cost of Revenue,74.99,73.18,29.03,45.73,73.26,77.13,26.18,31.71,70.45,66.19,16.21,35.39,82.21,63.43,18.68,35.41,56.83,27.13,27.13,15.4,Upgrade
5,Gross Profit,36.58,46.1,18.44,19.08,54.65,59.99,12.57,16.14,46.53,45.04,11.67,21.43,57.55,48.57,15.92,22.32,61.53,25.3,25.3,19.04,Upgrade
6,"Selling, General & Admin",28.37,25.9,26.45,35.58,26.26,25.57,18.99,24.46,23.84,16.5,18.49,23.35,20.1,18.49,12.15,14.63,16.46,12.74,12.74,6.97,Upgrade
7,Research & Development,7.93,7.28,5.66,6.33,4.52,3.96,3.01,4.35,3.64,3.37,2.46,6.14,2.24,3.11,2.18,4.4,2.45,2.05,2.05,-,Upgrade
8,Other Operating Expenses,-2.36,-1.98,-0.28,3.71,-1.53,0.72,-0.2,3.95,-2.46,0.38,0.13,7.42,-1.75,-2.64,-2.44,6.5,-5.05,0.23,0.23,0.43,Upgrade
9,Operating Expenses,33.96,34.84,30.92,43.58,31.08,33.97,20.03,33.12,25.35,23.69,19.06,37.33,20.95,19.97,12.53,25.05,14.81,15.47,15.47,7.4,Upgrade
10,Operating Income,2.63,11.25,-12.48,-24.5,23.57,26.02,-7.46,-16.97,21.18,21.35,-7.39,-15.9,36.59,28.59,3.39,-2.73,46.72,9.83,9.83,11.64,Upgrade
11,Interest Expense,-,-1.09,-0.86,-1.69,-,-0.18,-0.27,-0.45,-,-0.22,-,-0.65,-,-0.25,-,-,-0.33,-0.13,-0.13,-,Upgrade
12,Interest & Investment Income,1.01,4.38,2,4.6,2.63,2.42,2.17,2.66,5.21,2.42,2.98,2.59,0.53,1.02,0.41,1.23,0.37,0.84,0.84,0.12,Upgrade
13,Currency Exchange Gain (Loss),-0.13,0.13,-,-0.15,-0.21,0.21,-,2.87,-1.58,1.58,-,-0.76,0.25,-0.25,-,-1.51,-0.18,0.09,0.09,-,Upgrade
14,Other Non Operating Income (Expenses),-0.5,0.19,-0.3,-0.21,0.09,-0.06,-0.05,1.25,-0.36,-0.24,0.17,-0.5,-0.01,-0.32,0.14,-0.08,0.02,-0.04,-0.04,1.16,Upgrade
15,EBT Excluding Unusual Items,3.02,14.86,-11.64,-21.95,26.07,28.41,-5.61,-10.66,24.45,24.89,-4.24,-15.23,37.37,28.79,3.94,-3.09,46.6,10.6,10.6,12.92,Upgrade
16,Gain (Loss) on Sale of Investments,0.62,-0.97,0.38,0.74,-0.31,0.9,0.07,-2.41,0.88,0.95,0.56,0.45,0.08,-0.05,0.4,-0.07,-0.18,0.14,0.14,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.3,-0.02,-0.08,0.1,0.03,0,-,-0.43,0.09,0,-,0.02,-0.05,0.06,-,-0,-0.03,-0.01,-0.01,-,Upgrade
18,Asset Writedown,-0.29,-0.08,0.08,-0.28,0.2,-0.3,0.24,0.01,-0.01,0.68,-0.68,0.63,-0.63,0.38,-0.38,-0.14,-0.17,-,-,-0.14,Upgrade
19,Other Unusual Items,0.35,-2.11,1.76,1.71,-,-,-,4.14,-0,0,-,7.89,-,-,-,10.19,-4.31,2.15,2.15,-,Upgrade
20,Pretax Income,3.98,11.68,-9.5,-19.68,26,29.03,-5.3,-9.35,25.41,26.53,-4.37,-6.23,36.77,29.18,3.96,6.89,41.91,12.88,12.88,12.78,Upgrade
21,Income Tax Expense,0.43,1.02,0.53,-3.23,4.48,3.82,-0.25,-0.28,3.21,2.94,0.54,-0.98,6.03,2.91,0.7,-0.68,7.49,2.15,2.15,1.8,Upgrade
22,Earnings From Continuing Operations,3.55,10.66,-10.03,-16.44,21.51,25.21,-5.05,-9.07,22.21,23.59,-4.91,-5.25,30.73,26.27,3.26,7.58,34.42,10.73,10.73,10.98,Upgrade
23,Minority Interest in Earnings,1.92,1.53,0.71,1.05,0.64,-0.17,0.1,0.18,-0.67,-0.96,-0.27,-0.46,-0.3,-0.24,-0.23,0.14,-0.47,0.07,0.07,-0.03,Upgrade
24,Net Income,5.48,12.19,-9.32,-15.4,22.16,25.04,-4.95,-8.89,21.54,22.63,-5.18,-5.71,30.43,26.03,3.03,7.72,33.95,10.8,10.8,10.95,Upgrade
25,Net Income to Common,5.48,12.19,-9.32,-15.4,22.16,25.04,-4.95,-8.89,21.54,22.63,-5.18,-5.71,30.43,26.03,3.03,7.72,33.95,10.8,10.8,10.95,Upgrade
26,Net Income Growth,-75.29%,-51.32%,-,-,2.88%,10.68%,-,-,-29.22%,-13.08%,-,-,-10.36%,141.07%,-71.93%,-29.50%,209.90%,340.97%,340.97%,48.48%,Upgrade
27,Shares Outstanding (Basic),49,79,65,61,65,65,65,61,66,65,65,64,48,46,51,48,49,48,48,20,Upgrade
28,Shares Outstanding (Diluted),49,79,65,61,65,65,65,61,66,65,65,64,48,46,51,48,49,48,48,20,Upgrade
29,Shares Change (YoY),-24.92%,21.36%,-0.01%,-0.78%,-0.48%,0.67%,-0.06%,-3.99%,36.20%,39.48%,27.82%,32.05%,-1.40%,-3.42%,5.28%,146.31%,149.52%,135.18%,135.18%,-2.40%,Upgrade
