,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5078,3861,2831,3757,4616,4143,4641,4392,3695,3434,3733,4006,4516,3832,4093,3944,4255,4989,4977,4840,6383,Upgrade
1,Market Cap Growth,-6.81%,-6.81%,-39.01%,-14.45%,24.92%,20.65%,24.33%,9.63%,-18.18%,-10.39%,-8.81%,1.58%,6.14%,-23.19%,-17.75%,-18.51%,-33.33%,-13.76%,-17.01%,-44.59%,54.52%,Upgrade
2,Enterprise Value,6902,5675,4655,5678,6537,6024,6532,6131,5435,5024,5466,5771,6281,5368,5507,5434,5745,6517,6713,6411,7954,Upgrade
3,Last Close Price,4.09,3.11,2.28,3.02,3.71,3.33,3.73,3.53,2.97,2.76,3.00,3.22,3.63,3.08,3.29,3.16,3.41,4.00,3.99,3.85,5.07,Upgrade
4,PE Ratio,-,-,-,-,-,-20.32,-,-,-,-,-,-,-,-,-,-,-,-93.11,-,20.24,-,Upgrade
5,Forward PE,-,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,Upgrade
6,PS Ratio,4.52,2.97,1.73,2.19,2.66,2.34,3.01,2.82,2.30,1.96,2.26,2.68,3.21,2.84,2.87,2.43,2.44,2.66,2.15,1.95,2.46,Upgrade
7,PB Ratio,3.00,2.28,1.63,2.07,2.39,2.13,2.53,2.42,1.99,1.68,1.79,1.91,2.12,1.47,1.52,1.40,1.45,1.69,1.72,1.64,2.17,Upgrade
8,P/TBV Ratio,8.26,8.26,5.98,7.38,8.23,7.58,11.65,11.46,7.22,5.13,6.08,6.80,8.12,5.81,5.81,4.50,4.62,5.42,5.95,5.53,5.51,Upgrade
9,P/FCF Ratio,-,-2205.67,-71.07,-,-,-,-39.35,-,-43.05,-,-41.56,-,-16.51,-,-,-,18.05,20.03,9.31,-,11.83,Upgrade
10,P/OCF Ratio,25.73,25.73,20.00,20.63,21.77,16.37,26.43,22.72,18.42,-,13.40,21.67,45.16,-,-,-,6.53,7.98,5.52,6.20,7.78,Upgrade
11,PEG Ratio,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,Upgrade
12,EV/Sales Ratio,5.31,4.36,2.85,3.31,3.77,3.40,4.23,3.94,3.38,2.86,3.30,3.86,4.46,3.97,3.86,3.34,3.30,3.47,2.89,2.58,3.07,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,23.44,166.84,73.66,-,29.51,34.92,496.56,-,82.57,-,-,12.79,21.79,12.49,9.60,-,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,267.46,-,-,-,-,-46.90,-,-,-,-,-,33.44,209.46,-,15.41,-,Upgrade
15,EV/FCF Ratio,-3942.94,-3242.17,-116.87,-,-,-,-55.39,-,-63.32,-,-60.86,-,-22.96,-,-,-,24.38,26.16,12.56,-,14.75,Upgrade
16,Debt / Equity Ratio,1.17,1.17,1.12,1.07,0.98,1.05,1.10,1.10,1.05,1.00,0.92,0.93,0.84,0.74,0.62,0.59,0.58,0.63,0.65,0.71,0.69,Upgrade
17,Debt / EBITDA Ratio,-,-,-,-,-,2.04,13.93,35.97,-,15.57,5.97,7.93,269.09,25.27,-,-,3.06,3.16,7.82,5.11,-,Upgrade
18,Debt / FCF Ratio,-,-1128.32,-48.90,-,-,-,-17.19,-,-22.72,-,-21.39,-,-6.52,-,-,-,7.25,7.48,3.52,-,3.78,Upgrade
