,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,239.55,154.05,108.39,156.87,344.99,178.14,284.57,212.89,327.21,127.01,135.05,225.19,417.86,861.54,407.26,480.16,749.19,1002,258.74,706.43,Upgrade
1,Other Revenue,-21.79,21.79,-,60.8,-38.97,38.97,-,115.58,-39.61,39.61,-,14.45,-31.91,31.91,-,29.99,-0.07,0.07,-,0.1,Upgrade
2,Revenue,217.76,175.84,108.39,217.67,306.02,217.11,284.57,328.47,287.61,166.62,135.05,239.64,385.95,893.45,407.26,510.15,749.13,1002,258.74,706.52,Upgrade
3,Revenue Growth (YoY),-28.84%,-19.01%,-61.91%,-33.73%,6.40%,30.30%,110.72%,37.07%,-25.48%,-81.35%,-66.84%,-53.03%,-48.48%,-10.85%,57.40%,-27.79%,1.00%,-2.71%,-38.44%,-2.35%,Upgrade
4,Cost of Revenue,184.49,132.35,89.76,197.15,246.35,169.8,247.15,268.74,248.3,139.24,82.04,265.07,314.99,727.65,325.75,363.91,577.73,808.93,222.01,603.27,Upgrade
5,Gross Profit,33.27,43.5,18.63,20.52,59.67,47.31,37.42,59.73,39.31,27.38,53.01,-25.43,70.97,165.8,81.51,146.24,171.4,193.26,36.73,103.25,Upgrade
6,"Selling, General & Admin",27.9,2.3,38.06,41.52,33.2,21.95,33.49,42.88,26.18,27.55,24.22,35.34,72.48,12.94,43.33,59.43,72.81,7.34,34.24,8.92,Upgrade
7,Research & Development,3.52,3.54,3.05,7.64,8.95,6.78,5.54,7.64,4.21,5.53,7.9,8.59,14.98,24.94,10.85,33.17,22.21,20.18,3.19,0.54,Upgrade
8,Other Operating Expenses,-2.66,1.31,0.57,0.9,0.84,0.8,0.85,4.34,-1.2,-0.98,0.56,4.36,1.18,0.48,3.34,5.45,4.03,3.4,4.27,7.98,Upgrade
9,Operating Expenses,43.75,-19.87,30.96,81.87,115.02,-22.04,48.22,1013,-464.93,536.36,2.65,1205,151.45,55.97,55.84,116.06,109.55,50.86,35.26,31.29,Upgrade
10,Operating Income,-10.49,63.36,-12.32,-61.34,-55.35,69.35,-10.8,-953.24,504.23,-508.98,50.36,-1231,-80.49,109.82,25.66,30.18,61.84,142.39,1.47,71.96,Upgrade
11,Interest Expense,-24.07,-41.98,-29.88,-59.7,-23.54,-26.58,-21.8,-32.03,-21.79,-16.98,-15.99,-36.26,-10.24,-3.17,-13.53,-50.02,-4.88,-5.83,-7.26,-59.74,Upgrade
12,Interest & Investment Income,1.09,1.13,1.73,3.9,1.36,0.78,0.58,4.31,1.69,0.35,0.26,0.59,1.59,3.17,3,8.88,1.42,2.11,1.42,2.8,Upgrade
13,Earnings From Equity Investments,0.61,-0.01,0.01,-0.22,0.22,-0,0,-0.2,0.2,-,-,0.21,-,-,-,-,-,-,-,-0.39,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-,Upgrade
15,Other Non Operating Income (Expenses),26.82,6.72,-5.1,-18.02,-4.94,-4.13,-0.88,-18.21,-8.58,-0.77,-0.28,-5.78,0.69,-5.24,-5.93,29.91,-12.03,-14.6,-8.33,38.78,Upgrade
16,EBT Excluding Unusual Items,-6.04,29.23,-45.56,-135.39,-82.24,39.42,-32.9,-999.37,475.75,-526.37,34.35,-1272,-88.44,104.57,9.21,18.95,46.35,124.07,-12.7,53.41,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-1.84,-,-,-,-19.8,-,-,-,-2.79,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,2.48,0,-2.49,-,-0.59,-,-,-,0.59,Upgrade
19,Gain (Loss) on Sale of Assets,-,-0.42,-,0.63,-,-,-,0.01,-,-,-,-,-,-,-,-0.1,-,-,-,-,Upgrade
20,Asset Writedown,45.48,-24.39,24.4,-56.55,52.77,-42.76,42.33,28.62,-49.74,33.68,-33.68,-7.18,7.18,-,-,-,-,-,-,-0.01,Upgrade
21,Legal Settlements,-,-,-,4.89,-,-,-,-9.88,10.53,-10.53,-,-51.96,-,-,-,-,-,-,-,-,Upgrade
22,Other Unusual Items,-38.01,32.22,-3.24,33.53,-6.36,6.36,0,617.46,-424.31,424.31,-,-621.08,41.57,-41.57,-,3.93,-,-,-,2.5,Upgrade
23,Pretax Income,1.43,36.64,-24.41,-152.9,-35.83,3.01,9.43,-365,12.24,-78.91,0.67,-1969,-39.68,60.52,9.21,19.41,46.35,124.07,-12.7,56.49,Upgrade
24,Income Tax Expense,4.9,0.4,5.06,-15.63,-3.76,2.1,5.62,-54.16,3.04,-7.34,-0.33,-271.15,-6.82,7.55,1.34,-0.16,5.96,15.89,-,7.76,Upgrade
25,Earnings From Continuing Operations,-3.46,36.24,-29.47,-137.27,-32.06,0.91,3.81,-310.84,9.2,-71.57,1,-1698,-32.86,52.97,7.86,19.56,40.39,108.18,-12.7,48.72,Upgrade
26,Minority Interest in Earnings,0.58,1.61,0.58,14.08,-0.39,0.69,0.82,1.86,0.68,0.77,0.91,5.7,0.64,1.41,1.33,1.96,1.19,0.75,0.58,0.04,Upgrade
27,Net Income,-2.89,37.85,-28.89,-123.19,-32.45,1.6,4.63,-308.98,9.88,-70.8,1.91,-1693,-32.22,54.38,9.19,21.52,41.58,108.93,-12.13,48.76,Upgrade
28,Net Income to Common,-2.89,37.85,-28.89,-123.19,-32.45,1.6,4.63,-308.98,9.88,-70.8,1.91,-1693,-32.22,54.38,9.19,21.52,41.58,108.93,-12.13,48.76,Upgrade
29,Net Income Growth,-,2260.89%,-,-,-,-,142.51%,-,-,-,-79.24%,-,-,-50.08%,-,-55.86%,-31.01%,-8.20%,-,-13.28%,Upgrade
30,Shares Outstanding (Basic),30,1179,613,424,721,702,544,569,415,544,516,483,508,600,460,526,519,413,606,504,Upgrade
31,Shares Outstanding (Diluted),30,1179,613,424,721,702,544,569,415,544,516,483,508,953,460,863,578,413,606,504,Upgrade
32,Shares Change (YoY),-95.82%,68.03%,12.71%,-25.54%,73.56%,28.90%,5.56%,17.72%,-18.21%,-42.89%,12.20%,-44.01%,-12.08%,130.97%,-24.22%,71.23%,12.64%,-19.73%,18.29%,0.73%,Upgrade
33,EPS (Basic),-0.10,0.03,-0.05,-0.29,-0.05,0.00,0.01,-0.54,0.02,-0.13,0.00,-3.50,-0.06,0.09,0.02,0.04,0.08,0.26,-0.02,0.10,Upgrade
34,EPS (Diluted),-0.10,0.03,-0.05,-0.29,-0.05,0.00,0.01,-0.54,0.02,-0.13,0.00,-3.50,-0.06,0.06,0.02,0.02,0.07,0.26,-0.02,0.10,Upgrade
35,EPS Growth,-,1305.08%,-,-,-,-,129.73%,-,-,-,-81.50%,-,-,-78.39%,-,-74.22%,-38.75%,14.37%,-,-13.91%,Upgrade
36,Free Cash Flow,-103.82,-43.28,-148.22,-56.94,-307.18,-20.18,-70.74,-226.52,-152.06,-143.22,-189.58,-546.02,-199.06,-243.15,-222.12,-95.99,-113.71,70.28,-229.49,61.46,Upgrade
