,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,65615,63133,57552,53446,46898,47696,45674,39689,39073,33958,40942,40202,40846,41255,46173,47936,44064,44563,47546,47128,54479,Upgrade
1,Market Cap Growth,32.37%,32.37%,26.01%,34.66%,20.03%,40.45%,11.56%,-1.28%,-4.34%,-17.69%,-11.33%,-16.13%,-7.30%,-7.42%,-2.89%,1.71%,-19.12%,-12.18%,-10.17%,-4.55%,10.93%,Upgrade
2,Enterprise Value,104885,99100,90326,89794,80304,78900,84443,76520,73954,64145,72161,70204,70696,67452,73656,75257,69221,67729,71009,70034,73898,Upgrade
3,Last Close Price,14.53,14.27,12.16,11.23,9.89,10.02,9.03,7.67,7.55,6.60,7.41,7.27,7.46,7.54,8.03,8.19,7.58,7.81,7.71,7.72,8.82,Upgrade
4,PE Ratio,14.59,14.04,12.30,12.06,10.63,10.25,10.43,9.65,10.49,9.58,11.94,10.11,9.54,9.35,9.91,13.17,17.88,17.57,19.78,-,12.97,Upgrade
5,PS Ratio,3.58,3.58,3.19,3.55,3.09,3.10,2.94,2.80,2.95,2.15,2.91,2.75,2.86,3.88,4.43,5.07,5.49,5.62,6.01,5.43,5.41,Upgrade
6,PB Ratio,1.34,1.34,1.29,1.25,1.15,1.18,1.19,1.01,1.03,0.91,1.15,1.09,1.09,1.18,1.34,1.37,1.33,1.39,1.57,1.47,1.67,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.20,6.38,4.58,6.19,5.17,5.66,Upgrade
8,P/FCF Ratio,79.57,79.57,-,14.62,13.07,15.29,20.30,25.29,-,-,29.68,20.33,44.13,-,29.52,-,-39.77,-18.77,-,-,-,Upgrade
9,P/OCF Ratio,8.70,8.70,8.41,7.21,6.34,6.75,6.68,6.62,7.07,6.26,7.54,6.91,7.16,8.18,9.54,11.80,14.04,11.82,12.74,10.59,9.45,Upgrade
10,EV/Sales Ratio,5.76,5.62,5.01,5.97,5.29,5.13,5.44,5.41,5.58,4.06,5.13,4.81,4.96,6.34,7.06,7.95,8.62,8.54,8.98,8.07,7.33,Upgrade
11,EV/EBITDA Ratio,12.63,12.82,12.09,11.79,10.67,10.77,11.71,12.01,12.30,10.47,12.20,10.88,10.83,10.32,11.03,12.79,15.08,14.00,15.31,12.81,11.14,Upgrade
12,EV/EBIT Ratio,19.67,19.04,17.83,17.09,15.19,15.16,16.69,17.72,18.81,15.98,18.33,15.61,15.01,13.91,14.72,17.61,23.09,20.76,23.02,17.84,14.46,Upgrade
13,EV/FCF Ratio,132.19,124.90,-,24.56,22.38,25.29,37.53,48.75,-,-,52.31,35.50,76.38,-,47.10,-,-62.47,-28.52,-,-,-,Upgrade
14,Debt / Equity Ratio,0.70,0.70,0.75,0.74,0.82,0.86,0.89,0.92,0.94,0.90,0.80,0.76,0.84,0.81,0.75,0.74,0.74,0.74,0.72,0.64,0.60,Upgrade
15,Debt / EBITDA Ratio,4.09,3.32,4.36,3.58,7.23,3.89,4.18,4.29,9.32,3.97,5.82,4.00,7.38,3.72,3.68,3.50,5.71,2.92,5.74,9.46,3.70,Upgrade
16,Debt / FCF Ratio,41.46,41.46,-,8.67,9.30,11.08,15.28,23.08,-,-,20.50,14.21,34.03,-,16.46,-,-22.00,-10.01,-,-,-,Upgrade
17,Asset Turnover,0.19,0.31,0.17,0.18,0.22,0.18,0.18,0.19,0.25,0.12,0.15,0.36,0.17,0.16,0.15,0.18,0.18,0.12,0.07,0.19,Upgrade,
18,Inventory Turnover,5.36,4.05,9.49,3.31,5.11,4.56,3.22,3.06,4.00,3.20,1.47,1.50,5.29,1.22,1.25,0.86,1.78,0.93,1.07,0.71,1.49,Upgrade
19,Quick Ratio,0.57,0.57,0.67,0.83,0.67,0.62,0.51,0.54,0.49,0.31,0.40,0.32,0.35,0.22,0.33,0.22,0.19,0.19,0.15,0.10,0.11,Upgrade
20,Current Ratio,0.74,0.74,0.86,1.07,0.91,0.86,0.69,0.81,0.69,0.62,0.65,0.69,0.65,0.61,0.66,0.63,0.54,0.53,0.42,0.46,0.46,Upgrade
21,Return on Equity (ROE),12.74%,14.31%,12.56%,3.87%,16.51%,13.51%,13.17%,6.73%,14.25%,10.86%,9.02%,4.48%,13.50%,17.89%,13.60%,7.17%,18.60%,6.78%,-0.55%,8.16%,Upgrade,
22,Return on Assets (ROA),5.49%,3.82%,4.90%,1.64%,5.37%,4.55%,5.06%,1.40%,5.34%,2.57%,4.26%,1.82%,5.51%,4.81%,5.67%,2.72%,6.95%,2.39%,0.68%,4.25%,Upgrade,
23,Return on Capital (ROIC),5.86%,4.09%,5.27%,1.73%,5.79%,4.90%,5.38%,1.51%,5.82%,2.77%,4.54%,1.95%,6.04%,5.28%,6.06%,2.90%,7.61%,2.60%,0.73%,4.54%,Upgrade,
24,Return on Capital Employed (ROCE),7.25%,7.31%,7.03%,7.35%,7.65%,7.54%,7.79%,6.47%,6.07%,6.53%,7.25%,7.98%,7.82%,9.20%,9.65%,8.33%,6.37%,7.20%,7.58%,9.26%,12.03%,Upgrade
25,Earnings Yield,6.85%,7.12%,8.13%,8.29%,9.41%,9.75%,9.58%,10.36%,9.53%,10.44%,8.38%,9.89%,10.48%,10.70%,10.09%,7.60%,5.59%,5.69%,5.06%,6.65%,7.71%,Upgrade
26,FCF Yield,1.21%,1.26%,-0.32%,6.84%,7.65%,6.54%,4.93%,3.95%,3.81%,5.77%,3.37%,4.92%,2.27%,1.71%,3.39%,-0.87%,-2.51%,-5.33%,-4.17%,-1.19%,1.68%,Upgrade
27,Dividend Yield,3.24%,-,-,-,4.75%,-,-,-,6.09%,-,-,-,6.17%,-,-,-,6.07%,-,-,-,5.22%,Upgrade
28,Payout Ratio,75.20%,192.06%,16.73%,16.85%,76.02%,169.61%,21.56%,17.33%,38.74%,206.32%,24.66%,33.17%,32.04%,228.12%,13.89%,13.48%,167.50%,122.99%,43.09%,-,-,Upgrade
29,Buyback Yield / Dilution,-0.00%,0.02%,0.00%,-0.01%,-0.02%,0.02%,0.01%,0.00%,0.01%,-0.01%,-0.03%,0.02%,0.02%,-0.00%,0.09%,-0.07%,0.00%,-0.04%,-0.07%,0.08%,-0.04%,Upgrade
30,Total Shareholder Return,3.24%,0.02%,0.00%,-0.01%,4.73%,0.02%,0.01%,0.00%,6.11%,-0.01%,-0.03%,0.02%,6.19%,-0.00%,0.09%,-0.07%,6.07%,-0.04%,-0.07%,0.08%,5.18%,Upgrade
