,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,5.76,0.23,2.29,5.35,3.43,3.05,2.67,2.15,9.07,6.38,Upgrade
1,Short-Term Investments,-,-,-,0,-,-,-,0.82,-,1.03,Upgrade
2,Cash & Short-Term Investments,5.76,0.23,2.29,5.35,3.43,3.05,2.67,2.97,9.07,7.41,Upgrade
3,Cash Growth,151.62%,-95.74%,-33.22%,75.29%,28.57%,2.90%,-70.59%,-59.95%,-32.74%,323.93%,Upgrade
4,Accounts Receivable,2.67,5,4.23,3.53,5,10.78,13.92,12.26,8.05,13.52,Upgrade
5,Other Receivables,7.93,0.88,1.8,1.24,1.14,1.25,119.43,0.76,16.67,0.62,Upgrade
6,Receivables,10.6,7.71,6.99,6.65,8.03,14.26,140.64,21.93,24.71,21.29,Upgrade
7,Inventory,0.01,1.8,0.05,-,-,-,-,-,-,-,Upgrade
8,Prepaid Expenses,-,1.66,2.16,1.81,2.04,1.22,1.25,1.5,-,1.91,Upgrade
9,Other Current Assets,-,3.05,4.81,10.03,8.48,5.8,3.37,4.4,-,11.12,Upgrade
10,Total Current Assets,16.37,14.45,16.29,23.83,21.98,24.33,147.94,30.8,33.78,41.72,Upgrade
11,"Property, Plant & Equipment",1963,2121,2043,1988,1955,1270,1511,1555,799.02,1106,Upgrade
12,Other Intangible Assets,-,-,-,-,260.49,171.89,379.58,258.4,174.62,138.97,Upgrade
13,Other Long-Term Assets,29.14,28.38,31.3,32.71,29.7,3.35,0.31,0.19,-,-,Upgrade
14,Total Assets,2008,2164,2090,2045,2267,1470,2039,1844,1007,1287,Upgrade
15,Accounts Payable,9.94,10.77,9.8,8.93,0,0.29,0.05,0.07,-,-,Upgrade
16,Accrued Expenses,0.23,0.23,0.23,0.23,24.31,22.8,-,19.45,0.23,34,Upgrade
17,Short-Term Debt,39.16,67.43,80.29,79.42,72.43,51.05,123.61,23.97,29.02,28.5,Upgrade
18,Current Portion of Long-Term Debt,3607,3607,3607,3607,3607,3607,3591,3591,3591,3591,Upgrade
19,Current Portion of Leases,0.56,0.75,0.88,0.69,0.3,0.67,0.92,0.69,0.36,0.83,Upgrade
20,Current Income Taxes Payable,0.03,0.45,0.1,0.88,0.4,0.89,3.46,0.2,-,-,Upgrade
21,Current Unearned Revenue,2.24,0.62,3.11,4.01,3.66,0.59,1.08,0.58,-,2.96,Upgrade
22,Other Current Liabilities,17.37,32.17,44.85,27.01,3.85,3.76,25.32,3.62,40.35,4.05,Upgrade
23,Total Current Liabilities,3677,3720,3746,3728,3712,3687,3746,3640,3661,3662,Upgrade
24,Long-Term Debt,177.8,185.86,153.13,164.74,169.07,161.12,201.11,192.57,156.19,154.42,Upgrade
25,Long-Term Leases,-,0.03,0.35,0.67,0.04,-,0.11,0.43,-,0.04,Upgrade
26,Long-Term Deferred Tax Liabilities,3.83,4.46,3.2,2.53,1.02,2.17,2.28,2.45,2.93,3.3,Upgrade
27,Other Long-Term Liabilities,19.09,4.55,3.92,3.71,1.99,1.31,1.5,1.35,1.32,1.25,Upgrade
28,Total Liabilities,3877,3914,3907,3900,3884,3852,3951,3837,3822,3821,Upgrade
29,Common Stock,72.51,72.51,290.03,290.03,290.03,290.03,290.03,290.03,290.03,290.03,Upgrade
30,Additional Paid-In Capital,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,Upgrade
31,Retained Earnings,-4083,-3989,-4272,-4313,-4175,-4864,-4474,-4520,-5328,-5045,Upgrade
32,Comprehensive Income & Other,218.22,245.25,239.86,248.21,312.57,248.44,296.87,285.14,280.57,281.05,Upgrade
33,Total Common Equity,-1836,-1715,-1786,-1819,-1616,-2369,-1931,-1988,-2801,-2517,Upgrade
34,Minority Interest,-33.53,-36.08,-30.92,-36.25,-1.9,-13.45,18.86,-4.49,-13.74,-16.88,Upgrade
35,Shareholders' Equity,-1869,-1751,-1817,-1855,-1617,-2382,-1912,-1993,-2814,-2534,Upgrade
36,Total Liabilities & Equity,2008,2164,2090,2045,2267,1470,2039,1844,1007,1287,Upgrade
37,Total Debt,3825,3861,3842,3853,3849,3820,3917,3809,3777,3775,Upgrade
38,Net Cash (Debt),-3819,-3861,-3839,-3847,-3846,-3817,-3915,-3806,-3768,-3768,Upgrade
