,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,78,45,44,71,65,84,186,187,171,93,75,Upgrade
1,Market Cap Growth,-36.73%,-36.73%,-33.33%,-15.52%,-64.84%,-55.04%,8.47%,101.56%,126.92%,-64.77%,-45.76%,Upgrade
2,Enterprise Value,3864,3870,3852,3882,3909,3888,4119,3983,3925,3845,3881,Upgrade
3,Last Close Price,0.54,0.31,0.30,0.49,0.45,0.58,1.28,1.29,1.18,0.64,0.52,Upgrade
4,PE Ratio,-,-,0.41,-0.73,-,0.28,-,0.22,0.33,-,-,Upgrade
5,PS Ratio,0.14,0.08,0.07,0.08,0.06,0.07,0.16,0.16,0.14,0.07,0.06,Upgrade
6,PB Ratio,-0.02,-0.02,-0.02,-0.04,-0.04,-0.05,-0.08,-0.10,-0.09,-0.03,-0.03,Upgrade
7,P/FCF Ratio,42.98,24.67,-,-,-,143.78,-,-,-,-4.48,-,Upgrade
8,P/OCF Ratio,17.96,17.96,-,56.76,-,15.31,-,-12.26,-,-4.97,-,Upgrade
9,EV/Sales Ratio,7.00,7.01,5.80,4.46,3.40,3.05,3.53,3.33,3.16,2.95,3.25,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,4.61,-,-,1.95,-,-,Upgrade
11,EV/EBIT Ratio,-,-,29.23,-36.83,-,13.50,-,4.53,7.28,-,-,Upgrade
12,EV/FCF Ratio,2120.55,2123.93,-,-,-,6645.36,-,-,-,-185.71,-,Upgrade
13,Debt / Equity Ratio,-2.05,-2.05,-2.21,-2.11,-2.08,-2.38,-1.60,-2.05,-1.91,-1.34,-1.49,Upgrade
14,Debt / FCF Ratio,2099.13,2099.13,-,-,-,6579.37,-,-,-,-182.44,-,Upgrade
15,Earnings Yield,-35.86%,-62.46%,245.72%,-137.41%,843.14%,355.81%,-185.05%,456.46%,306.56%,-1065.01%,-1956.58%,Upgrade
16,FCF Yield,2.33%,4.05%,-16.70%,-9.97%,13.51%,0.70%,-5.72%,-9.20%,-7.55%,-22.31%,-22.29%,Upgrade
17,Buyback Yield / Dilution,-,-,-,-,4.29%,-,-4.49%,-8.61%,-20.00%,-10.49%,Upgrade,
18,Total Shareholder Return,-,-,-,-,4.29%,-,-4.49%,-8.61%,-20.00%,-10.49%,Upgrade,
