,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,240.83,310.98,353.72,517.01,632.66,640.33,527.71,667.95,575.17,728.59,Upgrade
1,Revenue Growth (YoY),-31.92%,-39.85%,-44.09%,-19.26%,19.89%,-4.14%,-8.25%,-8.32%,23.57%,27.66%,Upgrade
2,Cost of Revenue,237.3,307.13,349.92,510.79,626.6,634.94,524.17,664.88,570.89,723.2,Upgrade
3,Gross Profit,3.52,3.85,3.81,6.23,6.06,5.39,3.54,3.07,4.27,5.39,Upgrade
4,"Selling, General & Admin",6.36,6.52,12.24,8.43,10.32,11.31,7.32,12.01,10.96,-51.77,Upgrade
5,Other Operating Expenses,-,-,-,-65.5,241.42,111.15,114.06,54.95,34.41,139.61,Upgrade
6,Operating Expenses,137.43,-81.37,-42.78,158.22,-681,404.47,-55.01,-816.62,284.98,725.83,Upgrade
7,Operating Income,-133.91,85.22,46.59,-151.99,687.06,-399.08,58.54,819.69,-280.71,-720.44,Upgrade
8,Interest Expense,-4.99,-5.08,-5.04,-5.1,-4.97,-6.76,-5.82,-4.11,-3.99,-4.59,Upgrade
9,Interest & Investment Income,-,0.05,-,0.05,0.12,0.12,0.21,0.23,0.22,0.28,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-5.25,8.05,-1.01,1.01,0.31,-,-,Upgrade
11,Other Non Operating Income (Expenses),46.64,0.07,0.05,-0.33,1.22,-1.19,1.8,-2.33,0.01,0.23,Upgrade
12,EBT Excluding Unusual Items,-92.26,80.25,41.59,-162.61,691.48,-407.93,55.75,813.79,-284.47,-724.52,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-11.29,15.45,-,-,0.94,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-0.03,0.09,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-13.19,-,-,-,-,-,2.34,4.62,-5.93,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-,3.8,Upgrade
17,Pretax Income,-92.26,67.07,41.59,-162.64,691.57,-419.22,71.2,816.13,-279.85,-725.71,Upgrade
18,Income Tax Expense,-0.8,1.58,1.45,3.13,-1.7,-1.43,2.98,-0.42,-0.02,0.44,Upgrade
19,Earnings From Continuing Operations,-91.46,65.48,40.15,-165.77,693.27,-417.79,68.22,816.55,-279.83,-726.15,Upgrade
20,Minority Interest in Earnings,-2.41,0.31,0.96,27.03,-4.31,28.11,-22.04,-8.84,-3.3,20.83,Upgrade
21,Net Income,-93.87,65.79,41.11,-138.75,688.96,-389.69,46.19,807.71,-283.13,-705.32,Upgrade
22,Net Income to Common,-93.87,65.79,41.11,-138.75,688.96,-389.69,46.19,807.71,-283.13,-705.32,Upgrade
23,Net Income Growth,-,-,-94.03%,-,1391.70%,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),145,145,145,145,145,145,145,145,145,134,Upgrade
25,Shares Outstanding (Diluted),145,145,145,145,145,145,152,145,145,134,Upgrade
26,Shares Change (YoY),-,-,-,-,-4.29%,-,4.49%,8.61%,20.00%,10.49%,Upgrade
27,EPS (Basic),-0.65,0.45,0.28,-0.96,4.75,-2.69,0.32,5.57,-1.95,-5.28,Upgrade
28,EPS (Diluted),-0.65,0.45,0.28,-0.96,4.75,-2.69,0.30,5.57,-1.95,-5.28,Upgrade
29,EPS Growth,-,-,-94.11%,-,1483.33%,-,-,-,-,-,Upgrade
30,Free Cash Flow,3.64,-1.82,-5.45,-1.64,10.45,-9.87,-0.76,-16.45,3.52,-24.23,Upgrade
31,Free Cash Flow Per Share,0.03,-0.01,-0.04,-0.01,0.07,-0.07,-0.00,-0.11,0.02,-0.18,Upgrade
32,Operating Margin,-55.60%,27.40%,13.17%,-29.40%,108.60%,-62.32%,11.09%,122.72%,-48.80%,-98.88%,Upgrade
33,Profit Margin,-38.98%,21.16%,11.62%,-26.84%,108.90%,-60.86%,8.75%,120.93%,-49.23%,-96.81%,Upgrade
34,Free Cash Flow Margin,1.51%,-0.58%,-1.54%,-0.32%,1.65%,-1.54%,-0.14%,-2.46%,0.61%,-3.33%,Upgrade
35,EBITDA,-2.71,-,-,-17.72,852.62,-9.42,-,2021,-6.66,-16.51,Upgrade
36,D&A For EBITDA,131.19,-,-,134.27,165.56,-,-,1202,274.05,703.93,Upgrade
37,EBIT,-133.91,85.22,46.59,-151.99,687.06,-399.08,58.54,819.69,-280.71,-720.44,Upgrade
