,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4739,5651,3563,4663,3930,4394,2375,3996,3175,3683,3277,4032,3367,3269,3130,3198,2564,2470,2705,2403,Upgrade
1,Cash & Short-Term Investments,4739,5651,3563,4663,3930,4394,2375,3996,3175,3683,3277,4032,3367,3269,3130,3198,2564,2470,2705,2403,Upgrade
2,Cash Growth,20.59%,28.60%,50.01%,16.69%,23.77%,19.30%,-27.52%,-0.90%,-5.69%,12.65%,4.71%,26.09%,31.30%,32.36%,15.69%,33.10%,48.57%,-3.55%,48.43%,-1.64%,Upgrade
3,Accounts Receivable,10576,9635,10521,8896,9814,8740,9715,8210,9336,8256,8801,6940,8720,7401,8308,6966,8633,7709,8378,6776,Upgrade
4,Other Receivables,526.01,411.51,473.84,306.2,511.13,554.11,426.38,284.18,371.53,387.94,361.94,223.92,299.69,115.84,121,87.63,202.6,121.82,75.75,92.2,Upgrade
5,Receivables,11102,10047,10995,9203,10325,9294,10141,8494,9708,8644,9163,7164,9020,7517,8429,7054,8835,7831,8454,6868,Upgrade
6,Inventory,4907,4379,4224,4290,4890,4600,5056,4495,4101,4005,3919,3975,4129,4130,4185,4068,3914,3528,4036,4039,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12,Upgrade
8,Other Current Assets,505.72,429.62,430.36,340.46,443.53,441.34,742.77,582.21,336.33,270.13,392.97,316.04,329.62,257.21,407.32,336.21,451.17,466.92,403.97,425.65,Upgrade
9,Total Current Assets,21253,20506,19212,18497,19588,18729,18315,17568,17321,16602,16752,15487,16845,15174,16151,14656,15765,14296,15599,13736,Upgrade
10,"Property, Plant & Equipment",5271,5234,5117,5204,5000,5018,4992,5021,4862,4890,4831,4813,5132,4798,4774,4661,4194,4223,4136,4005,Upgrade
11,Long-Term Investments,2102,2107,2095,2101,1957,1964,2025,2020,2054,1256,1251,1243,1081,1183,1173,1076,865.51,660.95,565.25,464.27,Upgrade
12,Goodwill,2909,2592,2597,2599,2578,2587,2456,2441,2479,2228,2139,2139,2100,2100,1470,1470,1470,1470,1470,1470,Upgrade
13,Other Intangible Assets,2548,2486,2527,2334,2328,2336,2250,2280,2246,2264,2226,2233,1708,1646,1435,1463,1449,1491,1371,1455,Upgrade
14,Long-Term Deferred Tax Assets,232.73,233.15,187.81,187.81,192.39,192.39,153.37,152.84,157.61,157.61,143.65,143.65,151.51,151.51,137.83,137.83,130.99,130.99,116.16,116.16,Upgrade
15,Long-Term Deferred Charges,1242,1169,1088,1013,804.73,795.08,709.81,657.81,121.99,47.04,13.31,12.43,10.51,11.04,7.86,8.81,9.14,9.93,11.47,12.29,Upgrade
16,Other Long-Term Assets,1936,1840,1644,1574,1546,1334,1213,1051,1421,1316,1082,925.63,659.57,1045,949.18,729.86,536.44,220.53,258.32,205.84,Upgrade
17,Total Assets,37495,36167,34468,33509,33993,32956,32115,31192,30663,28761,28437,26996,27688,26108,26097,24201,24420,22503,23528,21464,Upgrade
18,Accounts Payable,7624,6976,5764,6102,6998,6446,6351,5902,5900,5002,5171,4520,5674,4998,5010,4501,5003,4131,4462,4402,Upgrade
19,Accrued Expenses,208.74,435.5,215.4,554.92,236.49,360.47,175.67,518.92,211.13,477.88,130.76,920.63,160.46,523.94,122.36,528.8,197.13,332.85,150.11,475.47,Upgrade
20,Short-Term Debt,1833,1625,1084,1197,813.2,1406,563.01,1337,736.19,1258,749.83,1627,1281,1778,1488,1808,1368,1730,805.04,1048,Upgrade
21,Current Portion of Long-Term Debt,378.43,488.81,-,80.92,-,40.19,140.8,36.9,-,-,238.57,174.18,23.29,40.05,-,40.05,-,-,1064,1028,Upgrade
22,Current Portion of Leases,-,73.37,-,81.98,-,56.86,-,75.29,44.49,54.96,-,66.86,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,536.52,213.17,547.14,259.27,403.27,186.11,479.79,154.95,626.83,242.61,1163,261.24,565.34,213.01,693.88,166.43,529.53,190.41,758.95,152.85,Upgrade
24,Current Unearned Revenue,129.88,126.78,170.69,136.85,169.8,127.2,193.52,147.64,141.18,61.05,131.03,119.49,188.39,55.93,165.82,95.34,134.72,55.75,41.22,254.89,Upgrade
25,Other Current Liabilities,3622,3355,3137,2389,3023,2735,2724,1979,2456,1955,2046,1576,2114,1386,2180,1494,2022,1595,2042,1035,Upgrade
26,Total Current Liabilities,14333,13293,10918,10803,11643,11358,10628,10153,10116,9051,9630,9266,10007,8995,9660,8634,9254,8036,9324,8397,Upgrade
27,Long-Term Debt,67.98,81.57,519.38,520.76,728.51,746.92,677.6,1051,1312,1299,478.25,139.18,287.44,477.88,209.94,151.61,172.02,125.2,-,-,Upgrade
28,Long-Term Leases,88.78,69.08,83.01,56.7,105.9,92.23,105.23,84.61,65.56,70.26,95.76,80.89,148.72,82.25,142.32,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,147.31,158.89,167.39,171.06,175.94,176.83,179.11,126.12,101.84,103.26,81.18,83.52,83.91,86.14,89.06,81.63,56.93,56.44,61.83,60.96,Upgrade
30,Long-Term Deferred Tax Liabilities,180.09,173.39,182.49,184.37,198.34,193.67,202.08,202.08,184.71,184.71,184.91,184.91,83.11,83.11,88.74,88.74,45.3,45.64,38.23,39.6,Upgrade
31,Other Long-Term Liabilities,107.63,109.67,109.46,191.61,201.41,205.33,403.09,398.67,300.55,298.22,296.3,300.99,201.87,195.73,64.5,66.28,85.98,100.56,85.6,100.15,Upgrade
32,Total Liabilities,14925,13886,11980,11927,13054,12773,12195,12016,12080,11007,10767,10055,10812,9920,10254,9022,9614,8363,9509,8597,Upgrade
33,Common Stock,1754,1754,1754,1754,1754,1754,1754,1754,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,Upgrade
34,Additional Paid-In Capital,2488,2484,2449,2446,2430,2408,2388,2378,2264,2264,2230,2230,2158,2158,2158,2158,2158,2158,2158,2158,Upgrade
35,Retained Earnings,17903,17650,17834,16972,16322,15567,15397,14639,14121,13481,13352,12647,12251,11615,11480,10714,10280,9620,9526,8379,Upgrade
36,Treasury Stock,-80.46,-82.07,-82.07,-84.52,-115.27,-104.65,-104.65,-104.65,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,-22.67,-46.63,0.25,-40.34,-92.44,-91.57,-119.9,-88.55,-66.8,-146.02,-62.78,-47.77,91.91,44.25,-121.16,-2.19,43.82,61.54,48.3,22.79,Upgrade
38,Total Common Equity,22041,21760,21955,21048,20298,19532,19314,18578,18069,17349,17269,16579,16251,15567,15267,14620,14232,13589,13482,12309,Upgrade
39,Minority Interest,529.12,520.98,532.55,534.65,640.97,650.61,606.46,598.52,513.38,405.28,401.61,361.94,625.43,620.8,575.68,559.59,573.56,549.86,536.48,557.15,Upgrade
40,Shareholders' Equity,22570,22281,22488,21582,20939,20183,19921,19176,18582,17754,17670,16941,16876,16188,15842,15179,14805,14139,14019,12867,Upgrade
41,Total Liabilities & Equity,37495,36167,34468,33509,33993,32956,32115,31192,30663,28761,28437,26996,27688,26108,26097,24201,24420,22503,23528,21464,Upgrade
42,Total Debt,2369,2338,1686,1938,1648,2342,1487,2586,2158,2682,1562,2089,1740,2378,1840,1999,1540,1855,1869,2076,Upgrade
43,Net Cash (Debt),2371,3313,1877,2726,2282,2052,888.51,1411,1017,1001,1715,1944,1627,890.98,1290,1199,1024,614.82,836.78,326.58,Upgrade
44,Net Cash Growth,3.87%,61.47%,111.26%,93.21%,124.43%,105.04%,-48.18%,-27.43%,-37.48%,12.30%,32.94%,62.16%,58.84%,44.92%,54.15%,267.04%,-,216.38%,-,-24.45%,Upgrade
45,Net Cash Per Share,1.36,1.89,1.07,1.55,1.30,1.17,0.51,0.81,0.58,0.57,0.98,1.11,0.93,0.51,0.74,0.69,0.59,0.35,0.48,0.19,Upgrade
46,Filing Date Shares Outstanding,1743,1756,1750,1752,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,Upgrade
47,Total Common Shares Outstanding,1743,1756,1750,1752,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,Upgrade
48,Working Capital,6920,7213,8294,7694,7945,7371,7687,7415,7205,7551,7122,6221,6839,6179,6491,6022,6511,6260,6276,5339,Upgrade
49,Book Value Per Share,12.64,12.39,12.55,12.01,11.60,11.16,11.04,10.62,10.33,9.91,9.87,9.47,9.29,8.90,8.72,8.36,8.13,7.77,7.70,7.03,Upgrade
50,Tangible Book Value,16584,16682,16831,16115,15393,14609,14608,13856,13343,12857,12904,12207,12443,11821,12363,11687,11313,10628,10641,9385,Upgrade
51,Tangible Book Value Per Share,9.51,9.50,9.62,9.20,8.80,8.35,8.35,7.92,7.63,7.35,7.37,6.98,7.11,6.76,7.07,6.68,6.47,6.07,6.08,5.36,Upgrade
52,Buildings,-,2312,-,2299,-,1901,-,1865,-,1542,-,1503,-,1396,-,1228,-,1214,-,1211,Upgrade
53,Machinery,-,4668,-,4438,-,4360,-,4282,-,3450,-,3385,-,3062,-,2817,-,2437,-,2329,Upgrade
54,Construction In Progress,-,918.37,-,913.15,-,995.49,-,873.16,-,1757,-,1582,-,2000,-,2240,-,2078,-,1830,Upgrade
