,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+7 Quarters
0,Market Capitalization,8137,7745,5692,4810,4379,6794,6768,8002,9290,7026,5578,10056,11793,19856,23168,20796,12166,10601,9172,5022,4247,Upgrade
1,Market Cap Growth,14.01%,14.01%,-15.89%,-39.89%,-52.86%,-3.31%,21.32%,-20.42%,-21.22%,-64.61%,-75.92%,-51.65%,-3.06%,87.31%,152.61%,314.13%,186.48%,94.50%,-,-,-,Upgrade
2,Enterprise Value,8309,7917,5861,5068,4646,7060,7048,8161,9490,7226,5524,9701,11016,18993,22412,20352,11442,9876,8356,4162,4103,Upgrade
3,Last Close Price,93.50,89.00,65.41,55.40,49.70,77.10,76.81,90.86,105.49,79.79,63.34,114.19,132.47,223.03,260.24,233.59,137.19,119.54,103.43,56.63,47.59,Upgrade
4,PE Ratio,-,-234.34,-,-,-,-,-168.88,-,-,-,-,-,-,29.31,37.83,52.63,89.93,153.94,172.94,83.37,50.63,Upgrade
5,Forward PE,44.33,49.40,38.72,40.19,20.68,39.59,56.40,212.02,23.11,16.24,13.97,16.79,15.66,22.89,28.60,59.87,69.54,86.48,117.24,86.96,-,Upgrade
6,PS Ratio,5.41,5.15,3.86,3.38,3.23,5.21,5.69,7.25,8.91,6.51,4.34,5.50,5.37,8.62,10.43,11.66,9.16,9.61,9.49,5.93,4.77,Upgrade
7,PB Ratio,6.33,5.48,4.03,3.39,3.07,4.62,4.50,5.06,6.23,4.60,3.42,5.80,6.08,10.41,11.93,12.68,8.86,8.30,7.58,4.37,3.68,Upgrade
8,P/TBV Ratio,10.07,10.07,7.40,6.19,5.63,-,7.99,8.69,7.38,5.45,4.03,6.75,6.42,11.03,12.98,13.91,9.83,9.26,8.50,4.53,3.83,Upgrade
