,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+7 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+7 Quarters
0,Cash & Equivalents,-,289.3,281.38,226.71,245.1,226,408.32,533.21,287.91,358.68,291.87,394.81,330.79,328.93,298.11,125.29,209.16,225.49,204.92,161.15,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,4.04,-,-,-,155.84,-,187.57,-,187.25,-,-,-,Upgrade
2,Trading Asset Securities,-,37.42,39.08,38.85,62.87,105.19,36.87,11.1,153.23,184.33,246.69,348.33,583.4,860.71,527.24,398.71,313.19,524.71,621.17,698.65,Upgrade
3,Cash & Short-Term Investments,326.72,326.72,320.46,265.56,307.97,331.19,445.19,544.31,445.18,543.02,538.56,743.14,1070,1190,1013,524.01,709.6,750.19,826.09,859.8,Upgrade
4,Cash Growth,6.09%,-1.35%,-28.02%,-51.21%,-30.82%,-39.01%,-17.34%,-26.76%,-58.40%,-54.35%,-46.83%,41.82%,50.80%,58.58%,22.62%,-39.05%,-22.84%,423.61%,550.08%,1198.00%,Upgrade
5,Accounts Receivable,-,342.47,368.42,325.33,362.85,303.17,311.36,302.04,323.87,248.28,156.98,287.05,401.76,576.04,487.93,372.54,380.53,307.21,196.69,232.46,Upgrade
6,Other Receivables,-,14.98,7.67,9.55,8.84,8.68,7.95,8.45,8.22,7.81,12.8,227.54,12.55,39.22,42.86,37.53,36.74,17.84,3.76,3.5,Upgrade
7,Receivables,-,357.45,376.09,334.88,371.69,311.85,319.3,310.5,332.09,256.08,169.78,514.6,414.31,615.26,530.78,410.06,417.27,325.06,200.45,235.96,Upgrade
8,Inventory,-,250.16,209,241.03,246.64,260.85,258.67,235.85,253.29,348.47,465.78,474.71,390.84,234.06,172.82,169.29,152.15,167.55,164.56,161.13,Upgrade
