,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,294,271,263,209,198,176,167,160,154,211,268,286,380,281,193,141,89,51,45,55,67,Upgrade
1,Market Cap Growth,53.95%,53.95%,57.24%,31.03%,28.57%,-16.67%,-37.70%,-44.23%,-59.42%,-24.71%,39.43%,103.13%,325.93%,454.35%,326.83%,156.00%,32.79%,-30.30%,-59.00%,-68.35%,-67.03%,Upgrade
2,Enterprise Value,60,-47,-56,136,125,59,50,93,87,139,196,220,314,204,116,151,100,68,62,56,69,Upgrade
3,Last Close Price,0.32,0.29,0.24,0.19,0.18,0.16,0.15,0.14,0.14,0.19,0.24,0.26,0.34,0.26,0.17,0.13,0.08,0.05,0.04,0.05,0.06,Upgrade
4,PE Ratio,2.49,1.97,2.03,-,1.41,1.85,2.23,2.18,1.85,2.29,2.53,2.69,3.28,2.17,1.88,1.56,1.35,1.30,1.45,2.23,6.23,Upgrade
5,PS Ratio,0.38,0.30,0.29,0.24,0.23,0.25,0.25,0.23,0.21,0.26,0.32,0.35,0.46,0.38,0.31,0.25,0.21,0.14,0.13,0.18,0.25,Upgrade
6,PB Ratio,0.52,0.48,0.46,0.41,0.43,0.38,0.41,0.40,-,0.57,0.81,0.87,-,1.02,0.86,0.63,-,0.35,0.34,0.41,-,Upgrade
7,P/TBV Ratio,0.48,0.48,0.46,0.41,0.43,0.38,0.41,0.40,-,0.57,0.81,0.87,-,1.02,0.86,0.63,-,0.35,0.34,0.41,-,Upgrade
8,EV/Sales Ratio,0.07,-,-,0.16,0.15,0.08,0.07,0.14,0.12,0.17,0.24,0.27,0.38,0.27,0.19,0.27,0.24,0.19,0.19,0.18,0.25,Upgrade
9,EV/EBITDA Ratio,0.41,-,-,-,0.70,0.48,0.51,0.98,0.81,1.14,1.42,1.60,2.09,1.25,0.89,1.31,1.17,1.30,1.43,1.59,3.80,Upgrade
10,EV/EBIT Ratio,0.43,-,-,-,0.71,0.49,0.51,0.99,0.82,1.16,1.44,1.62,2.13,1.27,0.90,1.34,1.21,1.37,1.51,1.69,4.29,Upgrade
11,Debt / Equity Ratio,0.03,0.03,0.03,0.04,0.14,0.14,0.13,0.13,-,0.23,0.20,0.20,-,0.16,0.14,0.14,-,0.36,0.38,0.38,-,Upgrade
12,Debt / EBITDA Ratio,0.11,0.11,0.11,-,0.21,0.36,0.49,0.52,-,0.89,0.68,0.43,-,0.27,0.33,0.16,-,1.66,1.45,0.64,-,Upgrade
13,Asset Turnover,1.06,1.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,3.85,3.64,4.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,2.27,2.27,2.27,2.32,-,2.25,-,3.56,-,1.98,-,1.65,-,1.46,-,1.64,-,1.39,-,1.36,-,Upgrade
16,Current Ratio,2.97,2.97,2.97,2.98,-,3.17,-,5.10,-,3.06,-,2.69,-,2.36,-,2.42,-,2.02,-,1.98,-,Upgrade
17,Return on Equity (ROE),33.17%,35.16%,-14.90%,52.55%,36.70%,19.63%,-,-,22.27%,21.81%,-,-,53.34%,32.17%,-,-,18.20%,17.87%,-,-,Upgrade,
18,Return on Assets (ROA),12.43%,13.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),16.24%,17.16%,-6.64%,36.75%,23.59%,14.80%,-,-,13.68%,15.04%,-,-,34.54%,22.87%,-,-,10.12%,10.67%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),24.14%,24.14%,25.59%,-,-,24.60%,-,21.70%,-,30.34%,-,39.24%,-,55.57%,-,48.91%,-,32.63%,-,23.68%,-,Upgrade
21,Earnings Yield,46.72%,50.68%,49.36%,48.94%,70.85%,54.05%,44.75%,45.80%,53.93%,43.70%,39.57%,37.14%,30.53%,46.17%,53.27%,64.26%,73.81%,77.00%,69.00%,44.84%,16.06%,Upgrade
22,FCF Yield,64.49%,-25.60%,-13.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,3.04%,6.07%,6.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-119.88%,-,Upgrade
24,Total Shareholder Return,3.04%,6.07%,6.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-119.88%,-,Upgrade
