,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+15 Quarters
0,Market Capitalization,4698,4542,4270,4725,6787,6475,6933,6902,8757,9829,9698,8001,6183,8185,9524,9524,6548,-,-,-,-,Upgrade
1,Market Cap Growth,-29.85%,-29.85%,-38.42%,-31.54%,-22.49%,-34.12%,-28.51%,-13.74%,41.64%,20.09%,1.83%,-15.99%,-5.58%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4186,4030,3755,4131,6188,5875,6326,6280,8147,9219,9062,7327,5477,7480,8808,8782,6519,-,-,-,-,Upgrade
3,Last Close Price,38.95,37.66,35.40,39.23,55.01,52.48,56.19,55.94,70.17,78.76,77.71,64.12,49.28,65.24,75.91,75.91,51.96,-,-,-,-,Upgrade
4,PE Ratio,34.78,33.68,34.18,37.22,50.02,44.44,43.09,35.94,44.85,53.84,58.46,57.65,48.53,69.52,84.54,90.69,71.33,-,-,-,-,Upgrade
5,Forward PE,18.30,19.07,18.25,21.01,29.60,30.18,25.19,26.48,36.09,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,10.64,10.31,10.34,11.16,15.43,13.76,13.50,12.59,16.47,20.61,22.49,21.61,18.40,26.43,32.35,34.56,24.18,-,-,-,-,Upgrade
7,PB Ratio,3.57,3.55,3.33,3.72,5.12,5.01,5.43,5.50,6.85,8.04,8.26,7.03,5.47,7.48,8.92,9.19,6.29,-,-,-,-,Upgrade
8,P/TBV Ratio,3.63,3.63,3.41,3.80,5.24,5.13,5.57,5.64,7.03,8.27,8.50,7.25,5.67,7.72,9.22,9.52,6.52,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,47.84,58.58,57.18,63.39,83.41,100.27,246.75,3633.57,-,-290.88,-,-,-,222.97,144.63,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,30.38,33.46,37.77,40.95,53.22,58.40,88.55,94.17,88.66,74.28,64.34,78.70,77.00,70.20,54.12,-,-,-,-,Upgrade
