,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,33465,28885,30611,25541,31198,30067,34471,30687,30887,22505,Upgrade
1,Revenue Growth (YoY),9.32%,13.09%,-1.88%,-15.05%,-9.50%,-2.02%,11.61%,36.36%,7.11%,-7.22%,Upgrade
2,Cost of Revenue,30270,25879,27906,24697,30512,27755,29791,25452,24431,18396,Upgrade
3,Gross Profit,3194,3006,2706,844.13,686.09,2311,4681,5236,6455,4109,Upgrade
4,"Selling, General & Admin",2452,2346,2143,2351,2351,2128,2150,1976,1901,1637,Upgrade
5,Other Operating Expenses,-,-830.38,-741.52,-616.19,-815.07,-612.44,-396.5,-398.14,-397.11,-324.63,Upgrade
6,Operating Expenses,2452,1528,1420,1734,1536,1516,1753,1578,1504,1312,Upgrade
7,Operating Income,742.26,1478,1285,-890.3,-849.59,795.52,2927,3658,4952,2797,Upgrade
8,Interest Expense,-799.48,-857,-645.68,-547.9,-568.84,-405.87,-362.34,-357.98,-259.9,-326.18,Upgrade
9,Interest & Investment Income,64.2,51.8,83.38,80.98,81.13,90.26,97.36,85.25,38.29,60.36,Upgrade
10,Earnings From Equity Investments,841.45,3.91,3.76,-51.13,19.29,52.05,64.47,87.89,98.22,112.86,Upgrade
11,Currency Exchange Gain (Loss),114.54,30.91,-58.39,252.1,-51.43,68.11,217.66,251.35,105.1,-136.55,Upgrade
12,Other Non Operating Income (Expenses),-36.42,-56.09,-51.57,-99.7,-72.48,-61.3,-69.41,-86.28,-55.37,-82.55,Upgrade
13,EBT Excluding Unusual Items,926.54,651.59,616.74,-1256,-1442,538.77,2875,3638,4878,2425,Upgrade
14,Gain (Loss) on Sale of Assets,-,-20.52,-,-28.17,-,-40.84,-,-40.06,-,-32.16,Upgrade
15,Asset Writedown,5.61,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,9.34,-18.78,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,932.15,640.41,597.96,-1284,-1442,497.93,2875,3598,4878,2393,Upgrade
18,Income Tax Expense,251.87,149.07,295.42,-312.19,-43.01,-17.49,80.02,437.42,870.11,456.28,Upgrade
19,Earnings From Continuing Operations,680.28,491.35,302.55,-971.93,-1399,515.42,2795,3160,4008,1937,Upgrade
20,Minority Interest in Earnings,-11.18,-11.44,-10.11,-22.65,10.12,-14.79,-20.36,-61.14,-5.73,-47.09,Upgrade
21,Net Income,669.1,479.91,292.44,-994.58,-1389,500.64,2775,3099,4002,1890,Upgrade
22,Preferred Dividends & Other Adjustments,199.53,21.67,-,-,-,-,-,-,-,-,Upgrade
23,Net Income to Common,469.57,458.24,292.44,-994.58,-1389,500.64,2775,3099,4002,1890,Upgrade
24,Net Income Growth,128.80%,-,-,-,-,-83.85%,-30.67%,64.00%,75.63%,17.21%,Upgrade
25,Shares Outstanding (Basic),4692,4692,4692,4692,4692,4692,4692,4692,4692,4692,Upgrade
26,Shares Outstanding (Diluted),4692,4692,4692,4692,4692,4692,4692,4692,4692,4692,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,-,-,0.06%,Upgrade
28,EPS (Basic),0.10,0.10,0.06,-0.21,-0.30,0.11,0.59,0.66,0.85,0.40,Upgrade
29,EPS (Diluted),0.10,0.10,0.06,-0.21,-0.30,0.11,0.59,0.66,0.85,0.40,Upgrade
30,EPS Growth,66.67%,-,-,-,-,-83.83%,-30.59%,65.00%,75.03%,16.31%,Upgrade
31,Free Cash Flow,-,-4498,-9116,-2721,-8052,-6924,-2666,-4434,890.3,293.49,Upgrade
32,Free Cash Flow Per Share,-,-0.96,-1.94,-0.58,-1.72,-1.48,-0.57,-0.94,0.19,0.06,Upgrade
33,Dividend Per Share,-,-,-,-,-,0.020,0.080,0.330,0.100,0.220,Upgrade
34,Dividend Growth,-,-,-,-,-,-93.94%,-20.00%,50.00%,0%,22.22%,Upgrade
35,Operating Margin,2.22%,5.12%,4.20%,-3.49%,-2.72%,2.65%,8.49%,11.92%,16.03%,12.43%,Upgrade
36,Profit Margin,1.40%,1.59%,0.96%,-3.89%,-4.45%,1.67%,8.05%,10.10%,12.96%,8.40%,Upgrade
37,Free Cash Flow Margin,-,-15.57%,-29.78%,-10.65%,-25.81%,-23.03%,-7.74%,-14.45%,2.88%,1.30%,Upgrade
38,EBITDA,2404,3199,2887,1256,725.09,2319,4364,5085,6224,3984,Upgrade
39,D&A For EBITDA,1662,1721,1602,2147,1575,1523,1437,1427,1272,1186,Upgrade
40,EBIT,742.26,1478,1285,-890.3,-849.59,795.52,2927,3658,4952,2797,Upgrade
