,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,25.12,48.68,31.44,48.97,50.4,103.34,134.97,103.97,107.97,122.64,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,25.24,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,43.5,23.5,20,Upgrade
3,Cash & Short-Term Investments,25.12,48.68,31.44,48.97,50.4,103.34,134.97,147.47,131.47,167.88,Upgrade
4,Cash Growth,-20.10%,-0.59%,-37.62%,-52.61%,-62.66%,-29.92%,2.66%,-12.16%,-15.82%,-7.62%,Upgrade
5,Accounts Receivable,33.62,37.25,37.29,29.18,26,25.33,50.65,35.63,38.17,26.78,Upgrade
6,Other Receivables,-,52.86,-,55.15,-,57,-,63.95,-,71.41,Upgrade
7,Receivables,33.62,90.11,37.29,84.33,26,82.34,50.65,99.59,38.17,98.19,Upgrade
8,Inventory,76.34,77.76,85.8,111.84,94.08,107.78,112.73,143.93,131.74,130.85,Upgrade
9,Other Current Assets,71,17.88,62.34,12.09,71.34,17.19,108.44,22.86,129.13,36.87,Upgrade
10,Total Current Assets,206.08,234.43,216.87,257.23,241.82,310.65,406.78,413.84,430.51,433.79,Upgrade
11,"Property, Plant & Equipment",106.72,115.3,116.82,113.58,130.56,147.27,159.88,164.45,129.52,141.99,Upgrade
12,Long-Term Deferred Tax Assets,0.77,0.77,-,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,14.64,15,16.7,19.01,16.72,23.66,18.51,22,21.23,21.38,Upgrade
14,Total Assets,328.21,365.51,350.4,389.82,389.09,481.59,585.17,600.28,581.25,597.16,Upgrade
15,Accounts Payable,69.54,78.38,75.46,95.47,77.33,79.84,104.07,102.8,106.37,116.25,Upgrade
16,Accrued Expenses,-,15.25,-,15.38,-,13.56,-,15.95,-,16.65,Upgrade
17,Current Portion of Long-Term Debt,28,28,8,8,8,60,108,108,108,-,Upgrade
18,Current Portion of Leases,23.29,24.34,24.9,23.01,24.26,38.17,35.05,31.54,18.52,17.68,Upgrade
19,Current Income Taxes Payable,0,0.02,0.02,0.02,-,0.03,-,0.25,0.37,0.19,Upgrade
20,Current Unearned Revenue,15.4,13.75,16.62,18,13.26,18.84,14.25,14.37,13.68,13.47,Upgrade
21,Other Current Liabilities,23,10.53,23.12,13.09,30.66,14.28,25.06,11.1,29.31,9.86,Upgrade
22,Total Current Liabilities,159.24,170.27,148.12,172.98,153.52,224.7,286.44,284,276.26,174.09,Upgrade
23,Long-Term Debt,-,-,-,-,-,-,-,-,-,108,Upgrade
24,Long-Term Leases,37.04,44.83,37.97,40.08,48.2,56.04,70.94,76.81,49.7,57.47,Upgrade
25,Total Liabilities,196.27,215.09,186.09,213.06,201.71,280.74,357.38,360.81,325.96,339.57,Upgrade
26,Common Stock,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,Upgrade
27,Additional Paid-In Capital,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,Upgrade
28,Retained Earnings,-42.39,-23.79,-9.66,2.97,13.67,27.97,54.15,66.01,80.02,82.51,Upgrade
29,Comprehensive Income & Other,0.75,0.48,0.44,0.14,0.11,-0.71,-0.07,-0.34,1.4,1.32,Upgrade
30,Total Common Equity,130.85,149.18,163.28,175.6,186.26,199.75,226.57,238.16,253.91,256.32,Upgrade
31,Minority Interest,1.08,1.23,1.04,1.16,1.12,1.1,1.22,1.31,1.39,1.28,Upgrade
32,Shareholders' Equity,131.94,150.42,164.31,176.76,187.38,200.85,227.8,239.47,255.29,257.6,Upgrade
33,Total Liabilities & Equity,328.21,365.51,350.4,389.82,389.09,481.59,585.17,600.28,581.25,597.16,Upgrade
34,Total Debt,88.33,97.16,70.86,71.09,80.46,154.2,213.99,216.35,176.23,183.15,Upgrade
35,Net Cash (Debt),-63.21,-48.48,-39.42,-22.12,-30.06,-50.86,-79.03,-68.88,-44.76,-15.27,Upgrade
36,Net Cash Per Share,-0.22,-0.17,-0.14,-0.08,-0.10,-0.18,-0.27,-0.24,-0.15,-0.05,Upgrade
37,Filing Date Shares Outstanding,290.46,290.46,290.46,290.46,290.46,290.46,290.46,290.46,290.46,290.46,Upgrade
38,Total Common Shares Outstanding,290.46,290.46,290.46,290.46,290.46,290.46,290.46,290.46,290.46,290.46,Upgrade
39,Working Capital,46.84,64.17,68.75,84.26,88.3,85.95,120.35,129.84,154.25,259.69,Upgrade
40,Book Value Per Share,0.45,0.51,0.56,0.60,0.64,0.69,0.78,0.82,0.87,0.88,Upgrade
41,Tangible Book Value,130.85,149.18,163.28,175.6,186.26,199.75,226.57,238.16,253.91,256.32,Upgrade
42,Tangible Book Value Per Share,0.45,0.51,0.56,0.60,0.64,0.69,0.78,0.82,0.87,0.88,Upgrade
43,Buildings,-,19.5,-,19.5,-,19.5,-,19.5,-,19.5,Upgrade
44,Machinery,-,45.27,-,46.54,-,47.69,-,47.54,-,45.08,Upgrade
45,Leasehold Improvements,-,49.11,-,46.64,-,45.22,-,40.42,-,36.13,Upgrade
