,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,467.63,474.6,455.09,388.72,791.45,593.11,475.32,428.72,424.65,427.82,441.09,575.36,643.51,519.76,37.94,471.56,135.48,535.18,100.81,93.27,Upgrade
1,Trading Asset Securities,251.76,200.72,331.44,380.4,-,60.04,100.23,102.67,101.84,121.02,100,100.17,-,120,550.14,70.14,430,-,432.7,432.7,Upgrade
2,Cash & Short-Term Investments,719.39,675.32,786.53,769.12,791.45,653.15,575.55,531.39,526.49,548.84,541.09,675.54,643.51,639.76,588.09,541.7,565.48,535.18,533.51,525.97,Upgrade
3,Cash Growth,-9.10%,3.39%,36.66%,44.74%,50.32%,19.01%,6.37%,-21.34%,-18.18%,-14.21%,-7.99%,24.71%,13.80%,19.54%,10.23%,2.99%,460.92%,-6.61%,-14.32%,146.61%,Upgrade
4,Accounts Receivable,30.14,34.77,30.42,23.47,41.15,38.43,36.07,32.62,54.09,36.05,38.15,35.89,29.72,26.37,25.48,20.04,25.31,18.15,21.65,25.39,Upgrade
5,Other Receivables,5.56,10.62,6.11,9.6,8.14,10.61,7.44,9.76,4.28,9.11,6.79,10.84,7.77,11.97,18.06,15.95,14.04,21.18,19.26,15.96,Upgrade
6,Receivables,35.7,45.39,36.53,33.07,49.29,49.03,43.51,42.38,58.37,45.16,44.95,46.73,37.48,38.34,43.54,35.99,39.35,39.34,40.91,41.35,Upgrade
7,Inventory,10.39,10.05,8.73,8.41,8.75,7.85,7.58,6.87,6.71,6.62,6.79,6.79,7.52,7.68,8.11,7.76,7.9,7.33,9.86,9.75,Upgrade
8,Other Current Assets,14.01,9.55,14.27,10.23,19.08,11.14,13.2,6,10.12,8.27,13.46,5.38,13.76,11.11,27.93,8.77,15.65,10.14,16.19,10.81,Upgrade
