,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,23347,23229,23289,23506,23732,24039,23441,22568,22688,23366,23773,25294,23074,22775,21874,21594,21045,20741,20805,22171,Upgrade
1,Interest Paid on Deposits,14534,15007,15335,15588,14616,14945,14406,13947,13538,13371,13539,13743,13326,13019,12492,12211,11698,11625,12257,12428,Upgrade
2,Net Interest Income,8813,8221,7954,7918,9116,9095,9035,8621,9150,9995,10234,11552,9748,9756,9382,9382,9348,9116,8548,9743,Upgrade
3,Net Interest Income Growth (YoY),-3.32%,-9.60%,-11.97%,-8.15%,-0.37%,-9.01%,-11.72%,-25.37%,-6.13%,2.45%,9.09%,23.12%,4.28%,7.02%,9.75%,-3.70%,20.97%,21.99%,25.33%,6.15%,Upgrade
4,Gain (Loss) on Sale of Assets,-0.01,8.62,-0.87,-2.88,16.59,-0.64,14.21,13.99,-0.39,-0.13,-0.03,14.73,-0.13,-1.35,-0.49,-5.72,-0.25,-0.38,0.35,-7.52,Upgrade
5,Gain (Loss) on Sale of Investments,7394,197.34,2993,-2292,3520,399.06,501.73,-4805,5606,-1821,2110,-6315,6215,-1443,1469,-6455,6531,-2093,2158,-8452,Upgrade
6,Gain (Loss) on Sale of Equity Investments,-45.74,45.74,-,96.83,-40.83,40.83,-,48.37,-19.12,19.12,-,27.75,-8.66,8.66,-,40.16,-2.07,2.07,-,20.66,Upgrade
7,Other Non-Interest Income,-2695,4508,2148,5008,699.57,3213,3664,7213,-979.15,5493,1885,9425,-2172,5531,2972,10162,-3705,5254,2379,10548,Upgrade
8,Total Non-Interest Income,4654,4760,5140,2809,4195,3652,4180,2470,4608,3691,3995,3153,4035,4095,4440,3742,2823,3163,4538,2109,Upgrade
