,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,56226,45040,69569,39174,45804,60982,35586,51085,67828,52356,82568,53249,73065,64702,69169,50768,56461,71109,71096,46279,Upgrade
1,Investment Securities,1197217,1059950,1019251,958124,1017369,903749,1021103,871979,953461,861752,933324,808815,824717,895617,819276,665460,774070,795880,706417,760108,Upgrade
2,Trading Asset Securities,298908,317813,373793,375793,390499,356348,320985,323269,337343,294891,265680,245456,333330,329135,309256,339208,353277,363821,350810,334499,Upgrade
3,Total Investments,1496125,1377763,1393044,1333916,1407868,1260097,1342088,1195247,1290804,1156642,1199004,1054271,1158047,1224751,1128532,1004667,1127346,1159701,1057227,1094607,Upgrade
4,Gross Loans,1649580,1662024,1665908,1588038,1581721,1563239,1553825,1508222,1501889,1471460,1461555,1414002,1413329,1185260,1347019,1272167,1250292,1028865,999890,972505,Upgrade
5,Allowance for Loan Losses,-47053,-46115,-46626,-44045,-47856,-45435,-48116,-45607,-48972,-46638,-47632,-44308,-47828,-43538,-44835,-40637,-42693,-36847,-39449,-34990,Upgrade
6,Net Loans,1602527,1615909,1619283,1543992,1533865,1517804,1505709,1462615,1452917,1424822,1413923,1369694,1365501,1141722,1302184,1231530,1207599,992018,960441,937514,Upgrade
7,"Property, Plant & Equipment",12571,12708,12587,12915,12765,12667,11855,11842,11859,11524,11565,7892,7627,7623,7609,5864,5429,5467,5474,5566,Upgrade
8,Other Intangible Assets,1163,1189,1287,1309,1284,1148,1205,1289,1223,1187,1223,1076,1010,850.18,847.61,756.58,790.21,718.46,712.48,743.64,Upgrade
9,Accrued Interest Receivable,-,6395,-,6373,-,6626,-,4947,-,6454,-,5450,-,5333,-,4579,-,5231,-,4554,Upgrade
10,Other Receivables,-,2308,-,2821,-,4518,-,4819,-,5592,-,8896,-,2735,-,2285,-,2432,-,1989,Upgrade
11,Restricted Cash,-,108836,-,113871,-,113272,-,115196,-,114984,-,113667,-,135579,-,123418,-,118179,-,120206,Upgrade
12,Other Current Assets,-,30853,-,8702,-,32576,-,7557,-,18285,-,18271,-,26968,-,20945,-,17462,155981,11021,Upgrade
13,Long-Term Deferred Tax Assets,21460,21755,22079,21955,23680,22966,23787,23522,23603,22466,20823,20376,19131,17531,16846,16127,16204,14478,13834,13538,Upgrade
14,Other Long-Term Assets,36696,-,36895,-,33849,-,49900,-,33948,-,28871,-,27656,285.61,26189,875.34,30139,1143,21549,740.06,Upgrade
15,Total Assets,3226949,3223331,3154744,3085516,3059114,3033046,2970130,2878525,2882183,2814653,2757977,2653199,2652037,2628363,2551377,2462144,2443968,2388229,2286314,2237082,Upgrade
16,Accrued Expenses,6050,8081,5350,7119,5926,6184,5352,6748,11713,5885,10156,6885,4797,4851,4090,5136,4332,4421,3740,4698,Upgrade
17,Interest Bearing Deposits,2185695,1582942,2215538,1519608,2185609,1522515,2162615,1493251,2068852,1442865,2000080,1403579,1964940,1311040,1837710,1201082,1741102,1222883,1615631,1128122,Upgrade
18,Non-Interest Bearing Deposits,-,586897,-,586386,-,627953,-,568593,-,582011,-,550547,-,575793,-,529646,-,477102,-,451272,Upgrade
19,Total Deposits,2185695,2169839,2215538,2105994,2185609,2150468,2162615,2061844,2068852,2024875,2000080,1954127,1964940,1886833,1837710,1730727,1741102,1699985,1615631,1579395,Upgrade
20,Short-Term Borrowings,159350,165539,170194,199258,144407,127451,139359,149156,168824,133419,120701,63582,104169,186323,200315,233439,216560,194558,197668,184037,Upgrade
21,Current Portion of Long-Term Debt,154301,416354,115767,352668,101772,322024,86945,269376,89013,300614,111045,300750,91185,252792,50601,234473,62992,221414,74647,215602,Upgrade
22,Current Income Taxes Payable,2276,1764,3117,1221,2422,1259,5574,3867,4780,2856,5507,3834,4061,2174,4551,2799,4859,2618,6053,4492,Upgrade
23,Accrued Interest Payable,-,32138,-,32463,-,29942,-,28581,-,26205,-,24094,-,21687,-,20586,-,20067,-,19244,Upgrade
24,Other Current Liabilities,7288,9514,7762,6739,2584,9157,9174,7744,3008,13361,1010,6934,6250,15730,9102,8648,7308,13322,-,8150,Upgrade
25,Long-Term Debt,451986,165871,363417,133480,371129,146194,320728,123765,309422,81196,288080,80670,267550,50741,239648,31095,211353,28463,184168,38460,Upgrade
26,Long-Term Leases,1642,1671,1727,1648,1682,1604,1642,1686,1752,1688,1652,1727,1752,1734,1695,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,-,447.37,-,435.78,-,496.86,-,499.01,-,613.38,-,712.22,-,451.75,-,457.86,-,549.06,-,437.58,Upgrade
28,Pension & Post-Retirement Benefits,-,-,-,0.59,-,0.52,-,0.45,-,0.44,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,-,0.96,0.31,0.31,3.86,3.88,6.21,3.75,-,1.79,0.02,8.07,8.21,11.88,8.61,0.39,-,-,-,-,Upgrade
30,Other Long-Term Liabilities,11236,5905,26187,5440,10933,9278,11826,3606,7653,11763,8045,4105,5967,8228,8228,3844,8111,19654,21582,5341,Upgrade
31,Total Liabilities,2979824,2977124,2909058,2846467,2826468,2804061,2743221,2656876,2665017,2602478,2546277,2447430,2450680,2431556,2355950,2271205,2256616,2205053,2103489,2059855,Upgrade
32,"Preferred Stock, Convertible",-,20000,-,20000,-,20000,-,20000,-,20000,-,20000,20323,20000,20323,20000,19957,20000,19957,20000,Upgrade
33,"Preferred Stock, Other",-,-42.83,-,-42.83,-,-42.83,-,-42.83,-,-42.83,-,-42.83,-,-42.83,-,-42.83,-,-42.83,-,-42.83,Upgrade
34,Total Preferred Equity,-,19957,-,19957,-,19957,-,19957,-,19957,-,19957,20323,19957,20323,19957,19957,19957,19957,19957,Upgrade
35,Common Stock,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,14207,Upgrade
36,Additional Paid-In Capital,22049,22049,22049,22049,-,22054,22054,22054,22054,22054,22054,22054,22054,22053,22053,22053,22053,22053,22053,22053,Upgrade
37,Retained Earnings,184843,184204,183921,177770,173374,168865,167755,161712,157639,153146,152008,146155,141782,137400,136358,130805,126011,122091,121879,116642,Upgrade
38,Comprehensive Income & Other,25558,5328,25037,4596,44598,3295,22287,3124,22683,2233,22859,2831,2438,2645,1940,3377,4588,4341,4204,3850,Upgrade
39,Total Common Equity,246657,225787,245214,218622,232179,208421,226304,201097,216583,191640,211128,185246,180480,176305,174557,170441,166859,162691,162342,156751,Upgrade
40,Minority Interest,467.21,462.12,472.23,470.33,468.09,607.02,604.89,594.47,582.6,577.34,573.19,564.81,553.64,545.68,545.93,541.13,536.17,528.2,525.81,518.02,Upgrade
41,Shareholders' Equity,247125,246206,245686,239049,232647,228985,226908,221649,217165,212175,211701,205768,201357,196807,195427,190939,187352,183176,182825,177227,Upgrade
42,Total Liabilities & Equity,3226949,3223331,3154744,3085516,3059114,3033046,2970130,2878525,2882183,2814653,2757977,2653199,2652037,2628363,2551377,2462144,2443968,2388229,2286314,2237082,Upgrade
