,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,133413,111115,108847,104438,102926,121193,118591,116658,104942,100532,139712,Upgrade
1,Market Cap Growth,6.39%,6.39%,5.75%,-13.83%,-13.21%,3.89%,13.01%,16.04%,-24.89%,-37.36%,-6.49%,Upgrade
2,Enterprise Value,148056,122700,122836,115059,122456,143473,154672,136226,139674,134989,176240,Upgrade
3,Last Close Price,52.95,43.54,40.97,38.60,36.53,42.37,42.28,38.85,33.68,31.73,42.43,Upgrade
4,PE Ratio,16.47,13.72,13.56,13.78,13.28,13.60,15.78,15.61,14.34,13.54,13.30,Upgrade
5,Forward PE,15.53,13.09,13.14,12.09,11.38,12.42,13.65,12.82,11.95,10.79,13.25,Upgrade
6,PS Ratio,22.12,18.42,16.07,13.65,13.65,16.71,15.92,14.71,13.78,13.89,17.49,Upgrade
7,PB Ratio,1.10,0.85,0.82,0.79,0.80,0.94,0.94,1.01,0.83,0.92,1.11,Upgrade
8,P/TBV Ratio,0.86,0.86,0.83,0.80,0.81,0.96,0.96,1.04,0.85,0.94,1.13,Upgrade
9,P/FCF Ratio,53.80,44.80,30.88,44.23,82.74,67.44,44.05,34.40,40.02,69.96,48.63,Upgrade
10,P/OCF Ratio,39.68,39.68,28.31,36.85,59.95,56.11,38.82,32.46,37.15,55.85,43.17,Upgrade
11,PEG Ratio,2.61,3.31,4.19,3.86,4.00,3.17,3.80,-,-,-,-,Upgrade
12,EV/Sales Ratio,24.55,20.34,18.13,15.03,16.24,19.78,20.77,17.17,18.34,18.64,22.06,Upgrade
13,EV/EBITDA Ratio,16.05,54.87,43.93,32.16,35.27,51.19,49.29,33.46,35.21,36.30,38.38,Upgrade
14,EV/EBIT Ratio,16.61,62.47,48.80,34.89,38.56,58.06,54.83,37.01,38.71,39.23,40.77,Upgrade
15,EV/FCF Ratio,59.70,49.48,34.85,48.73,98.44,79.84,57.46,40.17,53.27,93.94,61.34,Upgrade
16,Debt / Equity Ratio,0.18,0.18,0.18,0.20,0.22,0.23,0.24,0.38,0.26,0.46,0.25,Upgrade
17,Debt / FCF Ratio,9.57,9.57,6.97,10.99,22.96,16.14,11.23,13.00,12.56,35.06,11.12,Upgrade
18,Return on Capital Employed (ROCE),1.38%,1.38%,1.68%,2.10%,2.07%,1.60%,1.93%,2.51%,2.31%,2.19%,2.79%,Upgrade
19,Earnings Yield,6.07%,7.29%,7.37%,7.26%,7.53%,7.35%,6.34%,6.40%,6.98%,7.38%,7.52%,Upgrade
20,FCF Yield,1.86%,2.23%,3.24%,2.26%,1.21%,1.48%,2.27%,2.91%,2.50%,1.43%,2.06%,Upgrade
21,Dividend Yield,4.85%,5.90%,6.25%,6.58%,6.93%,5.92%,5.91%,6.38%,7.33%,7.75%,5.80%,Upgrade
22,Total Shareholder Return,4.85%,5.90%,6.25%,6.58%,6.93%,5.92%,5.91%,6.38%,7.33%,7.75%,5.80%,Upgrade
