,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,366.53,345.17,316.27,335.92,347.11,327.35,296.01,332.99,340.02,302.68,288.42,328.5,322.52,315.22,301.06,324.26,353.59,313.61,253.16,405.28,Upgrade
1,Other Revenue,-5.65,5.65,-,16.32,-3.4,3.4,-,22.49,-1.42,1.42,-,16.49,-3.73,3.73,-,21.84,-6.61,6.61,-,17.94,Upgrade
2,Revenue,360.88,350.81,316.27,352.24,343.71,330.75,296.01,355.47,338.61,304.09,288.42,344.99,318.79,318.96,301.06,346.1,346.97,320.23,253.16,423.22,Upgrade
3,Revenue Growth (YoY),5.00%,6.06%,6.85%,-0.91%,1.51%,8.77%,2.63%,3.04%,6.22%,-4.66%,-4.20%,-0.32%,-8.12%,-0.40%,18.92%,-18.22%,-0.54%,-0.37%,-15.10%,27.00%,Upgrade
4,Cost of Revenue,231.91,243.97,208.65,251.06,225.62,231.84,202.11,247.01,237.91,224.7,203.64,228.23,203.66,201.94,181.72,228.12,192.83,210.35,160.93,267.03,Upgrade
5,Gross Profit,128.97,106.84,107.62,101.18,118.09,98.91,93.89,108.47,100.69,79.4,84.78,116.76,115.12,117.01,119.34,117.98,154.14,109.88,92.23,156.18,Upgrade
6,"Selling, General & Admin",33.94,31.88,41.29,50.01,40.85,41.42,38.69,49.95,36.89,39.16,33.52,41.24,50.84,34.05,37.53,53.79,32.63,29.89,33.64,58.85,Upgrade
7,Research & Development,14.75,16.84,16.25,18.74,19.8,16.63,13.07,18.05,15.47,15.71,14.14,16.62,21.34,17.93,14.88,16.88,14.58,11.86,9.08,20.98,Upgrade
8,Other Operating Expenses,9.12,5.5,-0.49,4.04,10.58,0.52,0.14,20.95,1.64,-8.33,0.43,19.81,-8.5,-1.22,2.35,17.08,-4.44,1.31,1.31,22.6,Upgrade
