,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,123.49,183.49,139.69,166.02,192.39,284.27,254.72,209.58,144.23,67.25,Upgrade
1,Short-Term Investments,64.49,19.4,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,187.97,202.9,139.69,166.02,192.39,284.27,254.72,209.58,144.23,67.25,Upgrade
3,Cash Growth,34.56%,22.21%,-27.39%,-41.60%,-24.47%,35.64%,76.61%,211.63%,238.65%,20.68%,Upgrade
4,Accounts Receivable,180.67,149.74,169.92,158.9,179.2,156.85,205.94,174.23,146.63,190.24,Upgrade
5,Other Receivables,11.46,19,8.38,13.11,2.44,0.41,-,0.87,8.17,1.01,Upgrade
6,Receivables,192.13,168.75,178.3,172.01,181.65,157.27,205.94,175.1,154.8,191.26,Upgrade
7,Inventory,81.77,77.92,96.05,113.77,91.97,69.7,54.26,42.39,52.48,71.41,Upgrade
8,Prepaid Expenses,43.58,39.66,35.97,28.75,43.94,32.91,30.76,21.28,18.43,24.73,Upgrade
9,Other Current Assets,21.54,22.53,18.28,17.12,31.35,18.5,14.78,12.05,14.86,22.87,Upgrade
10,Total Current Assets,527,511.76,468.29,497.66,541.3,562.65,560.47,460.39,384.79,377.52,Upgrade
11,"Property, Plant & Equipment",61.88,78.3,88.81,107.34,119.4,122.71,111.14,101.54,102.03,58.49,Upgrade
12,Long-Term Investments,11.11,11.11,11.13,14.33,20.52,24.26,3.98,1.65,-,-,Upgrade
13,Other Intangible Assets,21.21,21.26,13.14,14.14,10.01,11.77,0.92,0.96,0.98,0.99,Upgrade
14,Long-Term Deferred Tax Assets,1.4,1.4,1.12,1.12,1.27,1.02,0.48,0.48,-,-,Upgrade
