,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Operating Revenue,55.56,66.01,36.48,78.47,56.69,47.71,60.71,104.22,102.44,175.65,294,152.07,112.8,171.35,146.92,49.61,52.26,54.42,72.21,76.32,Upgrade
1,Other Revenue,-1.16,1.16,-,10.54,-3.7,3.7,-,10.58,-5.01,5.01,-,14.4,-12.22,12.22,-,22.35,11.18,4.96,-,18.95,Upgrade
2,Revenue,54.4,67.17,36.48,89.01,52.99,51.4,60.71,114.8,97.43,180.67,294,166.47,100.58,183.57,146.92,71.96,63.43,59.38,72.21,95.27,Upgrade
3,Revenue Growth (YoY),2.66%,30.68%,-39.92%,-22.47%,-45.61%,-71.55%,-79.35%,-31.04%,-3.14%,-1.58%,100.11%,131.33%,58.56%,209.16%,103.46%,-24.47%,48.03%,-,-,-,Upgrade
4,Cost of Revenue,21.08,23.25,9.26,73.27,3.97,35.15,45.52,125.14,50.78,72.68,96.41,66.82,29.37,51.77,23.43,37.83,25.52,26.4,11.32,66.08,Upgrade
5,Gross Profit,33.32,43.92,27.22,15.73,49.02,16.25,15.18,-10.34,46.65,107.99,197.59,99.65,71.21,131.81,123.49,34.13,37.91,32.98,60.89,29.19,Upgrade
6,"Selling, General & Admin",21.67,25.48,22.5,36.64,30.69,53.26,30.6,10.22,47.63,51.42,41.91,33.67,16.95,26.98,22.44,17.04,16.6,27.72,12.22,57.17,Upgrade
7,Research & Development,8.68,9.84,10.28,4.53,8.1,22.12,18.39,50.87,19.82,25.12,15.61,26.69,16.25,18.79,10.69,8.41,10.02,9.84,8.37,31.91,Upgrade
8,Other Operating Expenses,0.26,0.14,-0.04,0.21,-1.85,-2.47,-1.59,12.13,-6.43,-0.77,-2.42,8.11,0.43,-2.35,-3.02,8.29,3.07,-3.62,-0.82,-80.7,Upgrade
9,Operating Expenses,32.46,39.66,32.2,42.38,39.16,74.82,45.79,76.84,59.8,71.31,61.17,69.68,33.28,45.41,29.68,34.73,30.85,34.67,19.77,12.17,Upgrade
10,Operating Income,0.86,4.26,-4.98,-26.65,9.86,-58.57,-30.61,-87.18,-13.15,36.68,136.42,29.97,37.94,86.39,93.81,-0.6,7.07,-1.68,41.12,17.02,Upgrade
11,Interest Expense,-3.8,-2.88,-5.39,-6.13,-0.96,-2.36,-1.18,-6.66,-0.72,-0.46,-0.5,-0.72,-0.56,-0.56,-0.54,-0.02,-0.18,-,-0.25,-,Upgrade
12,Interest & Investment Income,1.2,2.78,2.82,1.55,2.05,3.96,-,-,1.38,7.78,1.34,2.53,1.3,1.26,1.5,3.57,1.92,5.33,0.28,11.01,Upgrade
13,Currency Exchange Gain (Loss),-1.02,1.02,-,6.03,-7.98,7.98,-,9.23,-7.25,7.25,-,-4.14,1,-1,-,-10.49,-5.25,1.01,-,0.4,Upgrade
14,Other Non Operating Income (Expenses),-0.83,-0.52,0.33,-5.12,3.21,-1.35,1.94,-12.42,12.5,-0.44,0.14,-5.15,-1.02,-0.74,6.24,1.79,0.33,-1.12,-0.23,-0.82,Upgrade
15,EBT Excluding Unusual Items,-3.59,4.66,-7.23,-30.32,6.19,-50.34,-29.85,-97.03,-7.25,50.8,137.41,22.49,38.65,85.35,101.02,-5.74,3.88,3.53,40.92,27.6,Upgrade
16,Gain (Loss) on Sale of Investments,-1.13,-1.11,-1.57,-46.29,-2.81,-1.36,-3.62,3.67,-0,-5.57,1.9,0.46,2.29,2.46,-,-1.1,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,1.59,0.91,0.18,0.22,0.45,2.11,0.02,1.19,0.13,0.11,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-0.2,0.01,-,-9.12,-17.03,-,-,-0.49,-1.46,-0,-,-0.03,0.03,-0.51,0.51,13.21,6.01,-0,-,-0.01,Upgrade
19,Other Unusual Items,9.29,1.61,1.3,3.94,0.96,-0.96,-,11.47,0.03,-0.03,-,15.32,-,-,-,9.72,4.86,-0.01,-,16.7,Upgrade
