,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1252,1494,1361,1900,627.24,390.51,537.93,920.4,362.76,627.12,238.35,211.7,1889,112.26,183.05,307.64,126.7,138.97,136.11,141.48,Upgrade
1,Short-Term Investments,-,100,-,101.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1252,1594,1361,2001,627.24,390.51,537.93,920.4,362.76,627.12,238.35,211.7,1889,112.26,183.05,307.64,126.7,138.97,136.11,141.48,Upgrade
3,Cash Growth,99.66%,308.19%,153.02%,117.43%,72.91%,-37.73%,125.69%,334.77%,-80.79%,458.64%,30.21%,-31.19%,1390.80%,-19.22%,34.49%,117.44%,-28.87%,-9.09%,-66.69%,-34.20%,Upgrade
4,Accounts Receivable,816.38,707.29,825.72,884.41,936.2,1075,784.9,283.07,522.3,673.06,960.99,659.84,452.8,608.22,594.59,376.32,322.33,467.26,420.97,315.11,Upgrade
5,Other Receivables,2.3,58.6,1.25,29.72,0.47,22.88,0.58,21.17,0.81,10.33,0.62,82.54,1.44,76.14,3.34,64.07,7.05,91.31,4.75,108.33,Upgrade
6,Receivables,818.68,765.89,826.97,914.13,936.67,1097,785.48,304.24,523.11,683.4,961.61,742.39,454.24,684.35,597.93,440.39,329.38,558.58,425.71,423.43,Upgrade
7,Inventory,1857,1574,1488,1641,1527,1795,2097,2030,2092,2210,2281,2381,2047,2117,1909,1521,1515,1531,1587,1651,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,4.56,-,5.34,-,1.01,-,0.88,Upgrade
9,Other Current Assets,150.33,227.04,302.63,29.18,36.82,3.46,56.81,230.5,24.15,4.15,54.96,54.6,98.52,39.5,325.5,387.47,145.61,4.6,103.01,42.65,Upgrade
10,Total Current Assets,4078,4161,3979,4586,3127,3286,3477,3486,3002,3525,3536,3390,4489,2958,3016,2662,2117,2234,2252,2260,Upgrade
11,"Property, Plant & Equipment",493.08,496.59,486.63,482.13,113.23,107.68,109.89,437.23,112.54,112.16,108.08,107.29,97.59,94.47,90.99,85.27,80.14,81.13,110.8,111.18,Upgrade
12,Long-Term Investments,352.47,351.67,356.53,356.61,359.06,361.17,360.43,359.64,361.73,360.7,362.77,362.37,360.61,359.5,360.4,359.65,354.56,353.79,356.69,357.35,Upgrade
13,Other Intangible Assets,63.86,70.12,74.6,82.02,6.11,6.23,6.35,114.19,6.58,6.7,6.82,6.94,6.99,7.11,7.23,7.36,7.48,7.61,12.68,12.86,Upgrade
14,Long-Term Deferred Tax Assets,94.68,101.65,105.41,29.41,23.79,58.94,51.32,24.27,13.72,11.32,10.87,10.42,13.09,18.17,17.8,16.79,15.67,14.65,21.17,24.41,Upgrade
15,Long-Term Deferred Charges,0.4,0.44,0.47,0.5,0.18,0.26,0.02,0.4,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,136.31,137.34,135.54,0.05,-,-,-,3.55,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Total Assets,5219,5319,5138,5537,3630,3821,4005,4425,3497,4016,4024,3877,4967,3437,3492,3131,2575,2691,2753,2766,Upgrade
18,Accounts Payable,164.77,295.36,81.47,78.57,240.02,358.95,439.07,69.5,2.85,45.79,100.74,17.1,48.8,100.4,192.49,85.07,2.45,52.09,53.9,117.73,Upgrade
19,Accrued Expenses,28.54,35.33,28.87,47.55,16.81,19.94,15.65,36.85,18.16,39.55,14.42,30.62,14.95,16.34,13.72,22.47,12.99,29.41,12.08,23.93,Upgrade
