,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13480,16267,15875,14044,15010,18251,18109,20383,20013,19501,23054,24219,29847,34098,24366,16187,14615,12203,10857,10490,12627,Upgrade
1,Market Cap Growth,-10.87%,-10.87%,-12.34%,-31.10%,-25.00%,-6.41%,-21.45%,-15.84%,-32.95%,-42.81%,-5.38%,49.63%,104.22%,179.43%,124.43%,54.30%,15.75%,-0.20%,-21.09%,-29.06%,3.99%,Upgrade
2,Enterprise Value,20542,24111,22728,20237,21204,24163,25453,27239,26869,26480,28707,28988,34616,38457,28063,20249,18678,15509,14078,11563,13700,Upgrade
3,Last Close Price,4.78,5.69,5.54,4.82,5.15,6.26,6.06,6.82,6.70,6.53,7.72,8.11,9.99,11.55,8.44,5.94,5.56,4.64,4.08,3.90,4.70,Upgrade
4,PE Ratio,-,-43.18,-59.87,-51.55,-,-80.81,-73.39,-,-,15.25,12.63,10.61,12.47,14.50,12.37,11.20,14.98,13.81,14.63,16.68,20.35,Upgrade
5,Forward PE,-,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.62,9.39,10.86,12.61,12.63,12.76,12.03,19.11,10.80,11.94,Upgrade
6,PS Ratio,0.58,0.65,0.61,0.53,0.56,0.68,0.67,0.73,0.67,0.60,0.69,0.71,0.86,1.00,0.75,0.56,0.59,0.55,0.46,0.38,0.42,Upgrade
7,PB Ratio,1.15,1.33,1.31,1.14,1.22,1.32,1.28,1.46,1.42,1.34,1.61,1.73,2.22,2.56,1.94,1.41,1.49,1.30,1.25,1.25,1.54,Upgrade
8,P/TBV Ratio,1.73,1.73,1.70,1.48,1.59,1.74,1.69,1.85,1.81,1.72,2.07,2.24,2.90,3.46,2.69,2.02,2.31,2.03,1.99,2.00,2.50,Upgrade
9,P/FCF Ratio,19.88,23.99,-21.77,-,-9.09,-,-,-,-,-,-,-,-,-,-,-,-18.78,-,-16.13,-,-,Upgrade
10,P/OCF Ratio,17.97,17.97,15.52,19.31,-,16.87,19.34,18.05,13.71,10.43,11.29,12.34,14.63,15.42,11.92,9.88,10.53,14.01,-,9.26,16.51,Upgrade
11,EV/Sales Ratio,0.82,0.96,0.88,0.77,0.79,0.90,0.94,0.97,0.90,0.82,0.86,0.85,0.99,1.13,0.86,0.71,0.76,0.69,0.60,0.42,0.46,Upgrade
12,EV/EBITDA Ratio,8.05,11.34,10.96,9.35,10.86,15.76,17.44,17.50,11.98,9.18,8.31,7.31,8.63,10.03,8.15,7.43,8.61,8.18,8.46,7.97,9.66,Upgrade
13,EV/EBIT Ratio,61.67,68.50,51.31,37.53,45.16,125.50,156.94,-,-,14.77,11.82,9.66,11.13,12.82,10.64,10.32,13.08,13.15,14.38,14.17,16.81,Upgrade
14,EV/FCF Ratio,30.29,35.55,-31.17,-,-12.84,-,-,-,-,-,-,-,-,-,-,-,-24.00,-,-20.92,-,-,Upgrade
15,Debt / Equity Ratio,0.78,0.78,0.87,0.77,0.77,0.69,0.75,0.73,0.62,0.64,0.62,0.54,0.54,0.53,0.53,0.60,0.76,0.73,0.51,0.57,0.46,Upgrade
16,Debt / EBITDA Ratio,3.71,4.31,4.30,4.73,5.06,4.78,3.75,8.87,43.40,5.45,2.76,1.95,2.62,1.77,1.26,1.71,3.65,2.83,1.85,2.60,3.99,Upgrade
17,Debt / FCF Ratio,13.97,13.97,-14.56,-,-5.75,-,-,-,-,-,-,-,-,-,-,-,-9.53,-,-6.56,-,-,Upgrade
18,Asset Turnover,0.87,1.10,0.82,0.98,0.89,1.02,0.83,0.91,0.96,1.20,1.19,1.43,1.32,1.60,1.64,1.69,1.50,1.37,1.28,1.71,Upgrade,
19,Inventory Turnover,16.68,15.13,19.42,12.33,16.79,16.24,18.80,15.55,18.67,17.78,20.43,21.71,28.15,26.35,32.91,36.26,35.67,24.42,22.75,20.98,25.73,Upgrade
20,Quick Ratio,0.47,0.47,0.52,0.49,0.47,0.62,0.68,0.68,0.66,0.68,0.65,0.69,0.73,0.93,1.02,1.13,0.94,0.97,0.70,0.75,0.75,Upgrade
21,Current Ratio,0.65,0.65,0.68,0.66,0.68,0.79,0.83,0.85,0.84,0.87,0.86,0.93,0.95,1.17,1.24,1.40,1.14,1.38,1.01,1.05,1.07,Upgrade
22,Return on Equity (ROE),2.25%,3.59%,0.89%,-19.01%,4.48%,2.48%,-2.29%,-12.35%,4.00%,9.49%,16.33%,6.25%,21.83%,27.69%,26.24%,7.94%,14.67%,13.96%,9.98%,4.33%,Upgrade,
23,Return on Assets (ROA),1.00%,1.69%,0.51%,0.14%,1.68%,2.30%,-0.12%,-2.27%,1.42%,4.37%,6.69%,4.13%,8.23%,11.76%,9.73%,3.96%,6.37%,6.37%,4.93%,1.16%,Upgrade,
24,Return on Capital (ROIC),1.16%,2.01%,0.63%,0.17%,2.02%,2.81%,-0.16%,-2.81%,1.74%,5.49%,8.46%,5.15%,10.11%,14.11%,11.56%,4.69%,7.41%,7.38%,5.77%,1.46%,Upgrade,
25,Return on Capital Employed (ROCE),2.15%,2.27%,2.86%,3.54%,2.97%,1.09%,0.90%,-,-,9.74%,13.84%,17.35%,18.68%,17.93%,16.80%,12.82%,10.98%,9.26%,10.25%,8.83%,9.12%,Upgrade
