,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,84.34,84.34,146.53,127.43,131.43,76.43,131.65,105.21,97.44,67.96,117.41,100.28,118.7,67.9,118.87,94.57,87.42,29.3,136.52,98.29,Upgrade
1,Revenue Growth (YoY),-35.83%,10.35%,11.31%,21.12%,34.88%,12.47%,12.12%,4.92%,-17.91%,0.08%,-1.22%,6.03%,35.78%,131.71%,-12.93%,-3.79%,-3.89%,-58.68%,48.32%,-5.15%,Upgrade
2,Cost of Revenue,69.89,69.89,123.02,106.88,107.66,60.29,106.53,90.53,79.88,49,88.1,81.51,100.19,58.28,99.65,80.81,71.73,22.7,97.81,80.7,Upgrade
3,Gross Profit,14.45,14.45,23.51,20.55,23.77,16.14,25.12,14.68,17.56,18.95,29.31,18.77,18.51,9.62,19.21,13.76,15.69,6.61,38.71,17.6,Upgrade
4,"Selling, General & Admin",12.25,12.25,23.02,16.23,19.42,12.64,14.5,15.05,13.69,12.12,25.54,12.18,13.87,11.39,15.95,12.15,11.75,7.47,17.23,11.8,Upgrade
5,Operating Expenses,12.25,12.25,32.44,16.23,19.42,12.64,9.73,16.72,13.69,12.12,25.62,12.18,13.87,11.39,20.36,12.15,11.75,7.47,17.71,11.8,Upgrade
6,Operating Income,2.2,2.2,-8.93,4.31,4.34,3.5,15.39,-2.05,3.87,6.83,3.69,6.59,4.64,-1.77,-1.15,1.61,3.95,-0.86,21.01,5.8,Upgrade
7,Interest Expense,-5.06,-5.06,-8.31,-,-8.97,-2.98,-5.02,-,-4.93,-4.17,-7.98,-6.94,-7.84,-5.2,-8.35,-5.63,-5.46,-5.96,-4.27,-6.78,Upgrade
8,Interest & Investment Income,0.01,0.01,0.01,-,0.02,-,0.01,-,-,-,0.01,-,-,-,0.38,-,-,-,0,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),8.25,8.25,-5.89,-0.28,14.17,1.33,0.89,-7.94,2.46,0.28,3.88,4,4.9,0.75,2.47,3.57,5.04,0.46,5.17,3.66,Upgrade
11,EBT Excluding Unusual Items,5.41,5.41,-23,4.03,9.56,1.86,11.26,-9.98,1.41,2.94,-0.41,3.65,1.7,-6.23,-6.65,-0.45,3.53,-6.37,21.91,2.68,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,1.62,-,0.11,-,-5.43,0.06,5.85,-4.14,1.07,-,0.17,-,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,1.36,-,-0.02,-,9.62,0.06,-0.1,-,-30.35,-,-,-,-62.73,-,-,-,1.67,-,Upgrade
14,Pretax Income,5.41,5.41,-20.02,4.03,9.65,1.86,15.45,-9.87,7.16,-1.21,-29.69,3.65,1.87,-6.23,-69.38,-0.45,3.53,-6.37,23.59,2.68,Upgrade
15,Income Tax Expense,-,-,-5.93,-,-,-,3.73,0.73,-1.27,-,4.38,-,-,-,-2.46,-,-,-,1.22,-,Upgrade
16,Net Income,5.41,5.41,-14.09,4.03,9.65,1.86,11.72,-10.6,8.43,-1.21,-34.07,3.65,1.87,-6.23,-66.92,-0.45,3.53,-6.37,22.36,2.68,Upgrade
17,Net Income to Common,5.41,5.41,-14.09,4.03,9.65,1.86,11.72,-10.6,8.43,-1.21,-34.07,3.65,1.87,-6.23,-66.92,-0.45,3.53,-6.37,22.36,2.68,Upgrade
18,Net Income Growth,-43.96%,191.54%,-,-,14.51%,-,-,-,351.90%,-,-,-,-47.09%,-,-,-,110.95%,-,-,-34.47%,Upgrade
19,Shares Outstanding (Basic),53,53,53,53,53,53,53,52,52,51,48,42,42,42,42,42,42,42,42,42,Upgrade
20,Shares Outstanding (Diluted),53,53,53,53,53,53,53,52,52,51,48,42,42,42,42,42,42,42,42,42,Upgrade
21,Shares Change (YoY),0.01%,-,-0.01%,1.14%,1.77%,3.66%,10.09%,25.01%,24.28%,22.02%,14.90%,-0.00%,-0.80%,-0.00%,-0.00%,-0.70%,0.45%,-,-,0.35%,Upgrade
22,EPS (Basic),0.10,0.10,-0.27,0.08,0.18,0.04,0.22,-0.20,0.16,-0.02,-0.71,0.09,0.04,-0.15,-1.61,-0.01,0.08,-0.15,0.54,0.06,Upgrade
23,EPS (Diluted),0.10,0.10,-0.27,0.08,0.18,0.04,0.22,-0.20,0.16,-0.02,-0.71,0.09,0.04,-0.15,-1.61,-0.01,0.08,-0.15,0.54,0.06,Upgrade
24,EPS Growth,-43.97%,191.54%,-,-,12.52%,-,-,-,263.62%,-,-,-,-46.67%,-,-,-,110.00%,-,-,-34.69%,Upgrade
25,Free Cash Flow,1.95,1.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Free Cash Flow Per Share,0.04,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Gross Margin,17.13%,17.13%,16.05%,16.12%,18.08%,21.12%,19.08%,13.95%,18.02%,27.89%,24.96%,18.71%,15.59%,14.17%,16.16%,14.55%,17.95%,22.55%,28.36%,17.90%,Upgrade
28,Operating Margin,2.61%,2.61%,-6.09%,3.38%,3.30%,4.58%,11.69%,-1.94%,3.97%,10.06%,3.14%,6.57%,3.91%,-2.61%,-0.97%,1.70%,4.51%,-2.94%,15.39%,5.90%,Upgrade
29,Profit Margin,6.41%,6.41%,-9.61%,3.16%,7.34%,2.43%,8.90%,-10.07%,8.65%,-1.77%,-29.02%,3.64%,1.57%,-9.17%,-56.29%,-0.48%,4.03%,-21.74%,16.38%,2.73%,Upgrade
30,Free Cash Flow Margin,2.32%,2.32%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,EBITDA,12.79,12.79,1.38,13.38,15.05,12.57,24.45,6.77,13.44,15.65,12.5,14.19,12.77,5.83,6.45,8.55,11.3,6.08,27.95,12.92,Upgrade
32,EBITDA Margin,15.16%,15.16%,0.94%,10.50%,11.45%,16.44%,18.57%,6.43%,13.79%,23.02%,10.65%,14.15%,10.76%,8.58%,5.43%,9.04%,12.93%,20.76%,20.47%,13.14%,Upgrade
