,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,4284,3274,4307,3738,1771,2832,2585,2404,2707,2020,Upgrade
1,Short-Term Investments,25.48,30.23,39.5,99.77,1377,80.47,282.91,951.72,-,54.69,Upgrade
2,Trading Asset Securities,107.75,246.43,226.02,343.61,332.81,386.92,378.42,372.75,17.14,204.68,Upgrade
3,Cash & Short-Term Investments,4417,3550,4572,4182,3481,3299,3247,3728,2724,2280,Upgrade
4,Cash Growth,-3.40%,-15.09%,31.35%,26.76%,7.23%,-11.52%,19.17%,63.56%,52.71%,36.08%,Upgrade
5,Accounts Receivable,1896,1747,1660,1598,1774,2245,1680,1681,1511,1211,Upgrade
6,Other Receivables,360.91,431.5,404.92,339.46,385.29,344.99,364.9,358.09,692.12,262.05,Upgrade
7,Receivables,2520,2433,2336,2166,2380,2590,2045,2039,2203,1473,Upgrade
8,Inventory,1472,1553,1424,1450,1886,2699,2407,2004,1687,1533,Upgrade
9,Restricted Cash,3.29,3.79,0.51,7.39,0.37,4.05,12.11,12.24,20.12,23.64,Upgrade
10,Other Current Assets,505.8,563.89,545.92,609.9,543.66,748.97,737.54,709.23,175.67,357.13,Upgrade
11,Total Current Assets,8918,8105,8879,8415,8291,9341,8448,8492,6810,5666,Upgrade
12,"Property, Plant & Equipment",10167,9776,9368,9401,8741,8983,8098,7098,6517,6179,Upgrade
13,Long-Term Investments,25.59,24.42,73.23,74.74,18.57,69.75,63.95,57.71,34.38,29.67,Upgrade
14,Goodwill,783.98,767.39,763.19,816.17,933.8,1003,898.01,560.52,536.27,524.05,Upgrade
15,Other Intangible Assets,143.57,171.52,191.08,215.91,230.97,276.53,297.74,166.52,182.01,188.44,Upgrade
16,Long-Term Deferred Tax Assets,7.37,8.13,7.73,29.17,18.33,41.03,41.06,42.68,35.2,12.03,Upgrade
17,Other Long-Term Assets,989.35,955.33,685.46,689.21,785.96,806.78,726.06,1021,687.54,614.93,Upgrade
18,Total Assets,21034,19808,19968,19640,19020,20521,18573,17439,14802,13214,Upgrade
19,Accounts Payable,811.62,710.21,837.45,950.94,944.13,1156,952.52,971.14,1006,967.09,Upgrade
20,Accrued Expenses,581.04,537.58,543.82,547,534.15,711.01,669.81,567.02,-,367.02,Upgrade
21,Current Portion of Long-Term Debt,4614,4113,4709,4176,4066,4335,3496,3589,4070,3277,Upgrade
22,Current Portion of Leases,50.69,52.52,58.29,79.24,75.14,106.49,66.12,26.42,27.59,28.76,Upgrade
23,Current Income Taxes Payable,254.24,185.93,250.58,241.21,308.22,266.72,218.77,185.86,193.11,133.2,Upgrade
24,Current Unearned Revenue,375.2,274.81,382.04,363.87,387.99,354.91,530.96,363.15,634.44,260.86,Upgrade
25,Other Current Liabilities,295.59,553.38,419.36,427.69,556.53,513.61,189.23,179.86,692,85.14,Upgrade
26,Total Current Liabilities,6983,6428,7200,6786,6872,7444,6123,5882,6623,5120,Upgrade
27,Long-Term Debt,0.92,1.02,0.3,0.35,0.38,0.57,0.91,1.2,145.43,701.79,Upgrade
28,Long-Term Leases,134.94,158.67,118.32,143.75,125.82,165.86,112.12,20.31,27.93,29.53,Upgrade
29,Long-Term Deferred Tax Liabilities,141.77,143.27,145.66,151.84,152.74,161.42,137.86,128.85,130.49,128.9,Upgrade
30,Other Long-Term Liabilities,1.27,1.27,28.65,30.75,1.42,1.55,1.28,1.28,1.42,1.33,Upgrade
31,Total Liabilities,7262,6732,7493,7113,7152,7773,6376,6034,6928,5981,Upgrade
32,Common Stock,1551,1551,1563,1568,1572,1571,1583,1584,1521,1518,Upgrade
33,Additional Paid-In Capital,1786,1785,1919,1989,2026,2018,2344,2375,34.18,-,Upgrade
34,Retained Earnings,10733,10176,9596,8850,8615,8191,7445,7091,6296,6003,Upgrade
35,Comprehensive Income & Other,-1292,-1429,-1567,-851.23,-1290,-70.82,-148.69,-307.98,-545.96,-816.87,Upgrade
36,Total Common Equity,12778,12083,11510,11557,10923,11710,11224,10741,7305,6704,Upgrade
37,Minority Interest,994.79,992.28,964.48,970.99,944.55,1038,973.73,663.73,569.08,528.55,Upgrade
38,Shareholders' Equity,13773,13076,12475,12528,11868,12748,12198,11405,7874,7233,Upgrade
39,Total Liabilities & Equity,21034,19808,19968,19640,19020,20521,18573,17439,14802,13214,Upgrade
40,Total Debt,4801,4325,4886,4399,4267,4608,3675,3637,4271,4038,Upgrade
41,Net Cash (Debt),-383.69,-774.92,-313.16,-217.81,-785.76,-1309,-428.69,91.86,-1546,-1758,Upgrade
42,Net Cash Per Share,-0.10,-0.20,-0.08,-0.06,-0.20,-0.33,-0.11,0.02,-0.41,-0.46,Upgrade
43,Filing Date Shares Outstanding,3878,3878,3907,3921,3929,3928,3957,3959,3802,3796,Upgrade
44,Total Common Shares Outstanding,3878,3878,3907,3921,3929,3928,3957,3959,3802,3796,Upgrade
45,Working Capital,1935,1677,1678,1629,1420,1897,2325,2610,187.45,546.62,Upgrade
46,Book Value Per Share,3.30,3.12,2.95,2.95,2.78,2.98,2.84,2.71,1.92,1.77,Upgrade
47,Tangible Book Value,11850,11144,10556,10525,9758,10430,10028,10014,6587,5992,Upgrade
48,Tangible Book Value Per Share,3.06,2.87,2.70,2.68,2.48,2.66,2.53,2.53,1.73,1.58,Upgrade
49,Land,-,179.89,-,123.79,-,28.55,-,29.93,-,27.7,Upgrade
50,Buildings,-,4037,-,4024,-,3546,-,2828,-,2665,Upgrade
51,Machinery,-,3210,-,3205,-,3053,-,2422,-,1860,Upgrade
52,Construction In Progress,-,2107,-,1456,-,1175,-,830.99,-,423.59,Upgrade
53,Leasehold Improvements,-,353.52,-,370.89,-,435.09,-,332.3,-,245.54,Upgrade
