,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+3 Quarters
0,Market Capitalization,3716,3088,2862,2743,3023,3337,4659,4333,2071,1898,2411,2794,3153,3139,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-7.46%,-7.46%,-38.56%,-36.68%,45.97%,75.85%,93.25%,55.05%,-34.32%,-39.55%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3297,2656,2353,2191,2470,2770,4074,3740,1479,1214,1727,2093,2451,3032,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,48.68,40.36,37.40,35.51,38.95,43.01,60.04,55.39,26.47,24.26,30.82,35.39,39.93,39.76,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,330.71,274.87,375.70,585.51,-,135.23,123.64,105.88,43.55,52.70,71.51,55.73,-,42.73,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,6.83,5.58,5.46,5.43,5.92,6.55,8.70,7.96,3.70,3.17,4.11,4.71,5.69,6.28,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,3.73,3.10,2.90,2.74,3.04,3.27,4.58,4.29,2.05,1.88,-,2.78,3.18,3.16,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.31,3.31,3.09,2.81,3.12,3.38,4.71,4.41,2.11,1.89,-,2.79,3.19,3.17,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-55.04,-,-,-,-,-,168.09,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,56.86,56.86,-,57.57,40.52,38.46,-,42.74,18.75,22.76,20.93,30.25,153.76,63.75,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,5.95,4.80,4.49,4.34,4.83,5.44,7.61,6.87,2.64,2.03,2.95,3.53,4.42,6.06,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,71.23,88.46,109.14,146.51,-,99.12,134.02,157.61,56.01,98.89,62.93,32.81,-,34.82,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-923.30,-353.23,-160.42,-,-,-,354.03,107.27,5637.02,-,40.35,-,40.35,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-40.67,-,-,-,-,-,-,-47.51,-,-,-,-,-,162.38,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.04,0.04,0.04,0.00,0.01,0.01,0.01,0.01,-,0.01,0.01,0.03,0.06,0.03,0.03,0.03,-,0.03,0.10,Upgrade
15,Debt / EBITDA Ratio,0.72,0.70,0.53,0.84,58.52,0.37,0.17,0.15,0.18,0.39,-,0.21,-,0.30,0.17,0.11,0.37,0.18,-,0.08,0.31,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-0.09,-,-,-,-,-,1.36,-,-,0.07,0.10,-,0.82,-,Upgrade
17,Asset Turnover,0.47,0.48,0.37,0.38,0.37,0.40,0.37,0.37,-,-,0.43,0.52,-,-,-,-,0.74,-,-,1.23,Upgrade,
18,Inventory Turnover,5.26,5.09,5.19,4.80,5.60,4.36,4.02,3.50,3.81,-,-,3.51,4.08,-,-,-,-,4.95,-,-,4.25,Upgrade
19,Quick Ratio,2.35,2.35,2.32,2.63,2.52,2.78,2.61,2.32,2.24,3.06,-,2.82,3.28,4.53,1.91,-,2.18,2.18,-,-,1.49,Upgrade
20,Current Ratio,2.70,2.70,2.70,2.97,2.83,3.12,2.96,2.70,2.58,3.43,-,3.23,3.80,5.32,2.54,-,2.58,2.58,-,-,2.13,Upgrade
21,Return on Equity (ROE),2.24%,3.39%,2.88%,-3.94%,0.76%,2.17%,2.91%,3.93%,-,-,5.59%,-0.66%,-,25.23%,18.78%,-,18.74%,-,-,24.70%,Upgrade,
22,Return on Assets (ROA),0.71%,0.97%,0.51%,-2.72%,-0.02%,-0.36%,1.55%,0.42%,-,-,2.22%,-2.25%,-,-,-,-,4.73%,-,-,12.54%,Upgrade,
