,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,314.3,53.8,23.5,-15.4,1031,1578,61,36.5,33.1,70.7,Upgrade
1,Revenue,314.3,53.8,23.5,-15.4,1031,1578,61,36.5,33.1,70.7,Upgrade
2,Revenue Growth (YoY),1237.45%,-,-97.72%,-,1590.33%,4223.01%,84.29%,-48.37%,-32.31%,-40.94%,Upgrade
3,Cost of Revenue,312.9,112.7,17,-22.8,689.3,1027,3.4,18.6,25.3,59.6,Upgrade
4,Gross Profit,1.4,-58.9,6.5,7.4,341.8,550.9,57.6,17.9,7.8,11.1,Upgrade
5,"Selling, General & Admin",30.1,34,33.1,40.3,55.3,65.5,32.6,29,43.8,61.5,Upgrade
6,Other Operating Expenses,-5.8,-3.5,-0.1,-0.4,-2.3,-0.4,-0.4,-4,-1.7,-0.2,Upgrade
7,Operating Expenses,24.9,31.1,33.7,40.5,53.8,65.9,33.6,26.4,43.9,63.2,Upgrade
8,Operating Income,-23.5,-90,-27.2,-33.1,288,485,24,-8.5,-36.1,-52.1,Upgrade
9,Interest Expense,-39.3,-44.9,-35.4,-28.4,-28,-27.5,-26.5,-42.6,-61.7,-61,Upgrade
10,Interest & Investment Income,0.1,0.1,0.1,0.2,0.5,0.6,2.7,6.2,6.4,34.8,Upgrade
11,EBT Excluding Unusual Items,-62.7,-134.8,-62.5,-61.3,260.5,458.1,0.2,-44.9,-91.4,-78.3,Upgrade
12,Impairment of Goodwill,-,-,-,-,-41.6,-193.5,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-11.6,-19.1,-,-1.5,-,-1,2.5,-2.6,-46.3,-19,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-1,-,-5.6,-,-,-,68.2,2.1,Upgrade
15,Asset Writedown,-1,-109.8,-1,-2.3,-2.3,2.1,-0.7,6.6,-4.3,0.4,Upgrade
16,Other Unusual Items,-,-,-,0.1,-,-,-,0.2,-,-,Upgrade
17,Pretax Income,-75.3,-263.7,-64.5,-65,211,265.7,2,-40.7,-73.8,-94.8,Upgrade
18,Income Tax Expense,93.7,10.3,33.8,18.8,123.2,233.3,0.8,3.8,5.2,18,Upgrade
19,Earnings From Continuing Operations,-169,-274,-98.3,-83.8,87.8,32.4,1.2,-44.5,-79,-112.8,Upgrade
20,Net Income to Company,-169,-274,-98.3,-83.8,87.8,32.4,1.2,-44.5,-79,-112.8,Upgrade
21,Net Income,-169,-274,-98.3,-83.8,87.8,32.4,1.2,-44.5,-79,-112.8,Upgrade
22,Net Income to Common,-169,-274,-98.3,-83.8,87.8,32.4,1.2,-44.5,-79,-112.8,Upgrade
23,Net Income Growth,-,-,-,-,7216.67%,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1469,1151,1124,1124,2606,2573,2456,2459,2040,2028,Upgrade
25,Shares Outstanding (Diluted),1469,1151,1124,1124,2606,2573,2456,2459,2040,2028,Upgrade
26,Shares Change (YoY),30.69%,2.35%,-56.87%,-56.31%,6.11%,4.65%,20.43%,21.25%,0.58%,-28.38%,Upgrade
27,EPS (Basic),-0.12,-0.24,-0.09,-0.07,0.03,0.01,0.00,-0.02,-0.04,-0.06,Upgrade
28,EPS (Diluted),-0.12,-0.24,-0.09,-0.07,0.03,0.01,0.00,-0.02,-0.04,-0.06,Upgrade
29,EPS Growth,-,-,-,-,6802.87%,-,-,-,-,-,Upgrade
30,Free Cash Flow,-157.7,-191.1,-258.8,-202.2,-241.7,-90.3,50.5,608.3,164.5,136.7,Upgrade
31,Free Cash Flow Per Share,-0.11,-0.17,-0.23,-0.18,-0.09,-0.04,0.02,0.25,0.08,0.07,Upgrade
32,Operating Margin,-7.48%,-167.29%,-115.74%,-,27.93%,30.74%,39.34%,-23.29%,-109.06%,-73.69%,Upgrade
33,Profit Margin,-53.77%,-509.29%,-418.30%,-,8.52%,2.05%,1.97%,-121.92%,-238.67%,-159.55%,Upgrade
34,Free Cash Flow Margin,-50.17%,-355.20%,-1101.28%,-,-23.44%,-5.72%,82.79%,1666.58%,496.98%,193.35%,Upgrade
35,EBITDA,-23.1,-89.6,-26.8,-32.7,288.5,485.5,25.2,-7.3,-34.8,-50.6,Upgrade
36,D&A For EBITDA,0.4,0.4,0.4,0.4,0.5,0.5,1.2,1.2,1.3,1.5,Upgrade
37,EBIT,-23.5,-90,-27.2,-33.1,288,485,24,-8.5,-36.1,-52.1,Upgrade
