,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Revenue,387.8,785.17,628.42,1119,1347,1108,1926,2532,1670,1618,2685,4471,3239,3105,2399,2280,2080,2634,2150,2817,Upgrade
1,Revenue Growth (YoY),-71.21%,-29.13%,-67.38%,-55.82%,-19.35%,-31.51%,-28.24%,-43.36%,-48.44%,-47.91%,11.92%,96.06%,55.72%,17.91%,11.58%,-19.06%,-14.76%,-15.33%,0.52%,-13.30%,Upgrade
2,Cost of Revenue,357.26,664.09,504.86,1124,1196,946.38,1686,2549,1409,1297,2374,4027,2863,2737,2133,1912,1806,2334,1907,2417,Upgrade
3,Gross Profit,30.53,121.08,123.57,-5.15,151.07,161.49,240.9,-17.21,261.5,320.55,310.51,444.02,375.64,368.09,266.04,368.66,274.04,299.36,242.92,400.54,Upgrade
4,"Selling, General & Admin",120.35,107.26,115.8,135.72,161.88,152.2,191.06,207.3,197.27,203.48,232.17,145.43,224.84,195.52,190.99,128.55,157.15,149.02,170.19,160.89,Upgrade
5,Research & Development,13.56,25.69,30.47,20.98,57.1,48.31,52.81,90.05,49.2,66.89,58.43,130.06,66.72,73.99,47,67.16,55.74,50.3,45.8,44.96,Upgrade
6,Other Operating Expenses,2.17,1.61,2.05,3.91,-4.79,1.62,-2.9,-15.88,-12.83,-7.26,-5.75,-23.6,-6.45,-16.87,-6.1,-46.5,-7.87,-8.83,-6.34,-1.65,Upgrade
7,Operating Expenses,143.56,152.28,166.27,458.78,222.49,191.02,222.87,571.15,225.8,247.25,269.92,294.69,293.09,268.39,230.49,207.48,209.38,218.52,211.48,278.8,Upgrade
8,Operating Income,-113.03,-31.2,-42.71,-463.93,-71.42,-29.52,18.03,-588.35,35.69,73.3,40.6,149.33,82.55,99.7,35.55,161.18,64.66,80.84,31.45,121.74,Upgrade
9,Interest Expense,-11.32,-11.37,-7.33,-18.79,-9.24,-10.63,-15.09,-38.89,-13.48,-27.58,-21.48,-38.85,-18.36,-16.51,-14.76,-19.33,-17.7,-19.01,-13.62,-10.29,Upgrade
10,Interest & Investment Income,0.86,0.19,0.13,21.61,0.91,0.27,0.67,2.35,0.56,0.91,1.15,2.48,0.29,1.82,0.28,4.8,0.23,0.31,0.31,2.89,Upgrade
11,Earnings From Equity Investments,-,-0.02,0.02,0.41,-,0.33,-0.33,5.48,0.23,-10.14,4.44,12.09,-2.05,-9.78,-0.26,0.73,3.63,-1.7,-2.66,10.76,Upgrade
12,Currency Exchange Gain (Loss),0,-0,-,4.91,0.01,-0.01,-,1.89,0.31,-0.31,-,-0.91,0.86,-0.86,-,0.48,0.05,-0.05,-,1.73,Upgrade
13,Other Non Operating Income (Expenses),-4,-3.19,-1.84,-97.22,-1.41,-4.82,-2.99,0.98,-16.56,2.73,-2.78,-14.4,-1.21,1.48,-3.01,-8.33,3.41,-3.46,-0.4,-6.57,Upgrade
14,EBT Excluding Unusual Items,-127.49,-45.6,-51.72,-553.01,-81.15,-44.38,0.28,-616.54,6.75,38.91,21.93,109.74,62.09,75.84,17.8,139.54,54.29,56.93,15.08,120.27,Upgrade
15,Impairment of Goodwill,-,-,-,-11.47,-,-,-,-75,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-0.39,-1.05,-0.62,-25.59,2.26,-3.05,-,-27.36,-,-,-,-7.53,-,-,-,-13.49,-,-,-,-20.85,Upgrade
17,Gain (Loss) on Sale of Assets,0.35,0.12,-0.47,-0.54,0.64,-1.31,0.67,-1.33,0.01,-0.01,-,0,-0,0,-,0.03,-0.06,0.06,-,-0.17,Upgrade
18,Asset Writedown,-,-,-,-,-,-,-,-17.72,-,-0.03,0.03,-0.46,-,-,-,-,-,-,-,38.46,Upgrade
19,Other Unusual Items,1.24,-0.55,-0.69,-55.99,-,-,-,-2.82,-,-,-,0.4,-0.17,0.17,-,-11.89,-,-,-,4.66,Upgrade
