,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,73592,67890,65734,62961,68739,62010,52481,46206,39939,42749,Upgrade
1,Revenue Growth (YoY),11.95%,7.83%,-4.37%,1.53%,30.98%,34.20%,31.40%,8.09%,-3.60%,-6.80%,Upgrade
2,Cost of Revenue,55848,52868,59919,59694,53850,47406,36722,33329,33478,33965,Upgrade
3,Gross Profit,17744,15022,5814,3267,14888,14604,15759,12877,6461,8785,Upgrade
4,"Selling, General & Admin",2820,2596,3112,3169,3362,3422,2812,2441,2011,2247,Upgrade
5,Other Operating Expenses,4.69,-10.89,11.51,0.08,-,-2.18,2.94,-10.79,28.27,0.43,Upgrade
6,Operating Expenses,2825,2585,3124,3169,3362,3420,2815,2430,2039,2247,Upgrade
7,Operating Income,14919,12437,2691,97.9,11526,11184,12944,10447,4422,6537,Upgrade
8,Interest Expense,-1561,-1793,-1475,-1370,-1648,-1738,-1888,-2295,-2211,-2299,Upgrade
9,Interest & Investment Income,698.15,570.7,452.79,351.28,349.74,379.47,351.51,340.2,280.4,246.98,Upgrade
10,Earnings From Equity Investments,823.95,238.83,954.43,276.49,226.85,55.29,6.23,160.31,354.28,132.47,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,354.84,39.05,320.83,-,-,Upgrade
12,Other Non Operating Income (Expenses),-476.25,1384,1157,2164,813.64,2429,-164.97,893.68,775.22,773.98,Upgrade
13,EBT Excluding Unusual Items,14404,12837,3781,1520,11269,12664,11288,9866,3621,5391,Upgrade
14,Merger & Restructuring Charges,-,-,-,-0.09,-,-,-,-,-,-,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-231.35,-99.24,-,Upgrade
16,Gain (Loss) on Sale of Investments,-,21.05,-,-,-,-116.81,-,-291.26,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,1.19,6.79,63.15,-52.03,74.81,-76.56,76.56,-29.61,31.01,69.75,Upgrade
18,Asset Writedown,-534.23,-818.4,-,-111.96,-112.87,-1300,-88.91,-9.76,-152.52,-246.6,Upgrade
19,Other Unusual Items,-,-,-,20.52,-,106.12,0.98,-,-,-478.8,Upgrade
20,Pretax Income,13871,12047,3844,1376,11231,11277,11277,9304,3400,4889,Upgrade
21,Income Tax Expense,3863,2521,871.67,252.26,2545,2852,2853,1664,595.59,1216,Upgrade
22,Earnings From Continuing Operations,10008,9526,2972,1124,8685,8425,8424,7640,2804,3672,Upgrade
23,Minority Interest in Earnings,-852.97,-521.67,-515.4,-268.04,-838.99,-494.26,-281.2,23.81,27.37,-54.14,Upgrade
24,Net Income,9155,9004,2457,855.66,7846,7931,8143,7664,2832,3618,Upgrade
25,Net Income to Common,9155,9004,2457,855.66,7846,7931,8143,7664,2832,3618,Upgrade
26,Net Income Growth,272.66%,952.29%,-68.69%,-89.21%,-3.64%,3.48%,187.53%,111.81%,14.32%,0.42%,Upgrade
27,Shares Outstanding (Basic),9476,9476,9476,9371,9228,9122,9019,8621,8571,8570,Upgrade
28,Shares Outstanding (Diluted),9476,10126,9476,9371,9228,10292,9019,8621,8841,9094,Upgrade
29,Shares Change (YoY),-,8.06%,2.69%,-8.96%,2.31%,19.38%,2.02%,-5.20%,2.44%,1.54%,Upgrade
30,EPS (Basic),0.97,0.95,0.26,0.09,0.85,0.87,0.90,0.89,0.33,0.42,Upgrade
31,EPS (Diluted),0.97,0.91,0.26,0.09,0.85,0.81,0.90,0.88,0.33,0.41,Upgrade
32,EPS Growth,272.97%,901.41%,-69.53%,-88.79%,-5.85%,-7.82%,177.51%,116.75%,13.35%,5.47%,Upgrade
33,Free Cash Flow,8703,12045,4311,-8182,6956,10265,12386,10834,1677,17552,Upgrade
34,Free Cash Flow Per Share,0.92,1.19,0.45,-0.87,0.75,1.00,1.37,1.26,0.19,1.93,Upgrade
35,Dividend Per Share,0.549,0.261,0.111,0.101,0.350,0.481,0.374,0.411,0.137,-,Upgrade
36,Dividend Growth,394.43%,158.23%,-68.27%,-78.99%,-6.45%,17.20%,173.67%,-,-,-,Upgrade
37,Operating Margin,20.27%,18.32%,4.09%,0.16%,16.77%,18.04%,24.66%,22.61%,11.07%,15.29%,Upgrade
38,Profit Margin,12.44%,13.26%,3.74%,1.36%,11.41%,12.79%,15.52%,16.59%,7.09%,8.46%,Upgrade
39,Free Cash Flow Margin,11.83%,17.74%,6.56%,-13.00%,10.12%,16.55%,23.60%,23.45%,4.20%,41.06%,Upgrade
40,EBITDA,18337,15910,6178,3899,14497,14446,16207,13667,7894,10180,Upgrade
41,D&A For EBITDA,3418,3473,3487,3801,2971,3261,3263,3221,3472,3643,Upgrade
42,EBIT,14919,12437,2691,97.9,11526,11184,12944,10447,4422,6537,Upgrade
