,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,80779,89001,64849,72864,70006,73829,70865,71792,69363,59671,75959,63914,75841,77538,88731,80170,90811,103118,72779,50563,61743,Upgrade
1,Market Cap Growth,20.55%,20.55%,-8.49%,1.49%,0.93%,23.73%,-6.71%,12.32%,-8.54%,-23.04%,-14.39%,-20.28%,-16.48%,-24.81%,21.92%,58.55%,47.08%,95.53%,32.31%,-22.96%,40.51%,Upgrade
2,Last Close Price,8.18,8.00,4.88,4.81,4.82,5.26,4.80,4.76,4.68,3.79,4.87,4.57,5.13,5.13,5.65,5.69,5.74,6.17,4.63,4.06,5.24,Upgrade
3,PE Ratio,38.31,42.21,18.46,16.82,-,16.61,18.88,18.05,-,14.89,19.48,14.98,17.73,28.14,30.18,35.06,-,56.09,59.72,130.32,-,Upgrade
4,PS Ratio,9.43,9.43,7.80,7.32,6.63,7.44,5.84,5.78,5.89,4.18,4.65,3.38,3.76,3.73,4.30,4.16,4.90,7.57,6.52,5.07,5.64,Upgrade
5,PB Ratio,1.18,1.18,0.89,0.98,0.94,1.01,0.99,0.95,0.95,0.83,1.02,0.81,1.05,1.10,1.29,1.26,1.44,1.67,1.30,0.92,1.13,Upgrade
6,P/FCF Ratio,1.53,1.53,1.94,4.76,4.22,-,-,25.28,3.40,-,-,6.67,-,2.76,-,7.66,3.02,-,-,1.37,-,Upgrade
7,P/OCF Ratio,1.51,1.51,1.91,4.61,4.08,-,-,22.21,3.35,-,-,6.42,-,2.72,-,7.36,2.97,-,-,1.36,-,Upgrade
8,Debt / Equity Ratio,1.62,1.62,1.31,1.41,1.67,1.43,1.59,1.55,1.57,1.45,1.50,1.51,1.67,1.78,1.85,1.90,1.88,1.90,1.75,2.03,1.98,Upgrade
9,Debt / FCF Ratio,2.10,2.10,2.86,6.86,7.51,-,-,41.15,5.63,-,-,12.43,-,4.46,-,11.57,3.94,-,-,3.01,-,Upgrade
10,Asset Turnover,0.03,0.03,0.03,0.03,0.02,0.05,0.04,0.03,0.05,0.05,0.04,0.07,0.07,0.07,0.06,0.09,0.08,0.07,0.05,0.03,Upgrade,
11,Quick Ratio,1.25,1.25,1.16,1.40,1.17,1.64,1.18,1.56,1.36,1.58,1.42,1.53,1.35,1.53,1.29,1.44,1.18,1.45,1.31,1.57,1.24,Upgrade
12,Current Ratio,1.35,1.35,1.44,1.55,1.46,1.83,1.45,1.72,1.69,1.74,1.64,1.70,1.58,1.68,1.48,1.55,1.39,1.56,1.49,1.67,1.47,Upgrade
13,Return on Equity (ROE),3.55%,4.19%,4.03%,-0.50%,11.73%,8.77%,5.94%,-1.31%,8.14%,9.15%,4.47%,1.69%,7.00%,11.41%,5.38%,-7.10%,9.11%,8.52%,9.26%,-13.41%,Upgrade,
14,Return on Assets (ROA),0.95%,1.18%,1.09%,-0.13%,3.09%,2.23%,1.51%,-0.34%,2.09%,2.33%,1.12%,0.40%,1.63%,2.63%,1.24%,-1.66%,2.20%,2.04%,2.18%,-3.27%,Upgrade,
15,Earnings Yield,2.61%,2.37%,5.42%,5.94%,6.72%,6.02%,5.30%,5.54%,5.20%,6.72%,5.13%,6.68%,5.64%,3.55%,3.31%,2.85%,3.05%,1.78%,1.67%,0.77%,1.03%,Upgrade
16,FCF Yield,72.15%,65.48%,51.50%,21.00%,23.72%,2.40%,3.93%,3.95%,29.41%,8.46%,19.38%,15.00%,-8.31%,36.27%,20.21%,13.05%,33.16%,1.15%,3.86%,73.12%,64.11%,Upgrade
17,Dividend Yield,4.96%,-,8.16%,-,6.41%,-,-,-,5.07%,-,-,-,5.45%,-,-,-,3.27%,-,-,-,0.79%,Upgrade
18,Payout Ratio,176.06%,338.38%,74.78%,76.28%,-,89.36%,37.47%,51.35%,-,150.26%,29.30%,74.03%,310.64%,170.03%,29.24%,58.54%,-,54.20%,77.73%,63.72%,-,Upgrade
19,Buyback Yield / Dilution,-4.23%,-11.29%,-10.58%,-4.14%,6.86%,2.01%,-0.27%,1.62%,-18.02%,-0.94%,-2.73%,-10.32%,-2.18%,-6.67%,-4.91%,-0.99%,3.37%,1.40%,1.72%,-1.25%,-3.67%,Upgrade
20,Total Shareholder Return,0.72%,-11.29%,-2.42%,-4.14%,13.27%,2.01%,-0.27%,1.62%,-12.94%,-0.94%,-2.73%,-10.32%,3.27%,-6.67%,-4.91%,-0.99%,6.64%,1.40%,1.72%,-1.25%,-2.88%,Upgrade
