,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,2499,2160,1765,2224,2872,2854,2947,2690,2622,2636,3048,3334,3710,3997,3972,3566,3788,3818,3982,3408,3186,Upgrade
1,Market Cap Growth,-24.31%,-24.31%,-40.10%,-17.31%,9.56%,8.29%,-3.29%,-19.33%,-29.34%,-34.05%,-23.26%,-6.50%,-2.05%,4.68%,-0.27%,4.64%,18.89%,23.87%,19.74%,-7.58%,3.66%,Upgrade
2,Enterprise Value,2022,1647,1082,1480,2128,2166,2281,2040,1972,2030,2468,2592,2968,3177,3547,3130,3352,3338,3553,2952,2730,Upgrade
3,Last Close Price,7.15,6.18,4.97,6.01,7.76,7.72,7.97,7.27,7.09,7.13,8.24,8.91,9.92,10.48,10.41,11.02,11.70,11.79,12.09,10.35,9.67,Upgrade
4,PE Ratio,-,-,-,-,107.20,-660.68,-629.49,429.60,-,102.15,54.57,44.70,-,24.50,20.17,15.75,17.82,17.72,18.46,16.45,13.63,Upgrade
5,Forward PE,-,26.17,26.17,26.17,26.17,26.17,26.17,25.90,25.24,25.38,23.00,11.08,12.95,14.01,11.01,9.54,-,-,-,-,-,Upgrade
6,PS Ratio,2.61,2.00,1.56,1.85,2.22,2.07,1.95,1.67,1.48,1.34,1.38,1.41,1.57,1.67,1.75,1.60,1.83,1.92,2.03,1.78,1.58,Upgrade
7,PB Ratio,1.20,1.04,0.84,1.00,1.28,1.26,1.31,1.20,1.17,1.17,1.35,1.46,1.63,1.76,1.72,2.00,2.18,2.26,2.45,2.09,1.99,Upgrade
8,P/TBV Ratio,1.18,1.18,0.96,1.13,1.44,1.42,1.47,1.35,1.33,1.32,1.52,1.61,1.80,1.94,1.89,2.27,2.49,2.60,2.84,2.42,2.32,Upgrade
9,P/FCF Ratio,-,-,-,-,30.27,27.46,31.66,-,47.91,242.56,-29.00,-,-17.64,-,-,-,91.75,79.71,73.93,-,-240.53,Upgrade
10,P/OCF Ratio,46.75,46.75,-,-,13.56,12.31,12.38,-,9.57,12.12,24.98,-,694.86,-,-,-,13.23,11.26,11.79,-,13.13,Upgrade
11,EV/Sales Ratio,1.87,1.52,0.96,1.23,1.65,1.57,1.51,1.27,1.11,1.03,1.12,1.10,1.26,1.33,1.57,1.41,1.62,1.68,1.82,1.55,1.35,Upgrade
12,EV/EBITDA Ratio,62.70,48.13,21.67,18.43,18.16,26.42,31.78,22.90,-,24.23,19.83,17.95,-,12.35,12.09,9.76,11.02,10.42,11.12,9.55,8.09,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-127.39,-98.94,-477.11,-,-,57.20,38.47,-,16.93,15.62,12.07,13.64,12.58,13.38,11.48,9.51,Upgrade
14,EV/FCF Ratio,-14.50,-,-,-,22.42,20.84,24.50,-,36.04,186.83,-23.48,-,-14.11,-,-,-,81.18,69.69,65.97,-,-206.13,Upgrade
15,Debt / Equity Ratio,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.06,0.06,0.07,0.05,0.03,0.04,0.03,0.03,0.02,0.00,0.00,Upgrade
16,Debt / EBITDA Ratio,2.51,1.73,36.45,3.81,0.81,0.69,0.72,0.57,-,1.51,0.65,1.21,-,0.44,0.27,0.24,0.22,0.12,0.10,0.01,0.01,Upgrade
17,Debt / FCF Ratio,-,-,-,-,0.62,0.73,0.95,-,1.67,9.58,-1.19,-,-0.71,-,-,-,1.31,0.94,0.74,-,-0.23,Upgrade
18,Asset Turnover,0.42,0.42,0.34,0.50,0.47,0.52,0.48,0.62,0.63,0.63,0.67,0.86,0.98,0.96,0.84,1.19,1.06,1.11,0.64,1.18,Upgrade,
19,Inventory Turnover,3.90,3.55,3.81,3.32,4.60,3.75,3.73,3.27,4.35,3.96,3.54,4.15,5.90,6.37,6.02,4.70,6.69,5.76,5.80,3.25,5.84,Upgrade
20,Quick Ratio,2.69,2.69,2.51,3.01,3.04,3.74,3.28,3.09,2.58,2.60,2.25,2.19,2.01,2.35,3.15,1.94,1.59,2.01,1.82,2.39,2.27,Upgrade
21,Current Ratio,3.61,3.61,3.40,3.99,3.87,4.80,4.37,4.22,3.52,3.65,3.32,3.32,2.99,3.43,4.45,2.98,2.55,3.13,2.73,3.87,3.34,Upgrade
22,Return on Equity (ROE),-2.14%,-3.31%,-3.15%,0.50%,0.35%,1.18%,2.74%,-5.03%,0.29%,3.10%,1.30%,-0.14%,5.53%,7.09%,9.95%,11.98%,15.82%,16.17%,7.44%,13.84%,Upgrade,
23,Return on Assets (ROA),-1.40%,-2.48%,-2.02%,-0.72%,0.28%,0.50%,1.56%,-3.86%,-0.28%,2.15%,0.77%,-2.71%,3.73%,4.87%,5.85%,5.27%,9.71%,10.01%,4.95%,8.54%,Upgrade,
24,Return on Capital (ROIC),-1.59%,-2.83%,-2.31%,-0.82%,0.31%,0.56%,1.78%,-4.45%,-0.33%,2.50%,0.91%,-3.22%,4.34%,5.69%,7.18%,6.48%,11.88%,12.21%,6.02%,10.38%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-0.74%,-1.00%,-0.19%,-,-,1.86%,2.89%,-,8.05%,9.59%,14.07%,13.67%,15.26%,15.85%,15.29%,17.35%,Upgrade
26,Earnings Yield,-1.75%,-2.03%,-1.73%,-0.28%,0.93%,-0.15%,-0.16%,0.23%,-0.07%,0.98%,1.83%,2.24%,2.99%,4.08%,4.96%,6.35%,5.61%,5.64%,5.42%,6.08%,7.34%,Upgrade
27,FCF Yield,-5.58%,-6.45%,-3.32%,1.24%,3.30%,3.64%,3.16%,4.96%,2.09%,0.41%,-3.45%,-7.78%,-5.67%,-4.44%,-1.84%,1.95%,1.09%,1.25%,1.35%,-0.39%,-0.42%,Upgrade
28,Dividend Yield,2.81%,-,-,-,2.58%,-,-,-,-,-,-,-,3.02%,-,1.92%,-,-,-,-,-,2.38%,Upgrade
29,Payout Ratio,0.00%,-,-,-,24.72%,46.67%,10.24%,4.73%,-,69.91%,211.19%,17.99%,-,1.96%,1.88%,1.22%,-,107.83%,-,-,-,Upgrade
30,Buyback Yield / Dilution,-34.00%,-24.65%,-2.24%,8.17%,-40.69%,30.86%,-1.39%,-4.05%,0.35%,-15.18%,-13.36%,-17.76%,-19.00%,-25.53%,4.46%,-4.44%,0.50%,1.26%,-0.12%,-0.73%,0.24%,Upgrade
31,Total Shareholder Return,-31.19%,-24.65%,-2.24%,8.17%,-38.11%,30.86%,-1.39%,-4.05%,0.35%,-15.18%,-13.36%,-17.76%,-15.98%,-25.53%,6.38%,-4.44%,0.50%,1.26%,-0.12%,-0.73%,2.61%,Upgrade
