,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,197.59,166.27,150.72,177.68,179.93,154.68,127.98,134.48,186.2,168.96,150.49,169.22,165.61,135.23,114.09,125.96,113.22,113.37,83.21,131.6,Upgrade
1,Other Revenue,-5.3,5.3,-,11.6,-4.16,4.16,-,7.77,-4.91,4.91,-,7.01,-1.75,1.75,-,1.63,-1.27,1.27,-,1.18,Upgrade
2,Revenue,192.29,171.57,150.72,189.29,175.77,158.84,127.98,142.25,181.29,173.87,150.49,176.23,163.86,136.98,114.09,127.59,111.95,114.64,83.21,132.78,Upgrade
3,Revenue Growth (YoY),9.40%,8.02%,17.76%,33.06%,-3.04%,-8.64%,-14.95%,-19.28%,10.63%,26.93%,31.91%,38.13%,46.37%,19.48%,37.11%,-3.91%,-0.70%,-2.89%,-15.76%,5.41%,Upgrade
4,Cost of Revenue,133.26,122.34,97.24,134.48,114.56,110.73,94.49,102.59,127.29,123.4,107.72,124.88,112.17,97.09,77.95,90.37,76.12,79.15,57.5,92.8,Upgrade
5,Gross Profit,59.03,49.23,53.48,54.81,61.21,48.11,33.5,39.66,54,50.47,42.77,51.35,51.7,39.89,36.13,37.22,35.83,35.5,25.71,39.98,Upgrade
6,"Selling, General & Admin",13.18,16.82,14.3,22.91,13.6,11.87,11.71,15.17,16.42,12.95,13.89,15.42,11.98,12.13,12.19,8.31,11.6,14.13,10.05,15.21,Upgrade
7,Research & Development,7.37,7.05,5.83,9.37,7.27,5.98,5.1,7.8,6.98,7.48,6.34,8.71,6.15,6.49,5.47,6.6,4.77,3,3.21,5.66,Upgrade
8,Other Operating Expenses,2.76,0.44,1.7,-0.84,0.72,1.58,0.96,3.5,0.79,0.79,-0.21,1.31,0.36,0.66,1.17,-0.87,0.36,0.37,0.95,3.38,Upgrade
9,Operating Expenses,23.72,22.57,23.69,33.81,22.38,19.97,16.96,25.18,24.18,22.92,19.01,18.65,19.92,20.98,20.46,22.05,16.77,18.08,13.67,25.54,Upgrade
10,Operating Income,35.31,26.66,29.79,21,38.83,28.14,16.54,14.48,29.82,27.55,23.75,32.7,31.78,18.92,15.67,15.17,19.06,17.41,12.03,14.44,Upgrade
11,Interest Expense,-0.05,-0.1,-,-0.02,-,-0,-0,-1.62,-0.17,-2.5,-2.45,-2.37,-2.37,-2.34,-1.52,-3.03,-4.5,-4.68,-3.93,-4.97,Upgrade
