,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11498,12180,10363,10115,11333,12221,11251,13604,13645,12654,16907,16597,17960,22997,20871,22357,21160,13645,9620,10363,13047,Upgrade
1,Market Cap Growth,-0.34%,-0.34%,-7.89%,-25.64%,-16.94%,-3.43%,-33.46%,-18.03%,-24.02%,-44.97%,-18.99%,-25.76%,-15.12%,68.53%,116.95%,115.74%,62.18%,28.10%,-17.67%,-28.39%,10.49%,Upgrade
2,Enterprise Value,15278,16015,14334,13841,15059,16209,12986,16936,16978,16291,20629,21540,23119,28327,25870,27674,26476,18812,15222,16579,19263,Upgrade
3,Last Close Price,5.57,5.90,5.02,4.82,5.40,5.82,5.36,6.31,6.32,5.87,7.84,7.41,8.02,10.27,9.32,9.75,9.22,5.95,4.06,4.37,5.51,Upgrade
4,PE Ratio,18.77,19.88,14.04,13.65,20.04,31.65,27.18,-,13.80,11.51,13.70,12.60,10.75,10.42,9.69,14.67,29.51,72.78,-,-,19.10,Upgrade
5,Forward PE,17.82,18.06,17.93,8.91,10.73,12.75,8.30,10.50,8.53,4.89,5.81,6.50,6.21,7.98,8.76,25.63,28.24,17.58,14.56,12.06,16.42,Upgrade
6,PS Ratio,0.53,0.56,0.48,0.47,0.52,0.56,0.50,0.58,0.58,0.53,0.70,0.71,0.77,1.02,0.99,1.15,1.19,0.77,0.53,0.54,0.64,Upgrade
7,PB Ratio,0.84,0.80,0.68,0.67,0.76,0.83,0.78,0.93,0.94,0.87,1.19,1.18,1.30,1.69,1.59,1.71,1.70,1.16,0.84,0.88,1.08,Upgrade
8,P/TBV Ratio,0.96,0.96,0.82,0.81,0.91,1.00,0.94,1.13,1.11,1.02,1.38,1.36,1.50,1.95,1.82,1.96,1.96,1.35,0.98,1.02,1.25,Upgrade
9,P/FCF Ratio,12.04,12.75,7.88,-,8.46,22.60,26.06,16.29,-,4.28,6.24,7.20,11.87,14.98,13.11,10.15,10.82,6.69,6.61,15.15,18.13,Upgrade
10,P/OCF Ratio,6.90,6.90,5.54,-,6.76,12.12,12.81,11.30,-,4.14,6.06,6.92,11.37,14.19,12.15,9.56,10.14,6.20,5.62,11.05,13.32,Upgrade
11,EV/Sales Ratio,0.71,0.74,0.66,0.64,0.69,0.74,0.58,0.73,0.72,0.68,0.85,0.92,1.00,1.26,1.23,1.43,1.49,1.07,0.84,0.86,0.94,Upgrade
12,EV/EBITDA Ratio,5.88,6.29,5.06,4.66,5.36,6.77,5.13,6.02,5.35,4.86,6.10,6.43,6.22,6.92,6.40,8.92,12.09,11.60,11.22,9.08,8.51,Upgrade
13,EV/EBIT Ratio,11.12,11.65,8.60,7.67,9.16,13.15,9.50,10.26,8.48,7.48,9.29,9.88,9.04,9.61,8.92,14.01,24.80,37.18,-,-,15.87,Upgrade
14,EV/FCF Ratio,15.99,16.76,10.89,-,11.24,29.98,30.07,20.27,-,5.51,7.62,9.35,15.28,18.45,16.25,12.56,13.54,9.23,10.47,24.23,26.77,Upgrade
