,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,71,44,52,47,97,37,37,37,37,37,37,34,131,218,190,171,67,79,99,77,116,Upgrade
1,Market Cap Growth,21.43%,21.43%,42.86%,28.57%,164.29%,0%,0%,7.69%,-72.00%,-83.19%,-80.79%,-80.09%,95.67%,175.00%,92.50%,122.58%,-42.55%,-53.62%,-56.99%,-77.54%,-66.43%,Upgrade
2,Enterprise Value,61,19,27,21,71,8,11,11,11,10,22,19,116,195,176,156,52,95,115,89,118,Upgrade
3,Last Close Price,0.03,0.02,0.02,0.02,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.09,0.08,0.07,0.03,0.03,0.04,0.03,0.05,Upgrade
4,PE Ratio,-,-,-,-251.51,-25.38,-,-12.07,-,-,14.93,-59.58,-,-35.07,-,-,-20.93,-,-,-,-,-,Upgrade
5,PS Ratio,0.65,0.41,0.54,0.53,1.14,0.50,0.47,0.40,0.34,0.36,0.45,0.71,10.04,27.19,28.84,23.78,4.19,3.94,3.21,1.69,2.17,Upgrade
6,PB Ratio,4.26,2.62,3.08,2.43,4.99,2.09,1.90,1.90,1.56,1.56,1.78,1.65,-,18.74,11.83,10.60,-,4.16,4.08,3.17,-,Upgrade
7,P/TBV Ratio,2.68,2.68,3.16,2.48,5.10,2.09,1.90,1.90,1.56,1.56,1.78,1.65,-,18.74,11.83,10.60,-,4.16,4.08,3.17,-,Upgrade
8,EV/Sales Ratio,0.56,0.17,0.28,0.24,0.83,0.11,0.14,0.12,0.10,0.10,0.27,0.40,8.90,24.34,26.58,21.71,3.26,4.74,3.74,1.96,2.20,Upgrade
9,EV/EBITDA Ratio,292.41,-,-,108.93,-18.76,-,-3.58,-,-,1.89,6.96,-,-30.60,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-240.14,-17.39,-,-3.15,-,-,2.20,12.50,-,-21.77,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.40,0.40,0.40,0.08,0.08,0.10,0.11,0.11,0.10,0.10,0.18,0.18,-,0.34,0.31,0.31,-,0.21,0.78,0.78,-,Upgrade
12,Debt / EBITDA Ratio,32.25,-,-,0.38,0.36,-,0.76,-,-,0.94,0.25,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,2.34,2.06,1.46,1.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,99.35,68.74,72.53,50.88,87.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.10,1.10,1.10,1.14,1.14,1.48,-,1.63,-,1.75,-,1.45,-,1.58,-,1.85,-,2.00,-,1.72,-,Upgrade
16,Current Ratio,1.39,1.39,1.39,1.38,1.38,1.75,-,1.88,-,2.00,-,1.62,-,1.77,-,1.88,-,2.12,-,1.75,-,Upgrade
17,Return on Equity (ROE),-28.58%,-26.69%,15.16%,15.92%,-46.51%,7.80%,-53.01%,-19.09%,9.98%,46.28%,-,-,-72.57%,-49.11%,-,-,-38.55%,-33.05%,-,-,Upgrade,
18,Return on Assets (ROA),-5.29%,-4.66%,2.51%,3.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-11.65%,-12.40%,7.98%,8.29%,-25.43%,7.61%,-35.04%,-11.84%,5.06%,36.19%,-,-,-31.76%,-22.38%,-,-,-17.29%,-11.11%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-0.45%,-21.01%,-,-,-,-,19.50%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-1.20%,-1.91%,-3.40%,-0.40%,-3.94%,-15.64%,-8.29%,-2.80%,1.79%,6.70%,-1.68%,-14.64%,-2.85%,-3.42%,-4.25%,-4.78%,-60.65%,-50.62%,-41.23%,-51.54%,-23.24%,Upgrade
22,FCF Yield,-10.49%,-16.66%,-10.02%,-6.53%,-1.59%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,0.00%,-0.00%,-0.00%,0.00%,-0.00%,-,-0.06%,-3.62%,-5.66%,-5.66%,-5.59%,-1.97%,-,-,-,-,-,0.00%,-,-,Upgrade,
24,Total Shareholder Return,0.00%,-0.00%,-0.00%,0.00%,-0.00%,-,-0.06%,-3.62%,-5.66%,-5.66%,-5.59%,-1.97%,-,-,-,-,-,0.00%,-,-,Upgrade,
