,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,942.4,877.7,908.9,859.6,948.5,957.7,924.1,852.1,818.5,790.9,696.6,573.6,664.2,557.1,444.8,354.7,407.7,326.6,201.1,601.2,Upgrade
1,Revenue Growth (YoY),-0.64%,-8.35%,-1.64%,0.88%,15.88%,21.09%,32.66%,48.55%,23.23%,41.97%,56.61%,61.71%,62.91%,70.58%,121.18%,-41.00%,-57.60%,-64.56%,-78.23%,-27.74%,Upgrade
2,Cost of Revenue,375.1,357.7,363.5,340.1,380.2,386.8,375,357.6,355.7,355.7,302.9,259.9,277.1,247.9,211.7,182,236.6,175.1,133.8,272,Upgrade
3,Gross Profit,567.3,520,545.4,519.5,568.3,570.9,549.1,494.5,462.8,435.2,393.7,313.7,387.1,309.2,233.1,172.7,171.1,151.5,67.3,329.2,Upgrade
4,"Selling, General & Admin",385.4,378.5,385.6,370.3,401.1,387.6,381.8,348.8,332.6,314.3,284.4,253.8,276.4,254,239.3,218.1,236.9,220.5,216.8,343.7,Upgrade
5,Other Operating Expenses,-3.6,8.6,-,-0.6,1.7,0.6,-0.1,1,2.1,1,-4.8,0.8,-2.1,-2.4,0.8,-2.2,-0.5,1,-0.2,1.1,Upgrade
6,Operating Expenses,381.8,387.1,385.6,369.7,402.8,388.2,381.7,349.8,334.7,315.3,279.6,254.6,274.3,251.6,240.1,215.9,236.4,221.5,216.6,344.8,Upgrade
7,Operating Income,185.5,132.9,159.8,149.8,165.5,182.7,167.4,144.7,128.1,119.9,114.1,59.1,112.8,57.6,-7,-43.2,-65.3,-70,-149.3,-15.6,Upgrade
8,Interest Expense,-35.5,-33.5,-31.6,-32.6,-33,-33.3,-33.8,-32.8,-30.1,-29.7,-26.7,-27.8,-28.5,-28.8,-34.3,-36.2,-35.6,-37.5,-34,-22,Upgrade
9,Interest & Investment Income,2.7,3,4.1,3.8,4,4.8,2.7,2.8,3.3,2.9,1.5,1.1,0.9,1,0.9,0.9,0.9,1.1,1,0.8,Upgrade
10,Currency Exchange Gain (Loss),-3.7,0.1,-3,-0.1,-4.2,-0.3,-2.2,-3.5,4,-8.4,-3.3,0.1,0.7,0.7,-0.8,-1.6,0.6,-0.3,0.6,-7.5,Upgrade
11,Other Non Operating Income (Expenses),-2.4,-4.5,5.5,-1.2,-14.4,-14.9,-11.6,-4.8,-8.9,-0.4,-4.8,-2.3,-6,-2.9,-3.3,2.1,-5.2,6.5,12.5,1.9,Upgrade
