,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,676.3,682.3,815.5,744.5,716.6,603.4,599,571.1,635.9,801,1065,1057,1325,1154,1058,1418,1495,1511,1590,1168,Upgrade
1,Trading Asset Securities,-,-,-,-,14.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,676.3,682.3,815.5,744.5,730.7,603.4,599,571.1,635.9,801,1065,1057,1325,1154,1058,1418,1495,1511,1590,1168,Upgrade
3,Cash Growth,-7.44%,13.08%,36.14%,30.36%,14.91%,-24.67%,-43.73%,-45.97%,-52.00%,-30.56%,0.60%,-25.45%,-11.38%,-23.65%,-33.44%,21.39%,223.17%,281.83%,224.91%,197.91%,Upgrade
4,Accounts Receivable,313.4,325,336.1,335,304.1,343.7,304.1,306.7,281.7,285.1,244.6,210.4,197.6,179,152.9,127.9,129.8,141.3,134.9,262.2,Upgrade
5,Other Receivables,11.9,-,10,-,15.5,-,10.3,-,9.2,-,8.8,-,8.6,-,10.9,-,11.2,-,9.2,-,Upgrade
6,Receivables,325.3,325,346.1,335,319.6,343.7,314.4,306.7,290.9,285.1,253.4,210.4,206.2,179,163.8,127.9,141,141.3,144.1,262.2,Upgrade
7,Inventory,651.4,672.9,637.7,667.9,695.9,734.8,740.4,700.8,687.6,556.7,468.8,406.2,348.4,332.6,390.4,434.9,455.9,527.3,575.5,591.5,Upgrade
8,Prepaid Expenses,41.4,95.5,95.8,111.8,26.6,92,96.2,83.3,30.3,75.2,70.1,66,22.5,100,92,80.3,21.5,115.5,116.1,132.4,Upgrade
9,Other Current Assets,48.2,-,-,-,62.8,-,-,-,49.9,-,-,-,37.7,-,49.8,-,60.9,-,-,-,Upgrade
10,Total Current Assets,1743,1776,1895,1859,1836,1774,1750,1662,1695,1718,1857,1740,1940,1765,1754,2061,2174,2295,2426,2154,Upgrade
11,"Property, Plant & Equipment",761.3,743.4,701.8,679.4,658.5,563.1,545.8,525.7,475.6,436.1,456.2,484.4,504,491.9,527.8,556.9,587.4,615.7,649,769.7,Upgrade
12,Long-Term Investments,-,-,-,-,-,21,26,25,30.5,31.3,21.2,-,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,819.6,826.9,822.1,823.3,825.9,821.9,824.6,825.1,824.2,813.3,820,825.9,828.5,829.6,832.2,846.1,849.6,844.8,841.3,840.1,Upgrade
14,Other Intangible Assets,1520,1523,1525,1529,1534,1451,1454,1457,1459,1376,1381,1387,1392,1352,1361,1409,1418,1436,1442,1447,Upgrade
15,Long-Term Deferred Tax Assets,165.7,168.9,169.3,183.1,190.8,157.2,174.9,175.7,173.6,115.3,118.6,123,124.2,100.6,102.1,50.9,54.5,47.4,62,48.6,Upgrade
16,Other Long-Term Assets,70.2,70.3,67.4,67.1,66.6,64.3,63.8,63.8,63.8,61.4,65.7,79.9,65.7,66.6,67.8,79.7,78.1,44.3,47.9,51.6,Upgrade
17,Total Assets,5079,5108,5181,5141,5112,4853,4839,4734,4721,4551,4720,4640,4854,4606,4645,5003,5162,5283,5468,5311,Upgrade
18,Accounts Payable,511.5,689.6,462.8,646.9,500.4,734.1,537.5,665.4,583.3,694.1,416.3,525.3,355,422,225.2,386.8,240.2,375.7,229.2,515.2,Upgrade
19,Accrued Expenses,112.9,96.5,133.4,99.4,155.1,119.3,116.8,93.9,134.6,94.6,94.1,72.9,104.4,80,73.4,67.3,68.9,61.6,63.6,70.9,Upgrade
20,Short-Term Debt,49,67,67.8,66.1,50.7,49,53.7,66.2,67,62.4,62,62,60.7,48.5,48.3,47.9,47.8,58.8,68.4,47,Upgrade
21,Current Portion of Long-Term Debt,35,30,25,26,26,26,26,51.6,51.6,51.6,51.6,51.6,46.6,41.6,37.8,32.8,32.8,32.8,32.7,26.7,Upgrade
22,Current Portion of Leases,145.4,133.3,126,134.7,131.2,126.9,127.9,128,118.9,147.1,119.6,127.2,131.2,131.4,135.7,138,145.3,152.9,166.1,173.3,Upgrade
23,Current Income Taxes Payable,45.1,57.8,47.7,112.2,89.4,72.5,85.6,88.5,77.1,66.5,54.4,50.9,57.3,71.9,62.5,20.4,35.1,17,61.4,77.6,Upgrade
24,Other Current Liabilities,191.4,-0.1,317.7,-,204.6,0.1,196.9,-,180.7,-,166.2,-,162.5,-,169.9,-,161.2,-,147.2,-,Upgrade
25,Total Current Liabilities,1090,1074,1180,1085,1157,1128,1144,1094,1213,1116,964.2,889.9,917.7,795.4,752.8,693.2,731.3,698.8,768.6,910.7,Upgrade
26,Long-Term Debt,1687,1731,1721,1716,1730,1750,1837,1886,1893,2076,2419,2457,2685,2720,2788,3097,3134,3118,3102,2508,Upgrade
