,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,67.59,56.65,61.71,86.3,187.51,31.13,36.84,38.18,46.73,93.33,Upgrade
1,Short-Term Investments,21.18,13.87,23.11,36.1,24.36,40.2,62.95,65.85,27.32,21.49,Upgrade
2,Cash & Short-Term Investments,88.77,70.52,84.81,122.4,211.87,71.33,99.8,104.03,74.04,114.82,Upgrade
3,Cash Growth,4.66%,-42.39%,-59.97%,71.61%,112.31%,-31.43%,34.78%,-9.40%,110.73%,176.13%,Upgrade
4,Accounts Receivable,62.28,72.99,86.73,63.28,93.39,45.83,54.76,88.08,167.69,194.99,Upgrade
5,Other Receivables,17.94,3.83,7.39,3.74,8.01,15.37,45.54,41.47,36.46,31.48,Upgrade
6,Receivables,80.21,76.82,94.12,67.03,101.4,61.2,100.3,129.56,204.15,226.47,Upgrade
7,Inventory,36.79,8.17,29.69,7.24,6.82,7.09,7.92,6.26,5.62,5.73,Upgrade
8,Other Current Assets,-,127.52,3.9,3.85,8.08,10.46,17.8,10.64,-,3.63,Upgrade
9,Total Current Assets,205.77,283.03,212.52,200.52,328.18,150.08,225.82,250.48,283.81,350.64,Upgrade
10,"Property, Plant & Equipment",332.51,354.14,481.3,501.5,533.95,574.01,571.66,788.14,726.69,742.22,Upgrade
11,Long-Term Investments,11.53,11.56,8.51,9.5,10.49,10.71,10.16,10.09,9.69,9.98,Upgrade
12,Goodwill,-,-,-,-,-,-,-,1.05,0.97,0.99,Upgrade
13,Other Intangible Assets,15.85,16.42,22.15,24.4,25.76,27.29,26.98,35.56,33.75,35.29,Upgrade
14,Long-Term Deferred Tax Assets,2.14,1.6,9.62,8.71,13.04,14.55,4.61,4.92,2.59,2.48,Upgrade
15,Other Long-Term Assets,806.86,824.48,807.09,851.38,891.03,907.32,820.92,779.98,670.68,687.87,Upgrade
16,Total Assets,1375,1491,1541,1596,1802,1684,1660,1870,1728,1829,Upgrade
17,Accounts Payable,20.1,12.42,33.01,15.02,48.65,16.28,18.71,38.96,103.37,143.35,Upgrade
18,Accrued Expenses,44.6,3.85,58.95,6.16,68.99,18.94,97.33,46.29,65.97,39.55,Upgrade
19,Short-Term Debt,218.24,113.25,119.38,120.56,131.1,59.38,64.13,112.61,99.73,100.53,Upgrade
