,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Operating Revenue,72.48,77,67.69,64.74,58.72,53,47.86,37.22,42.73,57.28,82.78,76.88,76.93,90.22,70.68,68.29,67.19,48.81,32.01,46.75,Upgrade
1,Other Revenue,-0.2,0.2,-,0.5,-0.2,0.2,-,0.05,-0.03,0.03,-,-,-0.04,0.04,-,0.05,-0.02,0.02,-,0.04,Upgrade
2,Revenue,72.27,77.21,67.69,65.24,58.53,53.2,47.86,37.27,42.7,57.31,82.78,76.88,76.9,90.26,70.68,68.35,67.17,48.82,32.01,46.79,Upgrade
3,Revenue Growth (YoY),23.49%,45.13%,41.43%,75.05%,37.06%,-7.17%,-42.18%,-51.53%,-44.47%,-36.50%,17.12%,12.49%,14.48%,84.86%,120.81%,46.07%,41.58%,-,-,-,Upgrade
4,Cost of Revenue,45.54,54.36,43.62,43.74,38.15,41.78,34.49,32.6,28.35,40.28,50.05,57.99,43.24,53.79,40.31,41.37,34.39,28.85,18,26.68,Upgrade
5,Gross Profit,26.73,22.85,24.07,21.5,20.38,11.42,13.38,4.67,14.35,17.03,32.73,18.9,33.66,36.46,30.38,26.98,32.78,19.97,14.01,20.11,Upgrade
6,"Selling, General & Admin",4.98,5.12,5.03,4.36,5.27,4.67,4.39,5.69,4.65,3.57,5.5,3.8,7.01,5.25,3.94,3.21,4.27,2.56,2.11,3.01,Upgrade
7,Research & Development,3.65,3.36,3.87,4.88,2.97,3.05,2.91,3.55,3.06,3.04,3.97,3.89,2.89,3.17,2.86,2.27,2.07,1.94,1.96,1.7,Upgrade
8,Other Operating Expenses,0.78,0.9,0.42,0.85,0.83,-0.04,0.25,2.69,0.06,0.14,-0.86,0.56,0.69,2.6,-1.5,1.01,0.53,0,0.34,0.84,Upgrade
9,Operating Expenses,9.68,9.39,10.21,10.79,9.12,7.97,8.23,9.82,8.94,4.96,9.64,7.37,10.48,12.13,5.28,6.96,7.88,5.23,3.84,5.64,Upgrade
10,Operating Income,17.06,13.46,13.87,10.71,11.26,3.45,5.14,-5.15,5.41,12.07,23.09,11.52,23.17,24.34,25.1,20.02,24.9,14.74,10.16,14.48,Upgrade
11,Interest Expense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.08,Upgrade
12,Interest & Investment Income,3.29,4.88,3.06,6.15,3.81,6.91,2.57,4.9,1.77,4.02,2.64,4.21,2.78,2.05,3.23,2.28,1.04,1.1,0.53,-,Upgrade
13,Currency Exchange Gain (Loss),-0.92,0.92,-,0.36,-0.99,0.99,-,11.02,-4.99,4.99,-,-3.74,1.83,-1.83,-,-6.94,-0.93,0.93,-,0.87,Upgrade
14,Other Non Operating Income (Expenses),0.38,-0.34,0.3,-0.34,0.5,1.68,-1.82,-10.35,10.32,0.52,-0.57,1.44,-1.47,4.32,-1.11,1.27,-1.68,-0.72,1.03,-6.58,Upgrade
15,EBT Excluding Unusual Items,19.8,18.92,17.22,16.89,14.58,13.03,5.9,0.41,12.51,21.6,25.15,13.43,26.31,28.88,27.22,16.63,23.33,16.06,11.72,8.68,Upgrade
16,Gain (Loss) on Sale of Investments,0.16,-0.61,0.71,1.03,0.93,-2.04,2.07,-1.57,0.54,-0.17,1.07,-0.68,0.82,-0.12,1.72,0.63,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-2.11,0.62,-0.62,2.02,-2.02,0.84,-0.84,1.33,-1.33,0.66,-0.66,1.56,-1.57,0.39,-0.39,1.04,-1.03,0.07,-0.07,0.57,Upgrade
19,Other Unusual Items,-0.3,-0.1,-,-0.22,-,-,-,5.88,-,-,-,0.61,-0.38,-,-,4.68,-,-,-,7.01,Upgrade
20,Pretax Income,17.56,18.83,17.31,19.72,13.5,11.83,7.13,6.05,11.72,22.09,25.57,14.93,25.18,29.15,28.55,22.98,22.3,16.13,11.65,16.26,Upgrade
21,Income Tax Expense,2.54,3.25,2.2,1.56,1.9,1.52,1.01,-0.64,2.01,3.06,3.81,1.42,3.35,4.2,4.46,3.19,3.23,2.36,1.66,2.37,Upgrade
22,Net Income,15.03,15.59,15.11,18.16,11.59,10.31,6.12,6.7,9.71,19.03,21.76,13.5,21.83,24.95,24.09,19.8,19.07,13.77,9.99,13.89,Upgrade
23,Net Income to Common,15.03,15.59,15.11,18.16,11.59,10.31,6.12,6.7,9.71,19.03,21.76,13.5,21.83,24.95,24.09,19.8,19.07,13.77,9.99,13.89,Upgrade
24,Net Income Growth,29.60%,51.24%,146.94%,171.20%,19.39%,-45.84%,-71.88%,-50.41%,-55.51%,-23.73%,-9.67%,-31.79%,14.45%,81.24%,141.17%,42.48%,13.76%,-,-,-,Upgrade
