,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,3424,2561,2230,1951,2643,2500,2611,2307,2149,2230,3000,3323,2924,2710,3694,2549,2814,3185,-,-,-,Upgrade
1,Market Cap Growth,2.42%,2.42%,-14.60%,-15.43%,22.99%,12.15%,-12.96%,-30.56%,-26.50%,-17.73%,-18.79%,30.36%,3.94%,-14.90%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2834,2004,1669,1403,2096,1972,2084,1775,1611,1701,2502,2829,2427,2235,3158,2112,2376,3036,-,-,-,Upgrade
3,Last Close Price,13.80,10.30,8.89,7.69,10.42,9.85,10.29,9.09,8.47,8.79,11.82,13.10,11.53,10.68,14.56,9.88,10.90,12.34,-,-,-,Upgrade
4,PE Ratio,54.18,40.09,36.88,35.37,57.24,72.03,79.52,55.52,37.58,34.83,39.40,40.50,34.66,29.89,42.01,33.22,44.93,56.15,-,-,-,Upgrade
5,Forward PE,-,37.75,37.75,37.75,48.46,45.84,29.34,30.67,31.74,26.94,26.94,26.94,26.94,26.94,26.94,26.94,29.74,38.28,-,-,-,Upgrade
6,PS Ratio,12.26,9.07,8.30,7.98,11.76,12.70,14.42,12.46,9.77,8.59,10.21,10.17,9.29,8.85,12.46,9.99,13.00,16.35,-,-,-,Upgrade
7,PB Ratio,4.05,3.03,2.68,2.29,3.16,3.06,3.24,2.90,2.72,-,3.88,4.41,4.00,3.77,5.30,3.48,3.98,4.63,-,-,-,Upgrade
8,P/TBV Ratio,3.10,3.10,2.75,2.35,3.24,3.14,3.33,2.98,2.80,-,3.99,4.54,4.12,3.89,5.41,3.55,4.06,4.73,-,-,-,Upgrade
9,P/FCF Ratio,49.91,37.33,43.07,86.95,149.27,1164.55,-,-,-,65.75,63.62,-,-,80.09,-,103.36,-,70.23,-,-,-,Upgrade
10,P/OCF Ratio,32.49,32.49,35.65,50.66,74.47,75.47,58.64,28.87,22.99,21.70,27.16,48.03,36.99,36.65,91.70,51.39,59.88,56.98,-,-,-,Upgrade
11,PEG Ratio,2.70,2.70,2.70,2.70,3.46,3.27,4.89,5.11,5.29,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/Sales Ratio,10.03,7.10,6.21,5.74,9.32,10.02,11.51,9.59,7.32,6.55,8.51,8.66,7.71,7.30,10.65,8.28,10.98,15.59,-,-,-,Upgrade
13,EV/EBITDA Ratio,39.82,28.07,25.61,25.79,46.27,67.96,92.45,57.88,-,26.56,30.72,30.36,25.58,21.69,30.17,22.25,29.76,40.94,-,-,-,Upgrade
14,EV/EBIT Ratio,52.26,36.37,33.86,35.71,68.54,134.08,235.23,101.60,-,32.65,35.81,34.45,28.85,24.12,33.47,24.91,34.03,47.23,-,-,-,Upgrade
15,EV/FCF Ratio,41.30,29.21,32.24,62.53,118.33,918.55,-,-,-,50.15,53.07,-,-,66.04,-,85.63,-,66.95,-,-,-,Upgrade
16,Asset Turnover,0.32,0.34,0.30,0.30,0.27,0.25,0.23,-,-,0.28,0.41,0.39,0.40,0.47,0.37,0.37,-,-,-,-,Upgrade,
17,Inventory Turnover,5.72,4.65,5.86,5.16,6.08,5.26,4.77,3.45,-,-,2.62,3.36,4.04,3.05,4.35,4.32,5.28,-,-,-,-,Upgrade
18,Quick Ratio,12.11,12.11,10.30,11.16,10.98,13.48,14.56,12.94,12.16,-,9.19,9.62,10.07,11.02,10.18,14.45,17.79,13.47,-,-,5.68,Upgrade
19,Current Ratio,12.88,12.88,11.00,12.32,11.61,14.59,15.50,14.28,13.13,-,10.15,10.75,11.07,12.10,11.21,15.44,18.77,16.38,-,-,6.58,Upgrade
20,Return on Equity (ROE),7.16%,7.41%,7.17%,8.79%,5.72%,5.15%,3.09%,-,-,9.97%,11.72%,7.45%,12.34%,13.98%,13.39%,11.35%,-,-,13.28%,-,Upgrade,
21,Return on Assets (ROA),4.73%,3.72%,3.83%,3.04%,3.29%,1.02%,1.53%,-,-,3.64%,7.18%,3.68%,7.59%,7.95%,8.27%,6.82%,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),5.08%,4.00%,4.11%,3.24%,3.47%,1.08%,1.62%,-,-,3.95%,7.77%,3.97%,8.19%,8.52%,8.72%,7.17%,-,-,8.44%,-,Upgrade,
23,Return on Capital Employed (ROCE),6.39%,6.49%,5.91%,4.61%,3.66%,1.80%,1.10%,2.19%,-,-,9.03%,10.88%,11.48%,12.88%,13.53%,11.57%,9.86%,9.34%,-,-,10.45%,Upgrade
24,Earnings Yield,1.87%,2.49%,2.71%,2.83%,1.75%,1.39%,1.26%,1.80%,2.66%,2.87%,2.54%,2.47%,2.89%,3.35%,2.38%,3.01%,2.23%,1.78%,-,-,-,Upgrade
25,FCF Yield,2.00%,2.68%,2.32%,1.15%,0.67%,0.09%,-0.12%,1.13%,1.34%,1.52%,1.57%,0.39%,1.15%,1.25%,0.29%,0.97%,0.83%,1.42%,-,-,-,Upgrade
26,Dividend Yield,0.57%,-,-,-,0.77%,-,-,-,-,-,-,-,-,-,-,-,2.19%,-,-,-,-,Upgrade
27,Payout Ratio,31.41%,-,128.71%,-,-,-,-,-,-,-,-,-,-,16.70%,225.84%,-,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,0.01%,0.05%,-0.10%,0.08%,0.00%,-0.05%,-0.01%,-0.03%,0.01%,-,0.01%,-0.01%,-298.82%,-,-33.59%,-33.01%,66.38%,-100.31%,-,-,-,Upgrade
29,Total Shareholder Return,0.58%,0.05%,-0.10%,0.08%,0.77%,-0.05%,-0.01%,-0.03%,0.01%,-,0.01%,-0.01%,-298.82%,-,-33.59%,-33.01%,68.58%,-100.31%,-,-,-,Upgrade
