,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4957,3666,3699,3653,3932,3815,3991,3945,3809,4192,3614,3861,4393,3900,3504,4691,3686,2562,2214,2275,2063,Upgrade
1,Market Cap Growth,-3.91%,-3.91%,-7.32%,-7.40%,3.24%,-8.98%,10.41%,2.18%,-13.29%,7.49%,3.15%,-17.70%,19.19%,52.24%,58.23%,106.23%,78.62%,31.19%,3.29%,-6.22%,6.77%,Upgrade
2,Enterprise Value,4513,2747,3048,2403,3286,3034,2930,2722,2586,2994,2682,2698,3928,2829,2780,3475,3228,2101,1952,2027,1815,Upgrade
3,Last Close Price,7.64,5.65,5.58,5.24,5.64,5.47,5.72,5.45,5.26,5.79,4.99,5.07,5.77,5.12,4.60,6.01,4.72,4.23,3.66,3.68,3.33,Upgrade
4,PE Ratio,21.83,15.96,14.69,12.41,13.93,13.78,16.47,15.41,13.92,13.45,9.05,9.94,11.64,6.64,7.46,11.14,9.88,30.35,26.51,30.13,26.67,Upgrade
5,Forward PE,18.41,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,Upgrade
6,PS Ratio,2.13,1.55,1.57,1.42,1.48,1.43,1.53,1.57,1.46,1.50,1.21,1.34,1.67,1.84,2.36,4.35,5.45,5.18,4.32,4.06,3.27,Upgrade
7,PB Ratio,1.90,1.33,1.34,1.25,1.37,1.38,1.49,1.43,1.40,1.59,1.41,1.46,1.70,1.58,1.50,1.98,1.54,1.92,1.69,1.70,1.54,Upgrade
8,P/TBV Ratio,1.47,1.47,1.49,1.38,1.52,1.52,1.64,1.57,1.54,1.75,1.55,1.60,1.88,1.75,1.68,2.23,1.83,2.20,1.94,1.93,1.76,Upgrade
9,P/FCF Ratio,8.24,6.09,5.71,6.18,8.61,34.11,-,-,8.65,10.43,13.64,15.95,-,8.62,8.65,14.78,16.26,138.42,-,-,-342.43,Upgrade
10,P/OCF Ratio,5.48,5.48,5.20,5.70,7.77,28.19,-,-,7.46,8.53,10.31,12.11,13.16,7.52,7.36,12.59,14.28,39.72,-,-,132.19,Upgrade
11,PEG Ratio,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,Upgrade
12,EV/Sales Ratio,1.91,1.16,1.30,0.93,1.24,1.13,1.13,1.09,0.99,1.07,0.90,0.94,1.49,1.33,1.87,3.22,4.77,4.25,3.81,3.62,2.88,Upgrade
13,EV/EBITDA Ratio,14.27,9.00,9.18,6.17,8.58,7.97,8.76,8.00,7.05,7.74,5.42,5.48,8.29,7.12,11.17,20.58,32.05,19.37,18.87,20.42,18.23,Upgrade
14,EV/EBIT Ratio,19.15,11.53,11.53,7.52,10.54,9.84,11.10,10.12,8.71,9.40,6.12,6.17,9.13,7.75,12.74,23.05,38.49,22.63,22.18,24.11,21.47,Upgrade
15,EV/FCF Ratio,7.50,4.57,4.71,4.06,7.19,27.12,-,-,5.87,7.45,10.12,11.14,-,6.25,6.86,10.95,14.24,113.51,-,-,-301.26,Upgrade
16,Debt / Equity Ratio,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,-,0.00,0.00,0.00,0.00,Upgrade
17,Debt / EBITDA Ratio,0.25,0.22,0.40,0.29,0.19,0.20,0.24,0.36,0.22,0.37,0.22,0.28,0.20,0.16,0.25,0.39,-,0.03,0.03,0.11,0.02,Upgrade
18,Debt / FCF Ratio,0.13,0.13,0.13,0.15,0.19,0.82,-,-,0.22,0.25,0.38,0.44,-,0.24,0.28,0.37,-,0.16,-,-,-0.50,Upgrade
19,Asset Turnover,0.79,0.60,0.60,0.79,0.81,0.90,0.72,0.83,0.74,0.80,0.86,1.08,1.04,0.74,0.61,0.61,0.34,0.34,0.12,0.42,Upgrade,
20,Inventory Turnover,9.16,9.35,8.01,8.14,10.87,9.77,11.17,10.28,12.64,10.57,13.00,15.66,18.56,13.02,10.02,9.15,8.66,6.45,8.93,1.53,5.08,Upgrade
21,Quick Ratio,1.72,1.72,3.09,2.75,3.84,3.99,3.94,4.65,3.99,4.11,4.40,4.04,4.04,2.98,4.78,3.75,3.95,3.83,3.98,3.42,4.09,Upgrade
22,Current Ratio,3.21,3.21,3.84,3.82,4.30,5.29,4.68,5.81,4.61,5.18,5.08,5.27,4.49,5.07,5.41,5.23,4.28,4.34,4.32,5.39,4.51,Upgrade
23,Return on Equity (ROE),9.64%,4.19%,7.42%,11.84%,12.32%,11.15%,6.78%,12.29%,7.74%,12.66%,9.66%,18.74%,23.18%,11.90%,9.46%,69.85%,6.64%,6.74%,0.63%,11.73%,Upgrade,
