,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,165.85,156.02,189.21,94.95,276.29,228.29,152.5,52.92,288.68,365.63,269.91,198.68,467.5,256.48,411.91,209.25,320.86,353.77,290.51,100.19,Upgrade
1,Other Revenue,-4.33,4.33,-,6.26,-5.22,5.22,-,13.37,-3.51,3.51,-,125.33,-113.34,113.34,-,22.88,-11.74,11.74,-,32.27,Upgrade
2,Revenue,161.52,160.35,189.21,101.21,271.07,233.51,152.5,66.28,285.17,369.14,269.91,324,354.17,369.82,411.91,232.14,309.12,365.51,290.51,132.46,Upgrade
3,Revenue Growth (YoY),-40.41%,-31.33%,24.07%,52.70%,-4.94%,-36.74%,-43.50%,-79.54%,-19.48%,-0.18%,-34.47%,39.57%,14.57%,1.18%,41.79%,75.25%,-14.05%,18.81%,17.98%,-63.19%,Upgrade
4,Cost of Revenue,101.84,133.95,138.38,120.38,205.57,180.17,103,67.58,195.7,252.39,186.19,255.02,238.48,255.15,240.09,262.8,232.53,250.35,192.63,293.18,Upgrade
5,Gross Profit,59.68,26.4,50.83,-19.17,65.5,53.34,49.5,-1.3,89.47,116.75,83.72,68.98,115.69,114.67,171.83,-30.66,76.59,115.16,97.87,-160.72,Upgrade
6,"Selling, General & Admin",53.96,57.89,48.06,81.54,53.71,55.73,52.86,56.69,50.85,55,53.68,60.64,55.67,62.02,60.64,68.97,56.83,62.63,49.53,78.05,Upgrade
7,Research & Development,13.06,13.91,17.29,4.45,21.89,16.68,26.67,27.47,29.25,20.8,23.09,16.88,35.23,28.48,27.12,31.11,32.26,23.03,21.83,30.5,Upgrade
8,Other Operating Expenses,-11.58,-0.3,-0.48,6.89,-2.45,-3.8,-3.63,9.83,-6.65,-2.47,-0.79,10.99,-9.02,13.73,-3.91,18.16,-5.29,-6.56,-8.4,11.33,Upgrade
9,Operating Expenses,51.12,79.69,60.75,101.71,78.07,72.35,74.09,102,71.93,79.82,71.78,73.78,84.3,110.57,79.14,171.38,74.65,72.79,66.34,237.4,Upgrade
10,Operating Income,8.56,-53.3,-9.92,-120.88,-12.58,-19.01,-24.59,-103.29,17.53,36.93,11.94,-4.8,31.39,4.1,92.68,-202.04,1.94,42.37,31.54,-398.12,Upgrade
11,Interest Expense,-9.47,-9.94,-7.44,-7.14,-6.09,-5.35,-5.48,-4.24,-4.09,-4.12,-2.82,-3.54,-4.49,-2.93,-4.64,-9.13,-7.98,-7.37,-8.71,-9.63,Upgrade
12,Interest & Investment Income,0.03,0.69,0.19,0.83,0.23,0.34,0.27,0.31,0.41,0.22,0.32,-,1.89,0.02,0.75,-,0.69,2.24,2.28,-,Upgrade
13,Currency Exchange Gain (Loss),0.1,-0.1,-,-,-0.13,0.13,-,1.92,-1.27,1.27,-,0.43,-0.08,0.08,-,-0.35,0.5,-0.5,-,0.26,Upgrade
14,Other Non Operating Income (Expenses),0.45,0.13,-0.19,-1.91,0.06,0.21,-2.49,-7.13,2.42,1.97,-0,-14.76,13.23,-1,0.83,5.9,-0.8,-5.04,-0.33,-5.62,Upgrade
15,EBT Excluding Unusual Items,-0.33,-62.51,-17.35,-129.09,-18.51,-23.68,-32.29,-112.42,15,36.28,9.43,-22.67,41.94,0.27,89.62,-205.62,-5.65,31.7,24.77,-413.11,Upgrade
16,Impairment of Goodwill,-,-,-,-35.2,-,-,-,-61.83,-,-,-,-21.92,-,-,-,-134.45,-,-,-,-609.1,Upgrade
17,Gain (Loss) on Sale of Investments,-0.78,-1.19,-0.22,-0.34,-2.18,0.15,-0.15,-5.08,-0.71,-0.14,-0.1,-26.59,-0.11,-,-,-17.84,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.05,-0.05,0.09,0.08,-0.03,0.1,-0.01,-0.03,0.18,0.08,-0.08,-0.03,0.12,11.97,50.04,-2.28,-0.01,0.04,0.01,-0.66,Upgrade
19,Asset Writedown,-33.6,0.08,-0.08,-15.27,-2.58,-1.45,1.45,-2.4,-0.57,-0.41,0.41,0.05,-3.68,-4.45,4.25,-39.02,1.73,0.24,-0.24,-1.4,Upgrade
20,Other Unusual Items,-8.53,5.06,3.09,14.17,1.11,-1.11,-,24.67,0.81,-0.81,-,27.67,-21.43,17.49,-,24.51,-,-,-,24.3,Upgrade
21,Pretax Income,-43.3,-58.61,-14.48,-165.66,-22.19,-25.98,-31.01,-157.1,14.71,34.99,9.66,-43.48,16.84,25.28,143.91,-374.7,-3.94,31.98,24.53,-999.97,Upgrade
22,Income Tax Expense,2.5,16.76,1.66,-8.48,-0.1,-1.73,1.11,1.83,0.35,0.78,1.39,-0.21,3.18,-4.1,16.36,-18.76,1.66,2.22,3.22,-21.35,Upgrade
23,Earnings From Continuing Operations,-45.79,-75.37,-16.14,-157.18,-22.09,-24.24,-32.12,-158.92,14.36,34.22,8.27,-43.27,13.66,29.38,127.55,-355.94,-5.6,29.76,21.32,-978.63,Upgrade
24,Minority Interest in Earnings,6.85,11.48,4.86,7.76,3.8,2.38,1.1,0.9,-0.16,-0.02,0,0.68,0.6,0.14,1.05,-1.35,0.04,-1.98,0.66,0.87,Upgrade
25,Net Income,-38.95,-63.89,-11.28,-149.42,-18.29,-21.86,-31.01,-158.02,14.2,34.19,8.27,-42.59,14.25,29.52,128.6,-357.29,-5.56,27.78,21.97,-977.76,Upgrade
26,Net Income to Common,-38.95,-63.89,-11.28,-149.42,-18.29,-21.86,-31.01,-158.02,14.2,34.19,8.27,-42.59,14.25,29.52,128.6,-357.29,-5.56,27.78,21.97,-977.76,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-0.36%,15.83%,-93.57%,-,-,6.27%,485.26%,-,-,29.33%,17.43%,-,Upgrade
28,Shares Outstanding (Basic),353,376,376,347,368,368,388,368,361,358,414,318,371,375,378,404,339,399,366,301,Upgrade
29,Shares Outstanding (Diluted),353,376,376,347,368,368,388,368,361,358,414,318,371,375,378,404,339,399,366,301,Upgrade
30,Shares Change (YoY),-4.25%,2.17%,-3.00%,-5.75%,1.94%,2.58%,-6.29%,15.80%,-2.68%,-4.34%,9.38%,-21.34%,9.36%,-6.14%,3.28%,34.36%,-21.67%,-23.07%,-2.14%,65.36%,Upgrade
31,EPS (Basic),-0.11,-0.17,-0.03,-0.43,-0.05,-0.06,-0.08,-0.43,0.04,0.10,0.02,-0.13,0.04,0.08,0.34,-0.88,-0.02,0.07,0.06,-3.25,Upgrade
32,EPS (Diluted),-0.11,-0.17,-0.03,-0.43,-0.05,-0.06,-0.08,-0.43,0.04,0.10,0.02,-0.13,0.04,0.08,0.34,-0.88,-0.02,0.07,0.06,-3.25,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,2.38%,21.09%,-94.12%,-,-,13.21%,466.67%,-,-,68.11%,20.00%,-,Upgrade
34,Free Cash Flow,-7.49,-60.18,-78.1,-36.46,-8.45,-43.81,-37.91,40.18,-6.75,-19.6,-44.41,83.47,-18.86,16.18,15.53,95.21,-20.49,-34.69,-15.69,-77.82,Upgrade
35,Free Cash Flow Per Share,-0.02,-0.16,-0.21,-0.11,-0.02,-0.12,-0.10,0.11,-0.02,-0.05,-0.11,0.26,-0.05,0.04,0.04,0.24,-0.06,-0.09,-0.04,-0.26,Upgrade
36,Gross Margin,36.95%,16.46%,26.87%,-18.94%,24.16%,22.84%,32.46%,-1.95%,31.37%,31.63%,31.02%,21.29%,32.66%,31.01%,41.71%,-13.21%,24.78%,31.51%,33.69%,-121.34%,Upgrade
37,Operating Margin,5.30%,-33.24%,-5.24%,-119.43%,-4.64%,-8.14%,-16.12%,-155.84%,6.15%,10.01%,4.42%,-1.48%,8.86%,1.11%,22.50%,-87.04%,0.63%,11.59%,10.86%,-300.57%,Upgrade
38,Profit Margin,-24.11%,-39.85%,-5.96%,-147.63%,-6.75%,-9.36%,-20.34%,-238.40%,4.98%,9.26%,3.07%,-13.15%,4.02%,7.98%,31.22%,-153.91%,-1.80%,7.60%,7.56%,-738.17%,Upgrade
