,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,18437,12444,8614,12766,9799,11217,8086,11397,11512,6476,Upgrade
1,Short-Term Investments,6446,1220,13543,5442,5056,3292,-,6868,-,16352,Upgrade
2,Trading Asset Securities,-,-,-,-,457.64,466.73,5614,226.41,17388,10.81,Upgrade
3,Cash & Short-Term Investments,24883,13664,22157,18208,15313,14976,13700,18492,28900,22839,Upgrade
4,Cash Growth,12.30%,-24.96%,44.69%,21.58%,11.77%,-19.01%,-52.59%,-19.03%,69.44%,34.71%,Upgrade
5,Accounts Receivable,3438,3669,6754,3660,5299,4160,3888,2988,4078,3587,Upgrade
6,Other Receivables,-,1395,-,3453,-,2239,-,1364,-,1185,Upgrade
7,Receivables,3505,12477,8367,8550,6582,7340,4666,5020,5919,7655,Upgrade
8,Inventory,5716,6088,6684,8073,6238,6485,5166,5512,4000,5090,Upgrade
9,Prepaid Expenses,2684,1573,3083,978.87,3387,1556,5819,1551,2270,1521,Upgrade
10,Other Current Assets,365.85,326.01,590.13,966.58,469.69,663.25,1212,931.08,348.28,381,Upgrade
11,Total Current Assets,37154,34128,40882,36777,31989,31020,30563,31507,41438,37486,Upgrade
12,"Property, Plant & Equipment",26027,26798,26194,26547,22016,22097,18709,17124,15208,15032,Upgrade
13,Long-Term Investments,27187,30520,30923,29477,33376,26858,19677,16032,14482,12324,Upgrade
14,Goodwill,8906,8952,8946,8888,4883,4858,5258,4883,4780,4719,Upgrade
15,Other Intangible Assets,12480,12618,12576,12374,8031,7999,8420,7717,7533,7583,Upgrade
16,Long-Term Deferred Tax Assets,1521,1434,1541,1601,1647,1561,1698,1277,1355,1056,Upgrade
17,Other Long-Term Assets,860.14,409.13,899.97,615.7,944.91,532.43,927.52,831.57,239.54,336.07,Upgrade
18,Total Assets,116723,115220,123494,117813,105174,98101,86270,80146,85035,78537,Upgrade
19,Accounts Payable,9166,9499,9659,10201,8992,8804,8266,7969,8051,6739,Upgrade
20,Accrued Expenses,5472,5501,5841,5280,940.87,4476,1024,1908,1079,1513,Upgrade
21,Short-Term Debt,6366,3952,8086,4251,5587,2965,6931,4767,14848,10886,Upgrade
22,Current Portion of Long-Term Debt,11389,5608,3687,4589,1862,1110,6.96,3.65,-,2777,Upgrade
23,Current Portion of Leases,-,246.94,251.4,254.73,213.01,190.47,191.66,157.19,167.05,174.94,Upgrade
