,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,44671,47506,51119,44871,47722,42236,45905,38501,37533,39173,Upgrade
1,Revenue Growth (YoY),-12.61%,5.87%,7.12%,6.24%,3.96%,9.70%,22.30%,-1.71%,-5.83%,13.53%,Upgrade
2,Cost of Revenue,27032,30797,31511,29770,30371,27498,28437,24565,22936,25101,Upgrade
3,Gross Profit,17639,16709,19607,15101,17351,14738,17468,13936,14597,14072,Upgrade
4,"Selling, General & Admin",14622,13844,16091,12098,14691,12490,14522,11735,12939,11940,Upgrade
5,Other Operating Expenses,360.86,387.95,417.42,422.46,361.47,423.46,317.87,769.49,800.04,349.67,Upgrade
6,Operating Expenses,15071,14262,16600,12757,15095,13034,14917,12559,13839,12435,Upgrade
7,Operating Income,2568,2447,3008,2344,2256,1703,2552,1377,757.97,1637,Upgrade
8,Interest Expense,-884.27,-842.15,-727.13,-606.84,-518.42,-438.11,-304.96,-247.81,-324.45,-306.59,Upgrade
9,Interest & Investment Income,914.13,834.42,841.14,759.38,626.01,550.88,476.51,520.12,564.49,593.88,Upgrade
10,Earnings From Equity Investments,-170.71,-19.4,111.32,37.29,371.66,360.99,332.35,220.1,205.91,71.92,Upgrade
11,Currency Exchange Gain (Loss),-45.77,-97.88,15.85,-57.28,-20.15,12.79,-10.64,306.06,-15.94,69.08,Upgrade
12,Other Non Operating Income (Expenses),405.9,393.52,472.24,574.91,1234,1054,414.94,331.71,295.44,264.25,Upgrade
13,EBT Excluding Unusual Items,2787,2715,3721,3051,3949,3245,3460,2507,1483,2330,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-12.1,Upgrade
15,Impairment of Goodwill,-,-,-,-742.44,-,-621.23,-,-,-,-2364,Upgrade
16,Gain (Loss) on Sale of Investments,46.04,-92.01,-32.58,-32.05,-42.4,111.61,-62.66,138.12,-9.45,14.26,Upgrade
17,Gain (Loss) on Sale of Assets,269.39,-14.42,14.52,77.93,241.46,-59.46,-,5.08,-,3358,Upgrade
18,Asset Writedown,-,-,-,-,-,-204.31,-,-4.01,-71.63,-315.91,Upgrade
19,Other Unusual Items,-,-,-,-,-,-,-,106.49,-,-,Upgrade
20,Pretax Income,3102,2609,3703,2355,4148,2471,3397,2752,1402,3010,Upgrade
21,Income Tax Expense,570.27,780.92,644.29,812.92,504.63,474.81,429.7,385.66,267.54,874.23,Upgrade
22,Earnings From Continuing Operations,2532,1828,3059,1542,3643,1996,2967,2367,1135,2135,Upgrade
23,Net Income to Company,2532,1828,3059,1542,3643,1996,2967,2367,1135,2135,Upgrade
24,Minority Interest in Earnings,-86.21,-39.27,-38.51,9.87,108.3,82.69,-20.81,-53.28,76.73,-106.77,Upgrade
25,Net Income,2446,1789,3020,1552,3751,2079,2947,2314,1212,2029,Upgrade
26,Net Income to Common,2446,1789,3020,1552,3751,2079,2947,2314,1212,2029,Upgrade
27,Net Income Growth,-19.03%,15.28%,-19.48%,-25.37%,27.32%,-10.14%,143.21%,14.05%,-41.67%,36.97%,Upgrade
28,Shares Outstanding (Basic),3929,3936,3949,3951,3951,3949,3940,3937,3922,3918,Upgrade
29,Shares Outstanding (Diluted),3933,3949,3964,3970,3968,3976,3960,3970,3933,3934,Upgrade
30,Shares Change (YoY),-0.77%,-0.52%,-0.12%,-0.14%,0.20%,0.14%,0.70%,0.92%,0.48%,0.44%,Upgrade
31,EPS (Basic),0.62,0.45,0.76,0.39,0.95,0.53,0.75,0.59,0.31,0.52,Upgrade
32,EPS (Diluted),0.62,0.45,0.76,0.39,0.94,0.52,0.74,0.58,0.31,0.52,Upgrade
33,EPS Growth,-18.37%,15.94%,-19.37%,-25.28%,27.02%,-10.17%,141.56%,13.14%,-42.00%,36.24%,Upgrade
34,Free Cash Flow,336.44,2887,1599,3609,-111.66,1305,134.67,131.74,1073,1087,Upgrade
35,Free Cash Flow Per Share,0.09,0.73,0.40,0.91,-0.03,0.33,0.03,0.03,0.27,0.28,Upgrade
36,Operating Margin,5.75%,5.15%,5.88%,5.22%,4.73%,4.03%,5.56%,3.58%,2.02%,4.18%,Upgrade
37,Profit Margin,5.48%,3.77%,5.91%,3.46%,7.86%,4.92%,6.42%,6.01%,3.23%,5.18%,Upgrade
38,Free Cash Flow Margin,0.75%,6.08%,3.13%,8.04%,-0.23%,3.09%,0.29%,0.34%,2.86%,2.77%,Upgrade
39,EBITDA,4102,3873,4402,3524,3546,2782,3505,2293,1654,2589,Upgrade
40,D&A For EBITDA,1534,1426,1394,1181,1290,1079,953.46,916.01,896.16,951.85,Upgrade
41,EBIT,2568,2447,3008,2344,2256,1703,2552,1377,757.97,1637,Upgrade
