,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,19.1,7.9,7.82,10.96,27.44,10.96,33.65,23.76,29.74,12.16,Upgrade
1,Revenue Growth (YoY),144.23%,-27.91%,-71.50%,0.03%,-18.46%,-53.89%,13.17%,95.35%,37.53%,-49.68%,Upgrade
2,Cost of Revenue,12.07,3.56,5.63,7.33,17.47,6.33,21.98,15.81,20.07,10.4,Upgrade
3,Gross Profit,7.03,4.34,2.19,3.64,9.98,4.63,11.68,7.95,9.67,1.77,Upgrade
4,"Selling, General & Admin",11.16,15.13,12.94,14.3,15.95,12.72,18.55,42.98,17.47,18.41,Upgrade
5,Other Operating Expenses,-,0.2,-0.27,-0,-0.06,0.01,-0.04,-1.02,-,0.89,Upgrade
6,Operating Expenses,11.16,15.11,12.68,14.45,15.89,12.73,18.51,45.01,17.47,19.66,Upgrade
7,Operating Income,-4.14,-10.77,-10.49,-10.81,-5.91,-8.1,-6.83,-37.06,-7.8,-17.9,Upgrade
8,Interest Expense,-14.18,-14.41,-13.74,-13.83,-14.07,-13.02,-12.37,-18.73,-13.78,-26.74,Upgrade
9,Interest & Investment Income,-,0,-,0.01,-,0,-,-,0,0.02,Upgrade
10,Currency Exchange Gain (Loss),4.31,-3.32,8.94,7.33,9.56,-6.52,-,-,-,3.16,Upgrade
11,EBT Excluding Unusual Items,-14.01,-28.5,-15.3,-17.31,-10.43,-27.64,-19.2,-55.79,-21.58,-41.46,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-0.59,-,8.96,-,-15.92,Upgrade
13,Asset Writedown,-,-,-,-,-,-,-,-,-,-8.16,Upgrade
14,Legal Settlements,-,-,-,2.57,-,-,-,-,-,-180.71,Upgrade
15,Other Unusual Items,7.54,0.05,0.41,0.15,-,-6.77,0.68,0.25,-,13.26,Upgrade
16,Pretax Income,-6.47,-28.45,-14.89,-14.59,-10.43,-35,-18.51,-46.58,-21.58,-233,Upgrade
17,Income Tax Expense,-,-,-,-,-,0.13,-,-,-,-1.12,Upgrade
18,Earnings From Continuing Operations,-6.47,-28.45,-14.89,-14.59,-10.43,-35.13,-18.51,-46.58,-21.58,-231.88,Upgrade
19,Net Income to Company,-6.47,-28.45,-14.89,-14.59,-10.43,-35.13,-18.51,-46.58,-21.58,-231.88,Upgrade
20,Minority Interest in Earnings,-,0.17,-,-0.13,0.13,-0.27,0.13,0.1,0.01,1.33,Upgrade
21,Net Income,-6.47,-28.28,-14.89,-14.72,-10.3,-35.4,-18.38,-46.48,-21.57,-230.54,Upgrade
22,Net Income to Common,-6.47,-28.28,-14.89,-14.72,-10.3,-35.4,-18.38,-46.48,-21.57,-230.54,Upgrade
23,Shares Outstanding (Basic),233,223,220,219,219,199,183,183,183,183,Upgrade
24,Shares Outstanding (Diluted),233,223,220,219,219,199,183,183,183,183,Upgrade
25,Shares Change (YoY),5.87%,1.93%,0.32%,10.33%,20.00%,8.77%,0.00%,0.00%,-,-,Upgrade
26,EPS (Basic),-0.03,-0.13,-0.07,-0.07,-0.05,-0.18,-0.10,-0.25,-0.12,-1.26,Upgrade
27,EPS (Diluted),-0.03,-0.13,-0.07,-0.07,-0.05,-0.18,-0.10,-0.25,-0.12,-1.26,Upgrade
28,Free Cash Flow,-4.04,-0.99,-1.13,-14.88,0.5,-15.12,6.12,-14.03,0.07,-8.58,Upgrade
29,Free Cash Flow Per Share,-0.02,-0.00,-0.01,-0.07,0.00,-0.08,0.03,-0.08,0.00,-0.05,Upgrade
30,Operating Margin,-21.66%,-136.30%,-134.14%,-98.66%,-21.55%,-73.93%,-20.30%,-155.96%,-26.23%,-147.12%,Upgrade
31,Profit Margin,-33.88%,-357.87%,-190.38%,-134.28%,-37.53%,-323.11%,-54.63%,-195.62%,-72.53%,-1895.30%,Upgrade
32,Free Cash Flow Margin,-21.17%,-12.47%,-14.40%,-135.79%,1.81%,-137.96%,18.19%,-59.03%,0.23%,-70.57%,Upgrade
33,EBITDA,-4.07,-10.7,-10.42,-10.68,-5.84,-7.96,-6.74,-36.96,-7.6,-17.27,Upgrade
34,D&A For EBITDA,0.06,0.07,0.07,0.14,0.08,0.14,0.1,0.1,0.2,0.62,Upgrade
35,EBIT,-4.14,-10.77,-10.49,-10.81,-5.91,-8.1,-6.83,-37.06,-7.8,-17.9,Upgrade
