,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+13 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+13 Quarters
0,Cash & Equivalents,-,3557,2935,2761,2067,1859,1653,2400,1430,1485,1161,1903,1622,1394,1297,1610,1427,1231,1236,1186,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,358,-,Upgrade
2,Trading Asset Securities,-,-,-,184.64,184.64,67.8,67.77,67.48,67.77,67.75,67.75,67.75,67.75,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,3557,3557,2935,2945,2251,1927,1721,2468,1497,1553,1229,1971,1690,1394,1297,1610,1427,1231,1594,1186,Upgrade
4,Cash Growth,58.02%,84.59%,70.57%,19.35%,50.35%,24.13%,40.05%,25.23%,-11.39%,11.40%,-5.28%,22.43%,18.44%,13.20%,-18.60%,35.75%,-15.32%,16.33%,19.16%,6.14%,Upgrade
5,Accounts Receivable,-,570.36,847.06,894.04,925.78,733.85,947.29,840.54,664.68,755.33,1126,1089,818.4,984.07,661.81,524.36,532.37,426.9,330.32,371.13,Upgrade
6,Other Receivables,-,377.3,80.18,153.43,211.55,46.03,88.23,71.97,117.14,58.21,119.7,81.15,57.84,370.98,315.56,318.26,335.94,259.51,292.86,44.98,Upgrade
7,Receivables,-,947.67,927.23,1047,1137,779.88,1036,912.51,781.82,813.54,1245,1170,876.25,1355,977.37,842.63,868.31,686.41,623.18,416.11,Upgrade
8,Inventory,-,1062,1587,1139,852.08,919.25,963.56,916.84,639.28,276.85,535.62,342.72,283.82,176.58,184.61,143.15,112.68,125.14,154.29,132.83,Upgrade
9,Prepaid Expenses,-,-,11.63,-,11.27,-,5.42,-,19.7,-,7.12,-,7.33,-,-,-,-,-,0.55,-,Upgrade
10,Other Current Assets,-,1402,1512,2010,1241,1118,1268,746.57,640.58,883.62,585.01,1118,928.81,1020,866.01,321.82,313.8,673.28,143.83,651.42,Upgrade
11,Total Current Assets,-,6969,6973,7142,5493,4744,4993,5044,3579,3527,3602,4602,3786,3946,3325,2917,2722,2716,2515,2386,Upgrade
12,"Property, Plant & Equipment",-,8182,8174,8215,8222,8067,7822,7636,7586,7324,7120,7053,6915,6456,6293,5925,4647,3995,3711,3543,Upgrade
13,Long-Term Investments,-,1402,1377,1377,1367,1274,1239,1100,1098,1014,1000,1000,1000,737.79,733.84,729.27,729.51,728.83,662.12,664.25,Upgrade
14,Goodwill,-,56.28,56.28,56.28,56.28,56.28,56.28,56.28,56.28,118.42,118.42,118.42,118.42,5.57,5.57,5.57,5.57,5.57,5.57,5.57,Upgrade
15,Other Intangible Assets,-,2097,2094,2084,2134,2117,2124,2143,2176,2175,2172,1817,1837,1791,1785,1800,388.33,388.31,383.35,380.65,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,3.33,-,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,-,171.65,167.11,153.23,153.38,121.83,128.19,114.72,116.05,111.03,111.25,109.51,109.59,129.69,126.6,123.33,123.23,126.22,126.18,123.67,Upgrade
18,Long-Term Deferred Charges,-,122.1,124.96,96.27,99.55,88.98,87.76,82.9,82.65,81.42,75.93,73.59,43.04,38.43,36.12,30.44,32.51,28.31,28.39,29.5,Upgrade
19,Other Long-Term Assets,-,328.67,365.8,138.06,31.49,141.75,157.61,188.25,97.98,200,239.9,217.81,127.12,193.49,178.4,162.83,152.12,77.64,66.96,60.53,Upgrade
20,Total Assets,-,19329,19332,19262,17557,16612,16608,16365,14792,14551,14443,14991,13937,13298,12484,11694,8799,8066,7499,7193,Upgrade
21,Accounts Payable,-,1837,1931,2020,2052,1776,2283,1875,1703,1948,1682,1726,1518,1606,1488,1200,1275,851.4,734.86,620.1,Upgrade
22,Accrued Expenses,-,113.61,155.38,151.84,269.11,124.78,158.08,117.46,232.25,105.9,146.97,57.35,190.63,71.02,93.66,37.36,141.58,59.32,65.3,26.91,Upgrade
23,Short-Term Debt,-,1290,2206,1438,1002,1184,1724,1739,845.9,385.41,1353,2131,567.17,1301,917.63,1503,1258,1360,1245,1051,Upgrade
24,Current Portion of Long-Term Debt,-,664.49,641.44,376.88,981.88,287.7,256.3,248.39,482.69,121.49,100.64,97.4,141.21,51.76,60.87,36.73,32.23,49.94,52.4,43.76,Upgrade
25,Current Portion of Leases,-,-,20.88,-,19.72,-,10.98,-,14.66,-,4.29,-,9.16,-,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,-,209.7,147.05,243.96,190.17,261.44,194.21,155.16,117.63,45.34,83.28,103.26,75.26,69.44,74.66,67.75,39.88,104.25,62.51,52.43,Upgrade
27,Current Unearned Revenue,-,1817,1623,1492,1314,1917,1482,1570,1242,1010,902.08,824.15,640.29,693.42,603.26,592.97,526.13,-,449.95,-,Upgrade
28,Other Current Liabilities,-,1618,1480,1684,1508,984.28,668.96,518.87,296.87,366.66,364.07,346.75,333.07,368.68,369.91,473.71,205.16,632.87,91.91,513.8,Upgrade
29,Total Current Liabilities,-,7550,8204,7407,7336,6535,6777,6223,4935,3982,4636,5286,3475,4162,3608,3911,3479,3058,2702,2308,Upgrade
30,Long-Term Debt,-,1956,1536,2017,2029,2815,2807,2825,2707,3073,3281,2871,3708,3726,3645,2446,791.82,647.75,645.82,607.59,Upgrade
31,Long-Term Leases,-,78.69,75.76,93.58,82.8,109.46,82.5,86.72,83.08,107.72,56.43,105.58,83.46,94.45,93.48,46.9,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,-,58.45,58.63,59.12,57.83,72.8,38.78,33.58,34.85,494.97,474.09,480.05,475.5,465.04,462.89,456.44,456.52,456.69,455.13,444.28,Upgrade
33,Long-Term Deferred Tax Liabilities,-,591.11,585.45,580.38,590.74,561.87,559.03,548.84,544.53,578.07,541.59,541.58,541.58,5.49,5.49,3.76,1.85,-,-,-,Upgrade
34,Other Long-Term Liabilities,-,61.31,61.68,61.35,61.35,60.98,60.98,58.18,58.18,58.39,58.18,58.76,58.76,54,54,54,46,46,40,40,Upgrade
35,Total Liabilities,-,10296,10521,10218,10157,10155,10325,9775,8363,8295,9047,9343,8342,8507,7869,6919,4775,4208,3843,3400,Upgrade
36,Common Stock,-,1287,1287,988.21,986.8,979.41,954.66,954.66,952.49,945.2,945.2,945.2,945.2,945.2,945.2,556,556,556,556,556,Upgrade
37,Additional Paid-In Capital,-,286.15,285.26,429.56,359.43,526.03,398.28,435.23,354.74,297.56,291.23,284.91,278.58,289.27,271.2,660.4,688.4,658.88,658.88,658.88,Upgrade
