,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,22.4,22.4,26.04,-,30.21,-,12.38,-,6.72,-,26.36,-,29.47,-,39.52,-,22.65,-,36.69,-,Upgrade
1,Short-Term Investments,-,-,1.72,-,-,-,0.84,-,-,-,1.28,-,-,-,1.47,-,-,-,1.5,-,Upgrade
2,Trading Asset Securities,-,-,-,-,1.39,-,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,22.4,22.4,27.76,-,31.6,-,14.62,6.72,6.72,27.65,27.65,-,29.47,41,41,-,22.65,38.19,38.19,-,Upgrade
4,Cash Growth,-29.12%,-,89.89%,-,370.16%,-,-47.12%,-,-77.19%,-32.56%,-32.56%,-,30.10%,7.35%,7.35%,-,-79.81%,-77.03%,-77.03%,-,Upgrade
5,Accounts Receivable,2.09,2.09,6.86,-,3.77,-,4.76,-,1.13,-,3.83,-,7.18,-,6.36,-,5.81,-,4.66,-,Upgrade
6,Other Receivables,32.47,32.47,30.81,-,39.59,-,37.65,-,40.82,-,41.72,-,43.77,-,66.63,-,66.8,-,68.15,-,Upgrade
7,Receivables,34.56,34.56,37.66,-,43.36,-,42.41,-,41.95,-,45.55,-,50.95,-,72.99,-,72.61,-,72.8,-,Upgrade
8,Inventory,0.29,0.29,0.32,-,0.2,-,0.26,-,0.24,-,0.58,-,0.43,-,0.44,-,0.43,-,0.42,-,Upgrade
9,Prepaid Expenses,-,-,0.57,-,-,-,0.71,-,-,-,0.93,-,-,-,1.52,-,-,-,4.2,-,Upgrade
10,Other Current Assets,-,-,-,-,9.85,-,9.74,-,10.68,-,11.18,-,10.97,-,10.82,-,10,-,10.19,-,Upgrade
11,Total Current Assets,57.25,57.25,66.31,-,85.01,-,67.73,-,59.59,-,85.87,-,91.81,-,126.77,-,105.69,-,125.8,-,Upgrade
12,"Property, Plant & Equipment",518.47,518.47,375.14,-,537.05,-,381.16,-,563.31,-,594.25,-,669.97,-,699.77,-,700,-,731.71,-,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.34,-,31.29,-,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.14,-,0.77,-,Upgrade
15,Other Long-Term Assets,0.75,0.75,175.49,-,0.82,-,168.4,-,2.37,-,2.48,-,2.46,-,2.54,-,2.52,-,2.36,-,Upgrade
16,Total Assets,576.47,576.47,616.94,-,622.88,-,617.29,-,625.26,-,682.6,-,764.24,-,829.08,-,844.69,-,891.93,-,Upgrade
17,Accounts Payable,86.54,86.54,1.36,-,1.55,-,0.69,-,0.87,-,0.73,-,1.04,-,1.56,-,1.32,-,1.29,-,Upgrade
18,Accrued Expenses,-,-,43.81,-,-,-,33.94,-,-,-,20.11,-,-,-,12.34,-,-,-,9.63,-,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,12.91,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,397.81,397.81,377.25,-,350.4,-,312.45,-,310.57,-,224.06,-,224.95,-,227.24,-,218.09,-,214.56,-,Upgrade
21,Current Portion of Leases,0.4,0.4,0.95,-,0.77,-,0.53,-,1,-,1.09,-,0.9,-,0.6,-,1.1,-,1.2,-,Upgrade
22,Current Income Taxes Payable,0.28,0.28,2.3,-,0.77,-,0.33,-,0.74,-,5,-,3,-,3.71,-,2.62,-,3.29,-,Upgrade
23,Current Unearned Revenue,-,-,0.22,-,-,-,0.02,-,-,-,0.77,-,-,-,0.77,-,-,-,2.52,-,Upgrade
24,Other Current Liabilities,7.45,7.45,63.43,-,118.64,-,61.51,-,85.29,-,66.32,-,78.78,-,87.85,-,123.81,-,120.42,-,Upgrade
25,Total Current Liabilities,492.49,492.49,489.33,-,472.13,-,422.38,-,398.47,-,318.07,-,308.66,-,334.07,-,346.94,-,352.91,-,Upgrade
26,Long-Term Debt,2.26,2.26,28.11,-,22.25,-,19.22,-,15.53,-,113.11,-,116.75,-,121.04,-,105.15,-,113.45,-,Upgrade
27,Long-Term Leases,0.31,0.31,0.48,-,0.71,-,0.33,-,0.36,-,0.85,-,0.85,-,0.62,-,0.16,-,0.67,-,Upgrade
28,Long-Term Deferred Tax Liabilities,17.56,17.56,18.4,-,19.44,-,19.16,-,20.48,-,21.23,-,21.06,-,21.91,-,24.14,-,25.06,-,Upgrade
29,Other Long-Term Liabilities,39.54,39.54,8.02,-,8.22,-,7.93,-,8.31,-,8.65,-,10.23,-,8.79,-,8.47,-,8.87,-,Upgrade
30,Total Liabilities,552.16,552.16,544.34,-,522.75,-,469.01,-,443.15,-,461.9,-,457.55,-,486.44,-,484.86,-,500.96,-,Upgrade
31,Common Stock,4.19,4.19,4.19,-,4.19,-,3.49,-,3.49,-,3.49,-,3.49,-,3.49,-,3.49,-,3.49,-,Upgrade
32,Additional Paid-In Capital,363.35,363.35,363.35,-,363.35,-,333.12,-,333.12,-,333.12,-,333.12,-,333.12,-,333.12,-,333.12,-,Upgrade
33,Retained Earnings,-336.15,-336.15,-301.42,-,-270.23,-,-213.17,-,-183.74,-,-158.88,-,-66.31,-,-45.81,-,-17.3,-,1.08,-,Upgrade
34,Comprehensive Income & Other,-8.34,-8.34,5.08,-,1.08,-,23.14,-,26.71,-,40.31,-,31.19,-,46.36,-,35.16,-,47.65,-,Upgrade
35,Total Common Equity,23.05,23.05,71.2,-,98.39,-,146.58,179.59,179.59,218.04,218.04,-,301.49,337.16,337.16,-,354.47,385.35,385.35,-,Upgrade
36,Minority Interest,1.26,1.26,1.4,-,1.73,-,1.69,-,2.52,-,2.66,-,5.21,-,5.48,-,5.36,-,5.63,-,Upgrade
37,Shareholders' Equity,24.31,24.31,72.6,-,100.13,-,148.27,182.11,182.11,220.7,220.7,-,306.69,342.64,342.64,-,359.83,390.97,390.97,-,Upgrade
38,Total Liabilities & Equity,576.47,576.47,616.94,-,622.88,-,617.29,-,625.26,-,682.6,-,764.24,-,829.08,-,844.69,-,891.93,-,Upgrade
39,Total Debt,400.79,400.79,406.79,-,374.13,-,345.44,327.46,327.46,339.1,339.1,-,343.44,349.5,349.5,-,324.5,329.87,329.87,-,Upgrade
40,Net Cash (Debt),-378.39,-378.39,-379.04,-,-342.53,-,-330.82,-320.74,-320.74,-311.46,-311.46,-,-313.97,-308.51,-308.51,-,-301.85,-291.69,-291.69,-,Upgrade
41,Net Cash Per Share,-2.26,-2.26,-2.26,-,-2.04,-,-2.37,-2.30,-2.30,-2.23,-2.23,-,-2.25,-2.21,-2.21,-,-2.16,-2.09,-2.09,-,Upgrade
42,Filing Date Shares Outstanding,167.52,167.52,167.52,167.52,167.52,167.52,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,Upgrade
43,Total Common Shares Outstanding,167.52,167.52,167.52,167.52,167.52,167.52,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,139.6,Upgrade
44,Working Capital,-435.24,-435.24,-423.02,-,-387.12,-,-354.65,-,-338.88,-,-232.19,-,-216.85,-,-207.3,-,-241.26,-,-227.11,-,Upgrade
45,Book Value Per Share,0.14,0.14,0.43,-,0.59,-,1.05,1.29,1.29,1.56,1.56,-,2.16,2.42,2.42,-,2.54,2.76,2.76,-,Upgrade
46,Tangible Book Value,23.05,23.05,71.2,-,98.39,-,146.58,179.59,179.59,218.04,218.04,-,301.49,337.16,337.16,-,354.47,385.35,385.35,-,Upgrade
47,Tangible Book Value Per Share,0.14,0.14,0.43,-,0.59,-,1.05,1.29,1.29,1.56,1.56,-,2.16,2.42,2.42,-,2.54,2.76,2.76,-,Upgrade
48,Land,-,-,9.65,-,-,-,9.7,-,-,-,192.73,-,-,-,195.33,-,-,-,195.65,-,Upgrade
49,Buildings,-,-,120.39,-,-,-,119.46,-,-,-,115.82,-,-,-,141.39,-,-,-,163.38,-,Upgrade
50,Machinery,-,-,25.54,-,-,-,25.3,-,-,-,24.76,-,-,-,24.98,-,-,-,24.53,-,Upgrade
51,Construction In Progress,-,-,176.98,-,-,-,175.15,-,-,-,190.1,-,-,-,193.09,-,-,-,194.74,-,Upgrade
52,Leasehold Improvements,-,-,129.41,-,-,-,129.07,-,-,-,133.02,-,-,-,139.68,-,-,-,134.91,-,Upgrade
