,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2248,1602,1354,1690,2173,2164,1973,1954,1696,1617,1842,1921,2161,2085,2246,1815,2334,2210,1912,1626,1809,Upgrade
1,Market Cap Growth,-25.96%,-25.96%,-31.35%,-13.53%,28.14%,33.83%,7.10%,1.74%,-21.52%,-22.45%,-18.00%,5.86%,-7.42%,-5.64%,17.49%,11.59%,29.08%,41.99%,10.93%,-16.67%,19.48%,Upgrade
2,Enterprise Value,2106,985,1292,1556,2039,1534,1708,1850,1591,1164,1648,1824,2064,1608,2185,1754,2274,1541,1841,1532,1714,Upgrade
3,Last Close Price,7.52,5.36,4.52,5.55,7.13,7.10,6.46,6.40,5.56,5.30,6.03,6.29,7.07,6.82,7.34,5.93,7.63,7.22,6.24,5.31,5.90,Upgrade
4,PE Ratio,-,-,-,283.42,-,-,894.94,-,-,159.08,324.82,846.71,-,361.25,298.96,103.95,-,97.19,83.31,99.47,195.60,Upgrade
5,Forward PE,-,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,35.51,Upgrade
6,PS Ratio,7.40,3.82,2.95,3.36,4.34,4.33,4.02,4.58,3.90,3.53,3.73,3.26,3.45,3.41,3.98,3.60,5.44,5.39,4.71,4.13,3.94,Upgrade
7,PB Ratio,2.11,1.51,1.27,1.58,1.99,1.98,1.80,1.79,1.55,1.47,1.68,1.73,1.95,1.91,2.06,1.76,2.29,2.16,1.87,1.67,1.86,Upgrade
8,P/TBV Ratio,1.55,1.55,1.30,1.62,2.04,2.03,1.87,1.86,1.61,1.53,1.74,1.80,2.03,1.99,2.14,1.84,2.39,2.26,1.96,1.75,1.95,Upgrade
9,P/FCF Ratio,-,-,86.23,-,64.53,75.84,-,-143.40,-23.09,-,-75.60,-,-142.43,-,135.12,-,927.83,217.60,-,-,60.37,Upgrade
10,P/OCF Ratio,224.01,-,63.33,-,59.28,66.48,-,-315.65,-25.38,-,-123.29,-,-246.45,-,113.06,-,363.10,126.24,-,-,42.16,Upgrade
