,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,7139,6602,7249,5470,6400,8057,8738,7470,8895,7767,7395,9467,11846,13434,13673,16415,13608,15730,19516,28045,4310,Upgrade
1,Market Cap Growth,-18.06%,-18.06%,-17.04%,-26.78%,-28.05%,3.73%,18.16%,-21.09%,-24.91%,-42.18%,-45.91%,-42.33%,-12.95%,-14.60%,-29.94%,-41.47%,215.71%,282.12%,290.11%,422.08%,-33.85%,Upgrade
2,Enterprise Value,6047,5465,5950,4150,5103,6850,7533,6374,7574,6427,6012,8078,10397,12106,12352,14819,11970,14244,18017,27586,3840,Upgrade
3,Last Close Price,2.68,2.46,2.32,1.69,2.03,2.41,2.43,2.45,2.95,3.19,2.72,3.05,3.34,3.45,3.49,4.63,3.80,3.38,3.38,4.69,4.07,Upgrade
4,PE Ratio,62.96,-,62.21,46.00,57.78,67.32,42.61,28.52,54.87,49.79,50.97,-,45.00,51.31,57.04,67.88,60.98,80.44,89.65,155.19,-,Upgrade
5,Forward PE,-,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,Upgrade
6,PS Ratio,3.53,8.74,9.46,6.92,7.30,8.60,7.96,5.39,7.21,6.66,5.79,7.98,8.30,9.60,10.93,13.69,12.40,15.89,18.99,29.24,4.02,Upgrade
7,PB Ratio,1.11,2.64,2.78,2.16,2.50,3.10,3.48,2.99,3.44,3.05,3.03,3.81,4.38,5.00,5.48,6.74,5.69,6.59,8.89,13.68,4.22,Upgrade
8,P/TBV Ratio,2.72,2.72,2.87,2.24,2.59,3.22,3.58,3.06,3.53,3.13,3.14,3.96,4.55,5.20,5.71,7.03,5.91,6.78,9.15,14.10,4.52,Upgrade
9,P/FCF Ratio,-,-,-,-,27.22,-261.63,-76.17,-80.89,-,-,36.20,56.88,-,73.56,81.37,483.78,-,187.64,-,130.06,23.80,Upgrade
10,P/OCF Ratio,-,-,-,-,21.46,102.98,-278.82,-2423.83,-,-,21.08,29.69,-,40.70,47.01,126.12,-,117.21,-,111.44,20.58,Upgrade
11,PEG Ratio,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,Upgrade
12,EV/Sales Ratio,8.01,7.24,7.77,5.25,5.82,7.31,6.86,4.60,6.14,5.51,4.70,6.81,7.29,8.65,9.87,12.36,10.90,14.38,17.53,28.76,3.58,Upgrade
13,EV/EBITDA Ratio,118.16,-,54.86,30.39,35.95,43.17,29.45,19.59,35.99,32.85,38.27,-,39.39,46.20,46.91,52.56,47.68,62.24,66.61,121.66,-,Upgrade
14,EV/EBIT Ratio,2145.18,-,102.80,51.76,-,75.19,41.23,24.81,55.03,49.83,61.80,-,-,60.61,60.71,66.84,-,84.03,84.66,160.69,-,Upgrade
15,EV/FCF Ratio,-,-,-,-,21.70,-222.45,-65.66,-69.01,-,-,29.43,48.54,-,66.29,73.51,436.73,-,169.90,-,127.92,21.20,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.01,0.01,0.01,0.05,0.05,0.05,0.06,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.06,0.09,0.17,Upgrade
17,Debt / EBITDA Ratio,0.23,-,0.17,0.05,0.52,0.22,0.63,0.42,1.52,0.27,0.06,-,0.82,0.09,0.13,0.08,0.52,0.06,0.37,0.90,-,Upgrade
18,Debt / FCF Ratio,-,-,-,-,0.07,-0.62,-1.09,-1.40,-,-,0.14,0.20,-,0.21,0.24,0.81,-,0.28,-,0.84,0.94,Upgrade
19,Asset Turnover,-,0.21,0.37,0.21,0.20,0.25,0.45,0.26,0.43,0.63,0.19,0.20,0.66,0.48,0.45,0.21,0.55,0.43,-,-,Upgrade,
20,Inventory Turnover,-,-,1.16,1.58,0.96,1.80,1.07,2.05,1.54,3.31,2.80,1.65,1.08,3.38,2.33,1.71,0.79,3.01,2.00,-,-,Upgrade
21,Quick Ratio,-,-,5.89,3.72,3.91,3.60,3.33,2.93,3.24,2.98,3.03,3.31,3.84,3.56,4.10,4.25,5.52,4.63,4.48,3.99,-,Upgrade
22,Current Ratio,-,-,6.23,3.88,4.05,3.70,3.42,3.03,3.43,3.07,3.10,3.42,3.96,3.65,4.23,4.39,5.72,4.74,4.60,4.10,-,Upgrade
23,Return on Equity (ROE),-7.90%,2.69%,11.54%,0.38%,3.18%,3.65%,10.45%,1.56%,18.01%,13.43%,-7.57%,0.88%,17.76%,10.34%,11.90%,0.99%,16.15%,11.71%,13.63%,-7.88%,Upgrade,
24,Return on Assets (ROA),-,0.50%,4.48%,-0.38%,0.02%,2.33%,4.47%,0.17%,7.46%,8.50%,-5.97%,-0.40%,5.81%,4.98%,5.54%,-0.34%,6.87%,6.84%,-,-,Upgrade,
25,Return on Capital (ROIC),-5.25%,0.58%,5.36%,-0.46%,0.03%,2.85%,5.46%,0.20%,9.51%,10.87%,-7.40%,-0.50%,7.16%,6.03%,6.64%,-0.41%,8.30%,8.09%,5.12%,-5.23%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,2.21%,3.15%,-,3.49%,7.16%,10.09%,5.22%,4.95%,3.89%,-,-,7.22%,7.90%,8.83%,-,6.89%,9.38%,8.13%,-,Upgrade
27,Earnings Yield,0.59%,0.64%,1.61%,2.17%,1.73%,1.49%,2.35%,3.51%,1.82%,2.01%,1.96%,1.38%,2.22%,1.95%,1.75%,1.47%,1.64%,1.24%,1.12%,0.64%,5.18%,Upgrade
28,FCF Yield,-,-0.31%,3.03%,3.67%,-0.38%,-1.31%,-1.24%,-0.93%,1.13%,2.76%,1.76%,1.34%,1.36%,1.23%,0.21%,0.10%,0.53%,0.70%,0.77%,4.20%,Upgrade,
29,Dividend Yield,1.60%,-,-,5.71%,-,3.20%,-,-,-,2.48%,-,-,-,2.49%,-,-,-,1.76%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,569.71%,-,-,8.20%,347.79%,-,22.94%,-,98.94%,-,-,-,32.00%,58.22%,-,0.89%,2.19%,140.02%,-,Upgrade
31,Buyback Yield / Dilution,3.95%,35.91%,-25.30%,12.48%,-17.96%,16.35%,-37.20%,-15.10%,14.86%,-44.38%,40.79%,1.21%,1.17%,16.40%,-20.38%,-8.56%,-14.22%,-27.07%,3.76%,-3.96%,-,Upgrade
32,Total Shareholder Return,5.55%,35.91%,-25.30%,18.19%,-17.96%,19.54%,-37.20%,-15.10%,14.86%,-41.90%,40.79%,1.21%,1.17%,18.89%,-20.38%,-8.56%,-14.22%,-25.31%,3.76%,-3.96%,-,Upgrade
