,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,32.6,35.64,36.32,34.1,28.09,62.57,69.74,123.74,110.09,131.29,Upgrade
1,Trading Asset Securities,24.51,36.12,51.59,66.72,75.83,57.82,39.11,27.93,73.34,62.79,Upgrade
2,Cash & Short-Term Investments,57.11,71.76,87.91,100.82,103.92,120.39,108.86,151.67,183.43,194.08,Upgrade
3,Cash Growth,-35.04%,-28.83%,-15.41%,-16.26%,-4.53%,-20.63%,-40.65%,-21.85%,-4.71%,-43.66%,Upgrade
4,Accounts Receivable,11.18,67.92,13.31,72.61,73.47,75.97,96.24,39.32,32.98,29.34,Upgrade
5,Other Receivables,40.72,-,60.3,-,-,-,-,-,-,-,Upgrade
6,Receivables,51.91,67.92,73.61,72.61,73.47,75.97,96.24,39.32,32.98,29.34,Upgrade
7,Inventory,23.15,23.38,25.83,24.21,30.26,35.24,30.12,32.34,32.99,35.94,Upgrade
8,Restricted Cash,0.69,1.74,1.6,1.71,-,0.96,-,-,-,-,Upgrade
9,Other Current Assets,36.99,36.79,29.82,27.15,35.54,58.39,56.34,57.3,45.98,59.39,Upgrade
10,Total Current Assets,169.85,201.58,218.76,226.49,243.19,290.95,291.56,280.63,295.37,318.74,Upgrade
11,"Property, Plant & Equipment",178.15,209.15,220.81,268.52,324.05,373.21,400.32,429.08,420.9,524.77,Upgrade
12,Long-Term Investments,225.81,229.85,262.82,249.1,244.27,242.54,238.89,225.03,275.97,278.05,Upgrade
13,Goodwill,45.5,45.5,45.5,45.5,45.5,45.5,580.93,580.93,580.93,580.93,Upgrade
14,Other Intangible Assets,375.07,375.45,472.19,472.81,473.65,474.51,505.07,505.76,506.3,507.47,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,23.4,-,28.61,29.21,37.94,43.12,Upgrade
16,Long-Term Deferred Tax Assets,33.03,33.43,61.04,61.37,46.05,45.85,33.71,33.56,33.01,25.21,Upgrade
17,Other Long-Term Assets,16.25,13.41,18.89,19.57,1.28,47.75,74.55,73.51,58.54,2.08,Upgrade
18,Total Assets,1044,1108,1300,1343,1401,1520,2154,2158,2209,2280,Upgrade
