,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Cash & Equivalents,60.09,60.09,57.64,57.64,60.21,-,54.62,-,51.75,-,53.23,-,53.16,-,63.56,-,64.96,-,56.58,-,Upgrade
1,Accounts Receivable,10.06,10.06,11.2,11.2,10.31,-,14.84,-,12.84,-,8.56,-,10.23,-,10.71,-,11.74,-,14.74,-,Upgrade
2,Other Receivables,0.01,0.01,0.38,0.38,0.12,-,0.05,-,-,-,0.28,-,0.27,-,0.28,-,0.16,-,0.44,-,Upgrade
3,"Property, Plant & Equipment",0.66,0.66,1.38,1.38,2.1,-,2.83,-,-,-,-,-,4.21,-,5.4,-,3.67,-,4.98,-,Upgrade
4,Other Intangible Assets,1,1,1,1,1,-,1,-,1,-,1,-,1,-,1,-,1,-,1,-,Upgrade
5,Other Current Assets,19.33,19.33,20.02,20.02,18.98,-,19.99,-,18.76,-,20.37,-,21.03,-,13.02,-,12.11,-,16.49,-,Upgrade
6,Long-Term Deferred Tax Assets,0.17,0.17,0.19,0.19,0.16,-,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Other Long-Term Assets,-,-,-,-,0.52,-,0.52,-,-,-,-,-,0.94,-,0.94,-,0.42,-,0.23,-,Upgrade
8,Total Assets,91.32,91.32,91.8,91.8,93.41,-,94.02,-,84.35,-,83.43,-,90.84,-,94.92,-,94.06,-,94.45,-,Upgrade
9,Accrued Expenses,-,-,4.21,4.21,-,-,6.9,-,-,-,1.62,-,-,-,2.86,-,-,-,5.89,-,Upgrade
10,Current Portion of Leases,0.69,0.69,1.49,1.49,1.45,-,1.41,-,0.69,-,1.51,-,1.62,-,1.6,-,0.77,-,1.67,-,Upgrade
11,Other Current Liabilities,4.13,4.13,0.53,0.53,5.53,-,0.51,-,1.87,-,0.51,-,1.47,-,0.48,-,3.3,-,0.4,-,Upgrade
12,Long-Term Leases,-,-,-,-,0.69,-,1.49,-,-,-,-,-,0.69,-,1.51,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,0.13,-,0.18,-,0.26,-,0.31,-,Upgrade
14,Total Liabilities,4.82,4.82,6.23,6.23,7.67,-,10.31,-,2.56,-,3.63,-,3.91,-,6.62,-,4.33,-,8.27,-,Upgrade
15,Common Stock,8,8,8,8,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,Upgrade
16,Additional Paid-In Capital,40.91,40.91,40.91,40.91,40.91,-,40.91,-,40.91,-,42.18,-,42.18,-,46.85,-,50.21,-,54.2,-,Upgrade
17,Retained Earnings,30.79,30.79,29.86,29.86,30.03,-,28,-,26.07,-,24.09,-,31.37,-,32.91,-,35.58,-,36.46,-,Upgrade
18,Comprehensive Income & Other,6.8,6.8,6.8,6.8,6.8,-,6.8,-,6.8,-,5.53,-,5.39,-,0.54,-,-4.06,-,-12.47,-,Upgrade
19,Shareholders' Equity,86.5,86.5,85.57,85.57,85.74,83.71,83.71,81.79,81.79,79.8,79.8,-,86.93,88.3,88.3,-,89.73,86.18,86.18,-,Upgrade
20,Total Liabilities & Equity,91.32,91.32,91.8,91.8,93.41,-,94.02,-,84.35,-,83.43,-,90.84,-,94.92,-,94.06,-,94.45,-,Upgrade
21,Total Debt,0.69,0.69,1.49,1.49,2.13,2.9,2.9,0.69,0.69,1.51,1.51,-,2.31,3.1,3.1,-,0.77,1.67,1.67,-,Upgrade
22,Net Cash (Debt),59.4,59.4,56.15,56.15,58.08,51.73,51.73,51.06,51.06,51.72,51.72,-,50.85,60.46,60.46,-,64.2,54.91,54.91,-,Upgrade
23,Net Cash Growth,2.28%,14.84%,8.56%,9.97%,13.74%,0.01%,0.01%,-,0.41%,-14.45%,-14.45%,-,-20.79%,10.11%,10.11%,-,11.19%,-7.16%,-7.16%,-,Upgrade
24,Net Cash Per Share,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.07,-,0.06,0.08,0.08,-,0.08,0.08,0.08,-,Upgrade
25,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
26,Total Common Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
27,Working Capital,84.67,84.67,83.01,83.01,82.64,-,80.68,-,80.79,-,78.8,-,81.6,-,82.65,-,84.91,-,80.29,-,Upgrade
28,Book Value Per Share,0.11,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.10,-,0.11,0.11,0.11,-,0.11,0.11,0.11,-,Upgrade
29,Tangible Book Value,85.5,85.5,84.57,84.57,84.74,82.71,82.71,80.79,80.79,78.8,78.8,-,85.93,87.3,87.3,-,88.73,85.18,85.18,-,Upgrade
30,Tangible Book Value Per Share,0.11,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.10,-,0.11,0.11,0.11,-,0.11,0.11,0.11,-,Upgrade
