,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Market Capitalization,40,40,40,33,38,34,34,32,30,28,34,38,46,50,42,48,44,49,48,54,114,Upgrade
1,Market Cap Growth,19.05%,19.05%,16.28%,2.50%,27.03%,20.00%,0%,-14.89%,-36.21%,-44.44%,-17.31%,-21.67%,5.45%,3.28%,-13.33%,-11.76%,-61.27%,-63.03%,-71.43%,-55.56%,-66.19%,Upgrade
2,Last Close Price,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.14,Upgrade
3,PE Ratio,52.85,52.84,21.69,-,-,8.49,7.60,8.18,-10.91,-5.29,-,-,-,-11.95,-,-,-,-42.77,-,-118.78,-,Upgrade
4,PS Ratio,0.76,0.76,0.72,0.58,0.61,0.51,0.56,0.56,0.61,0.68,0.85,0.95,1.11,1.15,0.91,0.89,0.74,0.85,0.84,1.00,2.19,Upgrade
5,PB Ratio,0.46,0.46,0.46,0.38,0.44,0.39,0.41,0.38,0.36,0.34,0.43,0.47,-,0.58,0.47,0.54,-,0.54,0.56,0.63,-,Upgrade
6,P/FCF Ratio,-,-250.00,-26.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,-,-279.72,-27.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.01,0.01,0.02,0.02,-,0.03,0.04,0.04,-,0.01,0.02,0.02,-,Upgrade
9,Debt / FCF Ratio,-,-4.28,-0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Asset Turnover,0.60,0.60,0.55,0.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
11,Quick Ratio,14.56,14.56,14.56,11.11,11.11,10.12,-,7.88,-,25.21,-,17.09,-,20.63,-,15.13,-,18.89,-,9.02,-,Upgrade
12,Current Ratio,18.57,18.57,18.57,14.32,14.32,12.84,-,10.14,-,32.53,-,22.70,-,27.44,-,17.77,-,21.87,-,11.09,-,Upgrade
13,Return on Equity (ROE),2.15%,2.16%,-0.41%,-0.41%,7.33%,2.27%,8.98%,0.34%,10.51%,-0.69%,-,-,3.00%,-9.97%,-,-,0.03%,-4.07%,-,-,Upgrade,
14,Return on Assets (ROA),2.04%,2.03%,-0.38%,-0.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Earnings Yield,1.89%,1.89%,4.61%,5.66%,10.11%,11.77%,13.15%,12.22%,-9.17%,-18.90%,-19.64%,-23.46%,-11.88%,-8.37%,-11.70%,-7.39%,0.03%,-2.34%,-0.38%,-0.84%,-1.57%,Upgrade
16,FCF Yield,-0.40%,-0.40%,-3.71%,-8.55%,-3.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Buyback Yield / Dilution,-0.00%,-,-,-0.00%,-,-,-0.06%,-1.06%,-1.06%,-1.06%,-1.82%,-4.10%,-4.23%,-1.71%,-9.27%,-6.79%,-6.67%,-10.47%,0.29%,11.56%,11.00%,Upgrade
18,Total Shareholder Return,-0.00%,-,-,-0.00%,-,-,-0.06%,-1.06%,-1.06%,-1.06%,-1.82%,-4.10%,-4.23%,-1.71%,-9.27%,-6.79%,-6.67%,-10.47%,0.29%,11.56%,11.00%,Upgrade
