,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,22462,20530,25601,36671,29262,31150,21273,25329,24152,21366,27868,Upgrade
1,Market Cap Growth,-44.02%,-44.02%,-12.51%,17.72%,37.55%,22.98%,-11.92%,18.55%,-13.33%,-22.03%,56.05%,Upgrade
2,Enterprise Value,167959,153649,144772,153919,135225,124169,115322,106899,106928,101367,91374,Upgrade
3,Last Close Price,5.58,4.80,5.99,8.35,7.87,8.11,5.33,6.07,5.60,4.78,6.03,Upgrade
4,PE Ratio,7.36,6.73,7.30,7.67,6.55,8.88,4.83,4.63,4.79,5.40,7.15,Upgrade
5,Forward PE,6.52,5.15,4.91,6.49,5.62,6.01,3.51,4.26,4.45,4.65,6.86,Upgrade
6,PS Ratio,0.25,0.23,0.29,0.46,0.36,0.41,0.30,0.45,0.44,0.48,0.65,Upgrade
7,PB Ratio,0.37,0.18,0.23,0.36,0.31,0.35,0.23,0.30,0.32,0.34,0.45,Upgrade
8,P/TBV Ratio,0.34,0.34,0.42,0.62,0.55,0.58,0.38,0.46,0.47,0.47,0.61,Upgrade
9,P/FCF Ratio,6.95,6.35,-,2.12,10.14,-,-,-,1.33,-,4.10,Upgrade
10,P/OCF Ratio,5.66,5.66,-,2.04,6.96,-,-,1.30,1.27,2.84,3.91,Upgrade
11,PEG Ratio,0.52,0.52,0.52,0.52,0.52,0.52,0.24,0.24,0.22,0.66,0.66,Upgrade
12,EV/Sales Ratio,1.87,1.71,1.64,1.95,1.65,1.65,1.64,1.90,1.95,2.29,2.13,Upgrade
13,EV/EBITDA Ratio,19.02,19.92,15.89,13.79,10.66,11.45,10.07,9.87,9.80,8.40,7.46,Upgrade
14,EV/EBIT Ratio,19.96,20.38,16.15,13.97,10.79,11.59,10.17,9.99,9.90,8.45,7.50,Upgrade
15,EV/FCF Ratio,51.96,47.53,-,8.91,46.85,-,-,-,5.89,-,13.44,Upgrade
16,Debt / Equity Ratio,1.06,1.06,1.03,1.06,1.05,1.14,1.07,1.20,1.18,1.40,1.49,Upgrade
17,Debt / FCF Ratio,37.43,37.43,-,6.30,34.93,-,-,-,4.95,-,13.49,Upgrade
18,Return on Capital Employed (ROCE),3.63%,3.63%,4.26%,5.32%,6.60%,6.29%,7.04%,6.54%,6.91%,8.56%,8.52%,Upgrade
19,Earnings Yield,13.58%,14.86%,13.71%,13.03%,15.27%,11.26%,20.71%,21.62%,20.89%,18.53%,13.98%,Upgrade
20,FCF Yield,14.39%,15.75%,35.37%,47.13%,9.86%,-30.73%,-34.32%,72.56%,75.21%,33.08%,24.40%,Upgrade
21,Dividend Yield,5.16%,6.87%,6.38%,6.28%,7.85%,7.80%,12.34%,10.62%,11.03%,10.90%,8.45%,Upgrade
22,Buyback Yield / Dilution,-23.32%,-17.29%,-30.00%,-10.83%,-,-,-,-,0.00%,-15.30%,-24.84%,Upgrade
23,Total Shareholder Return,-18.16%,-10.43%,-23.62%,-4.55%,7.85%,7.80%,12.34%,10.62%,11.03%,-4.40%,-16.40%,Upgrade
