,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,25582,29265,30279,21846,26068,32766,29010,28214,21901,24106,Upgrade
1,Short-Term Investments,753,1690,-,993.61,-,774.97,-,1202,-,823.71,Upgrade
2,Cash & Short-Term Investments,26335,30956,30279,22840,26068,33541,29010,29416,21901,24929,Upgrade
3,Cash Growth,-13.02%,35.53%,16.15%,-31.90%,-10.14%,14.03%,32.46%,18.00%,-10.63%,12.90%,Upgrade
4,Accounts Receivable,1076,846.31,802.73,569.69,368.56,125.79,121.69,161.84,99.97,68.31,Upgrade
5,Other Receivables,39073,31829,30141,19894,21800,21918,19761,12380,12806,7997,Upgrade
6,Receivables,40149,33583,30943,21386,22169,22860,19883,12781,12906,8065,Upgrade
7,Inventory,250735,238949,220058,209744,181830,180360,164385,151007,135134,138854,Upgrade
8,Prepaid Expenses,9714,7844,8202,6133,6223,5201,4688,3846,3099,2910,Upgrade
9,Other Current Assets,29428,26833,26688,23871,24757,20841,27044,14579,13875,10294,Upgrade
10,Total Current Assets,356361,338164,316171,283974,261046,262804,245009,211629,186916,185053,Upgrade
11,"Property, Plant & Equipment",3596,3625,8693,8736,8232,7923,7420,7128,6648,6572,Upgrade
12,Long-Term Investments,34039,29875,29416,30652,33044,24582,21726,20475,19710,21286,Upgrade
13,Goodwill,-,260.41,-,260.41,-,253.33,-,225.25,-,-,Upgrade
14,Other Intangible Assets,510.05,253.72,500.95,260.83,456.64,175.5,398.56,161.69,90.98,86,Upgrade
15,Long-Term Deferred Tax Assets,3455,3475,2580,2651,1942,1950,1323,1170,814.83,665.13,Upgrade
16,Other Long-Term Assets,25581,25525,22061,19817,16230,16167,21354,22406,21106,21036,Upgrade
17,Total Assets,423542,401179,379421,346352,320950,313855,297229,263196,235285,234697,Upgrade
18,Accounts Payable,1654,1331,1615,1642,1450,1613,2041,2256,1785,2433,Upgrade
19,Accrued Expenses,6563,37234,14662,33193,-,28909,-,23586,-,15063,Upgrade
20,Short-Term Debt,5269,1989,2489,1638,2579,1431,3181,948.31,8365,2888,Upgrade
21,Current Portion of Long-Term Debt,26762,20987,9224,14107,24796,28370,21232,16486,10649,13351,Upgrade
22,Current Portion of Leases,239.5,219.49,230.98,178.71,216.55,177.2,166.26,151.21,140.68,114.54,Upgrade
23,Current Income Taxes Payable,7315,7517,8736,9942,10308,10678,10061,8807,8516,7623,Upgrade
24,Current Unearned Revenue,88843,87654,93195,74472,71988,73177,69400,54201,37681,41943,Upgrade
25,Other Current Liabilities,93603,53156,57676,43338,64200,38264,55014,25151,40466,23503,Upgrade
26,Total Current Liabilities,230247,210087,187829,178510,175536,182621,161094,131585,107602,106918,Upgrade
27,Long-Term Debt,79705,81395,88108,72554,58618,48960,58539,57506,61564,65059,Upgrade
28,Long-Term Leases,619.08,619.53,659.45,712.89,748.95,694.01,507.23,566.48,525.04,563.67,Upgrade
