,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,51192,50251,46161,41013,45375,45239,41939,34088,41564,47072,41784,37582,39829,36177,31312,23775,18375,15513,15343,18750,Upgrade
1,Other Revenue,-655.3,655.3,-,1794,-447.62,447.62,-,1057,-262.04,262.04,-,637.23,-167.58,167.58,-,426.55,-50.39,50.39,-,761.19,Upgrade
2,Revenue,50537,50906,46161,42807,44928,45687,41939,35145,41302,47334,41784,38219,39661,36345,31312,24201,18325,15564,15343,19511,Upgrade
3,Revenue Growth (YoY),12.48%,11.42%,10.07%,21.80%,8.78%,-3.48%,0.37%,-8.04%,4.14%,30.24%,33.44%,57.92%,116.43%,133.52%,104.08%,24.04%,7.79%,-0.15%,-3.82%,12.29%,Upgrade
4,Cost of Revenue,43766,43111,38024,35711,37088,38661,34587,29576,35936,39481,33197,29325,29853,26208,21941,17802,13408,12449,12260,14908,Upgrade
5,Gross Profit,6770,7795,8137,7095,7839,7026,7352,5569,5366,7853,8588,8895,9809,10136,9372,6399,4917,3115,3083,4604,Upgrade
6,"Selling, General & Admin",1200,1076,1078,1066,991.36,907.69,831.78,995.54,729.12,705.77,688.6,830.72,800.94,661.27,650.54,-772.2,1040,920.98,1020,1150,Upgrade
7,Research & Development,1144,1054,1027,1202,1088,922.18,868.73,975.91,914.27,734.14,795.77,1019,927.2,641.82,580.04,616.45,541.51,465.69,419.39,492.43,Upgrade
8,Other Operating Expenses,-174.47,143.58,83.27,674.64,100.25,-64.68,62.72,641.49,-12.22,-20.88,175,437.04,107.73,150.21,105.3,805.08,53.34,56.99,-284.65,947.45,Upgrade
