,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,322.55,640.61,892.23,1194,1011,739.36,969.06,1112,930.16,635.87,576.98,996.89,606.49,1081,446.95,643.68,493.77,221.77,238.02,598.91,Upgrade
1,Trading Asset Securities,300,170,-,-,-,-,-,-,-,100,170,-,230,-,-,-,-,50,-,-,Upgrade
2,Cash & Short-Term Investments,622.55,810.61,892.23,1194,1011,739.36,969.06,1112,930.16,735.87,746.98,996.89,836.49,1081,446.95,643.68,493.77,271.77,238.02,598.91,Upgrade
3,Cash Growth,-38.41%,9.64%,-7.93%,7.34%,8.66%,0.47%,29.73%,11.54%,11.20%,-31.92%,67.13%,54.87%,69.41%,297.72%,87.78%,7.47%,-5.81%,-14.87%,-44.24%,1.06%,Upgrade
4,Accounts Receivable,1194,1183,923.63,1197,1182,1073,1034,1079,1323,1488,1379,1454,1611,1448,1329,1486,1259,1088,766.6,726.03,Upgrade
5,Other Receivables,12.86,16.42,232.57,17.36,20.78,21.72,21.8,24.11,21.41,18.13,15.09,15.18,16.37,12.5,14.22,10.56,6.88,6.3,7.01,4.25,Upgrade
6,Receivables,1207,1199,1156,1214,1203,1095,1056,1103,1345,1506,1394,1469,1627,1460,1343,1497,1266,1094,773.61,730.29,Upgrade
7,Inventory,323.47,321.26,363.81,417.5,447.78,440.85,448.5,455.99,478.23,476.3,457.38,476.35,498.13,508.22,480.26,400.42,473.42,472.9,446.01,390.67,Upgrade
8,Other Current Assets,20.31,20.08,23.86,19.22,18.97,25.57,32.06,19.96,25.63,34.31,83.66,55.94,65.84,61.07,68.43,40.56,30.43,54.69,124.52,68.98,Upgrade
9,Total Current Assets,2173,2351,2436,2844,2680,2301,2505,2691,2779,2753,2682,2999,3028,3110,2339,2582,2263,1894,1582,1789,Upgrade
10,"Property, Plant & Equipment",1223,1254,1273,1292,1314,1342,1362,1385,1362,1367,1303,1293,1114,1039,1001,975.27,936.6,907.29,856.94,844.97,Upgrade
11,Long-Term Investments,23.08,23.65,23.65,23.15,19.55,19.45,19.45,19.45,19.45,19.45,19.45,19.45,20,10,10,10,10,20,20,10,Upgrade
